"Day","Date","League","Type","Chayula.s.Breachstone","Divine.Vessel","Eber.s.Key","Esh.s.Breachstone","Fragment.of.the.Chimera","Fragment.of.the.Hydra","Fragment.of.the.Minotaur","Fragment.of.the.Phoenix","Inya.s.Key","Mortal.Grief","Mortal.Hope","Mortal.Ignorance","Mortal.Rage","Sacrifice.at.Dawn","Sacrifice.at.Dusk","Sacrifice.at.Midnight","Sacrifice.at.Noon","Splinter.of.Chayula","Splinter.of.Esh","Splinter.of.Tul","Splinter.of.Uul.Netol","Splinter.of.Xoph","Tul.s.Breachstone","Uul.Netol.s.Breachstone","Volkuur.s.Key","Xoph.s.Breachstone","Yriel.s.Key","Chayula.s.Charged.Breachstone","Chayula.s.Enriched.Breachstone","Chayula.s.Pure.Breachstone","Esh.s.Charged.Breachstone","Esh.s.Enriched.Breachstone","Esh.s.Pure.Breachstone","Tul.s.Charged.Breachstone","Tul.s.Enriched.Breachstone","Tul.s.Pure.Breachstone","Uul.Netol.s.Charged.Breachstone","Uul.Netol.s.Enriched.Breachstone","Uul.Netol.s.Pure.Breachstone","Xoph.s.Charged.Breachstone","Xoph.s.Enriched.Breachstone","Xoph.s.Pure.Breachstone","Timeless.Eternal.Emblem","Timeless.Eternal.Empire.Splinter","Timeless.Karui.Splinter","Timeless.Maraketh.Emblem","Timeless.Maraketh.Splinter","Timeless.Templar.Emblem","Timeless.Templar.Splinter","Timeless.Vaal.Emblem","Timeless.Vaal.Splinter","Fragment.of.Constriction","Fragment.of.Emptiness","Fragment.of.Enslavement","Fragment.of.Eradication","Fragment.of.Knowledge","Fragment.of.Purification","Fragment.of.Shape","Fragment.of.Terror"
15,"2019-06-21","Legion","Fragment",88.71572,6,8,3,14.00006,8.47432,12,11,14,6.47686,31.58541,35.00597,12.49492,1,1,3,1,0.8,0.14156,0.19786,0.20725,0.22222,8,14,14,7,11,55,84,170,5,14,56.81909,12,21.24001,72,12,39.83766,100,9,20,60,8,0.22272,0.15385,110.00365,1,44.95938,0.8,14.03117,0.25,NA,NA,NA,NA,NA,NA,NA,NA
16,"2019-06-22","Legion","Fragment",80,5,8,2,14,7.53644,11,9.91585,13.80404,5.72566,29,30,10.93154,1,1,2,1,0.78247,0.1332,0.2,0.25,0.20851,7,13.05633,14,7,10,55,80.36263,160,4.58116,15,55,10,22.2167,72.93026,12,39,101.26431,9,18,67.89149,7,0.22222,0.14286,95,1,42.85711,0.8,12.65148,0.2439,NA,NA,NA,NA,NA,NA,NA,NA
17,"2019-06-23","Legion","Fragment",80,6,8,2,15,8,11,10,14,5,30,31.00208,10.82684,1,1,2,1,0.73137,0.12464,0.2,0.25,0.2,7,13.67036,14,7,11.45015,55,88.73112,160,5,16.73211,59.11616,11,23,79,13,35.38693,104,8,20,70,8,0.20732,0.14286,100,1,45,0.8,16.7744,0.23068,NA,NA,NA,NA,NA,NA,NA,NA
18,"2019-06-24","Legion","Fragment",75,6,9,2,15,8,11,10,14,5,30,34.74755,11,1,1,2,1,0.8204,0.11111,0.2,0.22144,0.1996,7,13,14,6.65481,11.74276,55.05882,85,188,5,17,64,12,22.37118,80,12,40,114,8,20,70,8,0.22222,0.14286,138,1.20427,45,0.80059,15.73868,0.2439,NA,NA,NA,NA,NA,NA,NA,NA
19,"2019-06-25","Legion","Fragment",89.15511,6,9,2,15,9,12,10.80836,15,5,29,36.88304,10.60425,1,1,2,1,0.83333,0.11111,0.2,0.21988,0.2,7,13,14,6,12,60,89,214.51015,5,15,69,12,21.07015,82,12.00143,40,125,7.91,20,71.20496,9,0.22222,0.14286,153.15155,1.5,46,0.79706,16,0.23077,NA,NA,NA,NA,NA,NA,NA,NA
20,"2019-06-26","Legion","Fragment",95,6,9,2,15,9,12,10.9208,14.59565,5,28,40,10,1,1,2,1,0.82981,0.11111,0.19834,0.22222,0.2,7,13,15,5.51018,12,61.92708,91.30493,228.34507,4,15,70,10.62031,20.56561,80,12,38,120,8,20,74.1219,10.4846,0.23123,0.14286,153.68339,1.5,49,0.79993,17,0.24079,NA,NA,NA,NA,NA,NA,NA,NA
21,"2019-06-27","Legion","Fragment",98,6,10,2,15,8,12,10.88247,14.62331,5,26,38,11,1,1,2,1,0.83333,0.11111,0.1931,0.21613,0.19784,6,12,15,5,12,65.33085,100,219.96314,4,15,70,10,20,80,12,41,114.79997,8,20,77,12,0.23572,0.14286,150,1.5,50,0.76923,17,0.2439,NA,NA,NA,NA,NA,NA,NA,NA
22,"2019-06-28","Legion","Fragment",120,6,9.27277,2,15,8,12,10,14,5,25,38,11.00026,1,1,2,1,0.83333,0.11111,0.19231,0.22222,0.1938,6,13,15,5.68245,12,71.77874,99.04948,218,4,15,70,10,18,80.65325,12.87756,40,115,7,19,73.01,11,0.2353,0.14286,155.70095,1.5,54,0.79988,17,0.2439,NA,NA,NA,NA,NA,NA,NA,NA
23,"2019-06-29","Legion","Fragment",115,6,9,2,15,8,11,10,14,5,25,35,10,1,1,2,1,0.93693,0.11111,0.18206,0.22222,0.18685,5,13,15,5,12,70,88,210,4,14.97969,69,10,18,82,13,42.03988,115,7,18,70,10,0.21137,0.14077,150,1.5,55.0413,0.76923,15,0.23327,NA,NA,NA,NA,NA,NA,NA,NA
24,"2019-06-30","Legion","Fragment",90,5.33054,9,2,14,7.49005,11,10,14,5,25,35,10.36888,1,0.98961,2,1,0.99981,0.11111,0.17627,0.21408,0.19512,5.37542,13,15,5,12,70,89.36968,200,4,15,69,10,18,81.35213,13,43,110,7,15.38555,70,10,0.20579,0.13333,140,1.5,58.2703,0.7684,15,0.22222,NA,NA,NA,NA,NA,NA,NA,NA
25,"2019-07-01","Legion","Fragment",90.12758,5,9,2,13,7,10,10,14,5,21,35,10,1,0.97562,2,1,1,0.11111,0.16716,0.25,0.2,5,12,15,4,12,70,90,189,4,17,65,10,20,79.06269,15,42.41278,113.83617,6,15,69.45433,9,0.2,0.13333,140,1.5,54,0.76923,15,0.21141,NA,NA,NA,NA,NA,NA,NA,NA
26,"2019-07-02","Legion","Fragment",85,5,10,2,13,7,10,10,14,5,20,34,10,1,0.95304,2,1,1,0.1095,0.16667,0.22476,0.19897,6,12,15,4,12,65.4382,89,156.00065,4,17,64.00005,10,20,71.28143,14.5202,41,104,6,16,67,9,0.2,0.12438,138,1.5,49.83919,0.74163,15,0.2,NA,NA,NA,NA,NA,NA,NA,NA
27,"2019-07-03","Legion","Fragment",85,5,9,2,14,7,10,10,13,5,18.36878,32,10,1,0.9091,2,1,1,0.09615,0.15983,0.2,0.19231,6,10,15,4,12,59.73135,89.98732,158.12628,3,15.71043,59,11,20,70,14,38.43328,100,5,18,64,8,0.18182,0.11031,129,1.48474,40,0.66667,13,0.2,NA,NA,NA,NA,NA,NA,NA,NA
28,"2019-07-04","Legion","Fragment",80,5,9,2,14,7.77525,10,10,13.9549,5,18,31,10,0.96,0.87014,1.9956,1,1,0.09678,0.15893,0.2,0.19231,6,10,15,3,12,55,89.01258,160,3,15,54.8041,12,18.65612,66.56654,12,35,89,5,18,63,8,0.16667,0.10724,126.505,1.4,40,0.5,13,0.19248,NA,NA,NA,NA,NA,NA,NA,NA
29,"2019-07-05","Legion","Fragment",80,5,9,2,14,7,10,10,14,4.44145,18,30.3271,9,1,0.82823,1.75495,1,1,0.09724,0.15873,0.2,0.18319,6,9,15,3,12,54.26961,95,165,3,14.13178,55,10,18,68.71429,10,38.86171,87,5,15.43139,64,8,0.16667,0.1,120,1.4,39,0.5,13,0.18451,NA,NA,NA,NA,NA,NA,NA,NA
30,"2019-07-06","Legion","Fragment",80,5,8,1.9665,14.51513,8,10,10,13,5,18,32,10,1,0.82361,1.5,1,0.99738,0.08875,0.1636,0.1949,0.19278,6,9,15,3,11.49065,57.08044,97,169.19113,3,14,60,10,17,69.09254,10.09385,39.90176,90,5,15,65,8,0.16659,0.09855,118,1.4,40,0.5,14,0.18701,NA,NA,NA,NA,NA,NA,NA,NA
31,"2019-07-07","Legion","Fragment",80,4.34293,8,1,15,8,11,10,13,5,18,34,10,0.9827,0.8308,1.5,1,1,0.08784,0.15893,0.18842,0.19135,6,8,14.43555,3,11,60,100,171.41649,3,15,65,8.89125,19,75,10.74751,40,90,5,15,67.51521,8,0.16667,0.09311,130,1.4753,40,0.5,15,0.17918,NA,NA,NA,NA,NA,NA,NA,NA
32,"2019-07-08","Legion","Fragment",80,4,8,1,15,8,11,10,13,5,18,35,10,1,0.83333,1.5,1,0.90909,0.1,0.15441,0.19558,0.16667,5,7,14.06267,3,11,70,90.83426,220,3,14.58893,69.05153,8,19,75,10,40,100,5,16,70,9,0.16667,0.09091,153.28208,1.5,49,0.5,15,0.16682,NA,NA,NA,NA,NA,NA,NA,NA
33,"2019-07-09","Legion","Fragment",80,4,8,1,14,7,10,10,11,4,18,34,9,1,0.8261,1.5,1,0.90909,0.10235,0.14286,0.18677,0.16667,4,6,13,3,11,68,90.97226,196.8357,3,15,70,7,20,70,10,40.97448,100,4,17,69.2801,8,0.16667,0.09091,160,1.5,48,0.5,15,0.18182,NA,NA,NA,NA,NA,NA,NA,NA
34,"2019-07-10","Legion","Fragment",80,4,8,1,14,7,10,10,10,5,18,35,9.41612,1,0.83333,1.5,1,0.90909,0.09434,0.14286,0.18818,0.16667,4,7,12,2.958,11,64.96939,95,218.00128,3,13.15161,67.53321,7,20,70,10,55,110,4,18.00067,69,8.8068,0.16618,0.09738,160.806,1.5,52.34301,0.53515,15,0.17056,NA,NA,NA,NA,NA,NA,NA,NA
35,"2019-07-11","Legion","Fragment",80,4,8,1,14.08391,7,10,10,10,5,18,38,11,1,0.83333,1.5,1,0.90909,0.10143,0.14286,0.19176,0.16393,4,6,13,2,11,65,91.80556,205,3,14,70,8,20,70.52417,10,50,115.53846,4,15,72.78733,10,0.16442,0.09952,160,1.5,50,0.56952,15,0.16667,NA,NA,NA,NA,NA,NA,NA,NA
36,"2019-07-12","Legion","Fragment",80,4,8,1,14,7,10,10,10,4,18,39,10,0.99833,0.8,1.5,1,0.90909,0.1,0.14286,0.1951,0.15814,4,6,13,2,11.36012,65,90,210,3,14,70,8,20.4353,70.20516,10.72099,50,120,4,15,70,11.77115,0.16226,0.09505,169,1.64705,52.93369,0.58399,16,0.16667,NA,NA,NA,NA,NA,NA,NA,NA
37,"2019-07-13","Legion","Fragment",82.04509,4,8,1,14,7,10,10,10,4,17,39,10,0.99626,0.82864,1,1,0.90909,0.09199,0.14276,0.16667,0.16667,4,6,13,2,11,63.77385,91.38052,213.79536,3,14,70,9,20,76,10,50,126.11016,4,14,75,13,0.16596,0.09139,170,1.80197,55,0.60575,17,0.16912,NA,NA,NA,NA,NA,NA,NA,NA
38,"2019-07-14","Legion","Fragment",81.62952,4,8,1,14,7,10,10,10,4,17,39,10,1,0.83333,1.45381,1,0.90909,0.08563,0.13532,0.16667,0.15741,4,5.10228,13.86473,2,10,65,95.57238,215,3,14.56803,75,8,20,80,10,50,120,4,15,76,11,0.16466,0.09681,170,2,55,0.59835,17.93411,0.18007,NA,NA,NA,NA,NA,NA,NA,NA
39,"2019-07-15","Legion","Fragment",84,4,8,1,14,7,10,10,10,4,17,37.28494,10,1,0.83333,1.5,1,0.90909,0.08706,0.14102,0.16667,0.14431,4,5,12.05696,2,10.98515,65,99,227.78786,3,15,76.8075,7.90779,24.68608,80,11.9533,50,117.35999,4,16.04827,75,10.05406,0.14286,0.08333,180,1.99703,56.95959,0.59125,17.41755,0.16667,NA,NA,NA,NA,NA,NA,NA,NA
40,"2019-07-16","Legion","Fragment",85,4,8,1,14,7,10,10,10,4,15.81163,38,9.77638,1,0.83333,1.5,1,0.90909,0.0896,0.14137,0.18494,0.14448,4,5,13,2,10,60,100,232.68149,3,15.00016,72.7413,8,24,79,11.80632,48,130,4,16,74,11,0.14286,0.09091,188.32656,1.99736,57,0.64764,18,0.16667,NA,NA,NA,NA,NA,NA,NA,NA
41,"2019-07-17","Legion","Fragment",89,3.98858,7,1,14,6.9466,10,10,9.83976,4,15,35,10,1,0.83333,1.27197,1,0.90909,0.08485,0.13655,0.1847,0.14418,4,5,12,2,10,61.41925,100,234,3,16,75.25064,7.98232,24,77.89655,11.93684,50,133.968,3,15,78.04111,11,0.14286,0.09091,187.7525,2,56,0.6,17,0.16667,NA,NA,NA,NA,NA,NA,NA,NA
42,"2019-07-18","Legion","Fragment",89.7677,3,7,1,14,7,10,10,9,4,15,35,10,0.98895,0.83333,1.10179,1,0.90909,0.09018,0.13972,0.19608,0.14276,4,5,11,2,10,64.75503,100.63518,225,3,17,80,7.53089,23.57859,81.54734,13.60215,57,134.1302,3,17,80,11,0.14286,0.09388,190.81823,2,58,0.6,18,0.16667,NA,NA,NA,NA,NA,NA,NA,NA
43,"2019-07-19","Legion","Fragment",90,3,7,1,14,7,10,10,9,4,15,37,10,1,0.8311,1,1,0.90909,0.08688,0.14085,0.2022,0.16667,4,5,10,2,10,65,105,239.70793,3,18,85,7,23,85,14.1236,55.11176,125,3,18,82.42604,11,0.14286,0.09091,195,2,57,0.6,18,0.16667,NA,NA,NA,NA,NA,NA,NA,NA
44,"2019-07-20","Legion","Fragment",83.9004,3,7,1,14,7,10,9,10,4,15,35,10,1,0.8,1,1,0.90909,0.09067,0.14286,0.19692,0.15885,4,5,10,2,10,67.74543,105,245.0014,3,18,85,6,27.39277,88,13,55,125,3,18,85,13,0.16667,0.1,200.03929,2,60,0.69021,19.42868,0.16667,NA,NA,NA,NA,NA,NA,NA,NA
45,"2019-07-21","Legion","Fragment",85,3,7,1,14,7,10,10,10,4,14,34.91959,10,1,0.85739,1,1,0.90909,0.09091,0.14286,0.19665,0.16058,4,5,11.00065,2,10,67.07997,105,270.8629,3,18,88.66833,5,29,89,14.92959,55,127.32255,3,20,89,14,0.16667,0.1,215,2,63.44159,0.70641,20,0.18006,NA,NA,NA,NA,NA,NA,NA,NA
46,"2019-07-22","Legion","Fragment",90,3,7,1,14,6,10,9.87035,9.81025,4,13,35,9,1,0.83333,1,1,0.90909,0.09091,0.14166,0.19684,0.143,4,5,12,2,10,72.24671,110,307.15604,3,19.45739,93.61712,5,25,107.7041,15.15328,60.3882,140,3,20,109.77796,14,0.16667,0.10142,218,2,63.64015,0.707,20,0.2,NA,NA,NA,NA,NA,NA,NA,NA
47,"2019-07-23","Legion","Fragment",90,3,7,1,14,7,10,9.60957,10,3,13,32.97442,9,1,0.83333,1,1,0.90909,0.08473,0.14286,0.2,0.16015,3,5,12,2,10,75,120,310.0003,3,20,114.95478,6,24.76052,119.5439,17,68.75177,140,3,20,110.00031,14,0.16008,0.10177,217.11521,2,60,0.714,19.97015,0.19837,NA,NA,NA,NA,NA,NA,NA,NA
48,"2019-07-24","Legion","Fragment",90,3,7,1,14,7,10,10,10,3,13,34.32358,10,1,0.94299,1,1,0.90909,0.09091,0.14286,0.2,0.16155,3,5,12,2,10,79.99422,136.62759,335.00181,3,20,120,5.43333,25,120,18,65,145,3,20,120,15,0.16667,0.1,225,2.03919,60,0.70116,20,0.18877,NA,NA,NA,NA,NA,NA,NA,NA
49,"2019-07-25","Legion","Fragment",89.73004,3,7,1,14.64653,6.25465,10,10,10,3,12,33,8,1,0.83333,1.5,1,0.90909,0.09091,0.14286,0.2,0.16292,2.15031,5,13,2,10,75.30994,155.72676,307.85909,2.75803,19,120,5,20,120,19.13,65,180,2.00019,20,117.0562,15,0.16667,0.10204,229.64707,2.11598,60,0.73873,20,0.19787,NA,NA,NA,NA,NA,NA,NA,NA
50,"2019-07-26","Legion","Fragment",90,3,6.52051,1,14,6.97945,10,9.62522,10,4,12,35,10,1,0.98338,1.62397,1,0.90909,0.08907,0.13197,0.2,0.16289,3,5,12,2,10,83.23357,161.78395,315,3,20,120,6,20,120,19.87709,64.26374,179.91453,3,20,120,15,0.16667,0.10415,237.97933,2.3694,62,0.75602,21.5058,0.20498,NA,NA,NA,NA,NA,NA,NA,NA
51,"2019-07-27","Legion","Fragment",94.54661,3,7,1,15,6.99005,10,10,10,4,12,35,10,1,0.91981,1.65746,1,0.94097,0.08258,0.14227,0.19357,0.15913,2,5,13,2,10,87.93373,166.53571,314.42724,4,20,120,6,22,120,19.03,65,181.07857,4,20,122.78278,15,0.16667,0.10971,240,2.48956,65,0.76296,24,0.2161,NA,NA,NA,NA,NA,NA,NA,NA
52,"2019-07-28","Legion","Fragment",98,3,7,1,15,7,10,10,10,4,13,36,10,1,0.96515,2,1,0.93247,0.08333,0.13583,0.19724,0.16667,3,5,13,2,11,99,174,340.00214,4,21,120,5,22,123.56825,20,66.19579,190,3,25,120,15,0.16667,0.11111,245,2.5,70,0.76923,24,0.22645,NA,NA,NA,NA,NA,NA,NA,NA
53,"2019-07-29","Legion","Fragment",100,3,7,1,15,7,10,10,10,4,13,38,10,1,0.99822,2,1,1,0.09091,0.14286,0.2,0.16667,3,5,14,2,11.15433,105.4448,175,350,3,23.13978,120.86927,5,21.13649,124.98,20,65,182.99706,3,24,120,14,0.16667,0.11003,245,2.5,70,0.8,24,0.2419,NA,NA,NA,NA,NA,NA,NA,NA
54,"2019-07-30","Legion","Fragment",100,3.97292,7,1,16,7,10,10,10,4,12.78515,40,9,1,1,2,1,1,0.08475,0.14286,0.2,0.16667,3,5,14,2,11,110,177,354,3,24.04149,124.22778,5,23,125,20,78.67089,190,3,22.12197,125.07214,15,0.16667,0.11,249.09371,2.5,73,0.78846,24,0.24632,NA,NA,NA,NA,NA,NA,NA,NA
55,"2019-07-31","Legion","Fragment",110.18182,4,7,1,16.59037,7,11,10,9,4,12.26314,40,10,1,0.95268,2,1,1,0.08333,0.14286,0.2,0.16371,2.5567,4,14,2,11,105,173.93409,357.00031,3,23,130,5.67118,23.95528,129.63975,18.77183,93.56818,200,3,23,138.67605,15,0.16667,0.10439,253.52413,2.5,72.07866,0.81799,24,0.24049,NA,NA,NA,NA,NA,NA,NA,NA
56,"2019-08-01","Legion","Fragment",120,3.46002,7,1,16,7,11,10,9,4,12,40,10,1,0.99525,2,1,1,0.08333,0.14286,0.2,0.16048,3,5,13.85449,2,11,100,170.81669,360,3.00042,23,140,6,25,143.0777,20,100,204.53176,3,23,138.67701,15,0.16667,0.10989,260,2.5,73,0.81046,24,0.23143,NA,NA,NA,NA,NA,NA,NA,NA
57,"2019-08-02","Legion","Fragment",120,3,7,1,17,7,12,10,10,4,12,40,9,1,1,2,1,1.02103,0.08333,0.14286,0.18599,0.15323,3,4.39337,13,2,11,105,180.06263,362,4,24.08134,137.96629,5,24.05056,140,20,90,200.00913,3,23,135,15,0.16667,0.10989,260,2.5,73.26337,0.83333,23.77666,0.24799,NA,NA,NA,NA,NA,NA,NA,NA
58,"2019-08-03","Legion","Fragment",128.64723,4,7,1,17,7,11,10,10,4,11,42.43225,9,1,1,2,1,1,0.08333,0.14286,0.16667,0.14815,3,4,14,2,11,107.66129,182,454.00057,3,24.72008,136.59415,5,24,140,20,90,200,3,21,135,16,0.19867,0.11102,263.95337,2.5,75,0.83333,24,0.25,NA,NA,NA,NA,NA,NA,NA,NA
59,"2019-08-04","Legion","Fragment",129.23256,4,7,1,18.18076,7.77636,12,11,10,4,12,42.07614,9,1,0.9517,2,1,1.5,0.08333,0.14286,0.16667,0.14286,3,4.56131,14,2,11,108.12783,183,417.59839,3,25.13193,135,5,26.00338,135.49508,20,90,184,3,25,135,20,0.20287,0.11111,265,2.5,75,0.83333,24.47073,0.25002,NA,NA,NA,NA,NA,NA,NA,NA
60,"2019-08-05","Legion","Fragment",125.93045,4,7,1,19,7,12,10,10,4,12,44,9,1,0.9892,2,1,1.44418,0.08333,0.14286,0.16667,0.14561,3,5,14.38673,2,11,110,184.385,369.67466,3.19196,29.03705,130,7.43308,30,130,20,90,184.5,3,27.53594,130,20.30994,0.2001,0.11111,270,2.55871,76,0.8803,24,0.25,NA,NA,NA,NA,NA,NA,NA,NA
61,"2019-08-06","Legion","Fragment",129.7302,4,7,1,18.38437,7,11,10,10,4,12,44,10,1,1,1.9428,1,1.45605,0.08333,0.14286,0.18673,0.1445,3,5,15,2,12,104.10172,185,372,3,29.32115,130,7,30,130,20,89.07,199.2,3,29.28695,135,22.00061,0.21668,0.11111,270,2.5,80,0.9,25,0.26317,NA,NA,NA,NA,NA,NA,NA,NA
62,"2019-08-07","Legion","Fragment",130,4,7,1,19,7,11,10,10,4,12,45,9.64023,1,0.92028,2,1,1.5,0.08333,0.14286,0.16667,0.14286,3,5,14,2,11.90672,100,184.51334,434.5468,3,30,130,7,34,135,20,80,198.95271,3,29.80691,135,22,0.25,0.11967,271.33886,2.5,84.6445,0.90909,25,0.29073,NA,NA,NA,NA,NA,NA,NA,NA
63,"2019-08-08","Legion","Fragment",130,4,7,2,17,7,11,10,9.36422,4,10.08005,45,10,1,0.92806,2,1,1.5,0.08333,0.14076,0.16667,0.14286,4,5,13,2,11,98.89796,179.92588,419.14138,3.71,34,130,7,33,135,19,81.1203,223.27255,3,30,125,24,0.27004,0.12082,270,2.5,95.47377,1,25.10661,0.33193,NA,NA,NA,NA,NA,NA,NA,NA
64,"2019-08-09","Legion","Fragment",140,4,7,1.5,16.85539,7,11,10,10,4,10,47.0651,9,1,0.9156,2,1,1.5,0.08333,0.14112,0.16667,0.14286,2,5.6236,13,2,11.37551,100,193.24802,404.55029,3,40,130,7,40,133.57346,19,76.69914,221.285,3,35.10188,130,24.84472,0.28571,0.12718,270,2.57415,92.13245,1,27,0.29813,NA,NA,NA,NA,NA,NA,NA,NA
65,"2019-08-10","Legion","Fragment",140,4,8,1,16,7,11,10,10,4,12,54.66834,9.17186,1,1,2,1,1.5,0.08333,0.14286,0.16667,0.14286,2,5.2201,12.91931,2,11.57159,100,190,357.07065,3,44.11318,135,7,43.15022,138.7866,17.51142,78.71759,232,3,40,135,25,0.30656,0.125,280,2.89541,100,1,28,0.30312,NA,NA,NA,NA,NA,NA,NA,NA
66,"2019-08-11","Legion","Fragment",150.05,4,8,1,17.80003,7.00065,11,10.1201,10,4,12,54.48949,10,1,0.99679,2,1,1.5,0.08333,0.14286,0.16667,0.15685,3,6,14,2,11,100,185,380,3,44.13381,131.3539,6.00018,40,140,15,79.30201,215,3,40,135,24,0.30423,0.11704,290,2.89844,100,1,27,0.30275,NA,NA,NA,NA,NA,NA,NA,NA
67,"2019-08-12","Legion","Fragment",150,4,7.10352,1,17,7,10,10,10,4,12.61246,53,10,1,0.99135,2,1,1.5,0.08333,0.14286,0.19641,0.14286,3,6,14,2,12,100,175,380,3,39.84899,133.88785,7,40,135,15,80,204.6503,4,36.50141,130.82969,23.7829,0.3,0.11111,290,2.95487,100,1,27,0.29814,NA,NA,NA,NA,NA,NA,NA,NA
68,"2019-08-13","Legion","Fragment",150,4,7,1,17,7,11,10,10,4,12,50,9.39414,1,0.99739,2,1,1.33333,0.08433,0.14286,0.22492,0.14286,3,5.74,14,2,11,100,170,390,3,37.46516,135,7,38.15217,138.56521,15,80,200,4,35,137.27626,22,0.28117,0.11969,286.71821,2.9,100,1,25,0.3,NA,NA,NA,NA,NA,NA,NA,NA
69,"2019-08-14","Legion","Fragment",150,4,7,1,16.96008,7,10,10,10,4,12,45.21888,9,1,0.84292,2,1,1.36198,0.08333,0.14286,0.25871,0.14997,3,6,14,2,12,100.03093,160,375,3,30,132.4413,7,30,140,12,70,200,3,29.01031,140,21,0.25,0.12315,270,2.83372,100,1,25,0.3,NA,NA,NA,NA,NA,NA,NA,NA
70,"2019-08-15","Legion","Fragment",147.39121,4,7,1,16,7,10,10,9,4,12.29502,46.21947,8.2675,1,0.9,1.9978,1,1.492,0.08333,0.14286,0.24752,0.16667,3,7,14,2,12,102.20501,146.50538,370,3,35,140,5,40,141.52332,12.825,75,206.96492,3,30,140,20,0.28571,0.12136,265,2.71164,96.93781,1,25,0.3009,NA,NA,NA,NA,NA,NA,NA,NA
71,"2019-08-16","Legion","Fragment",149.8125,4,7,1,16,7,10.43046,10.9874,9,4,12,47.66513,9,1,0.96835,1.5,1,1.5,0.08333,0.14286,0.2298,0.15491,3,6.94999,12.90269,2,11.56322,104,137.04536,381.62021,3,40,144,5,40,140,14,79,216,3,40,139.72859,20,0.25,0.11006,267.67431,2.75324,100,1,25,0.3,NA,NA,NA,NA,NA,NA,NA,NA
72,"2019-08-17","Legion","Fragment",150,4,7,1,16,7,10,10,10,4,12,50,9,1,0.80103,1.92604,1,1.5,0.08321,0.14286,0.17249,0.14286,2.8576,6.01011,13.93272,2,12,104,130,373.03616,3,40,152.8471,5,40,145.81047,16.595,79,234.39062,3.87785,38.59783,145,20,0.25,0.11038,269.16357,2.5,95.86285,1,25,0.28,NA,NA,NA,NA,NA,NA,NA,NA
73,"2019-08-18","Legion","Fragment",150,4,7,1.32542,15,7,10,10,10,4,12.67582,50,10,1,0.78826,1.99448,1,1.5,0.08333,0.13979,0.2,0.16667,2.12423,7,14,2,13,104.9634,130,375,3,37.48421,145.06544,5,40,150,18.08897,78.46809,203.41909,3.19695,35,148,20,0.25,0.11111,269,2.64324,95,1,25,0.27778,NA,NA,NA,NA,NA,NA,NA,NA
74,"2019-08-19","Legion","Fragment",150,4,7,1,15,7,10,10,10,4,12,50,9.8905,1,0.95365,2,1,1.5,0.08271,0.1275,0.19848,0.16383,3,7,14,2,12,104.9,135,340.61837,3,34,140,5,38.41518,143.53232,18.17097,78.58642,174.71991,4,35,140,20,0.24998,0.1,260,2.5,97.9303,1,25,0.27,NA,NA,NA,NA,NA,NA,NA,NA
75,"2019-08-20","Legion","Fragment",150,4,7.91826,1,15,7,9.50853,10,10,4,12,48.01036,10,1,0.83333,2,1,1.5,0.07692,0.11111,0.18976,0.13718,3,7,13.1519,2,13,105,130,335.77597,3,30,140,5,31.47423,140,15,75,165,4.9005,29,132.93784,20,0.25,0.1,260,2.5,95,1,23,0.28,NA,NA,NA,NA,NA,NA,NA,NA
76,"2019-08-21","Legion","Fragment",140,4,7,2,15,7,9.9208,10,10,4,12,48,9,1,0.83333,2,1,1.5,0.08278,0.11936,0.2,0.14286,2.5,7,13,2,12.68299,100,110,335.42784,3,34.53488,130,5,34.3487,130,14.31855,79,170.98753,4,30,125,18,0.25,0.1,259,2.5,94.11249,1,22.0291,0.26939,NA,NA,NA,NA,NA,NA,NA,NA
77,"2019-08-22","Legion","Fragment",145,4,7,1.93263,15,7,9.20409,10,10,4,12,48,9,1,0.83333,1.88607,1,1.5,0.07957,0.13707,0.2,0.14286,2,7,13,2,12,100,112.65426,349.6537,3,35,120,5,31.58264,105.84211,15,80,180,3,30,111.58595,19,0.22222,0.09773,260,2.5,94,0.99894,23.13319,0.25,NA,NA,NA,NA,NA,NA,NA,NA
78,"2019-08-23","Legion","Fragment",149.6088,4,7,1,15,7,9.0693,10,10,4,13,47.60085,9.9403,1,0.83333,1.69463,1,1.5,0.08222,0.14226,0.2,0.14286,2,7,13,2,11,100,111.12025,360,3,35,119,5,30,100,15,79,193.31959,4,30,111.63787,19,0.2,0.0999,265,2.5,90,1,23,0.25,NA,NA,NA,NA,NA,NA,NA,NA
79,"2019-08-24","Legion","Fragment",150,4,7,1,15,7,9.96017,10,10,4,12.15077,45,9,1,0.83333,1.79974,1,1.5,0.0829,0.13236,0.2,0.14286,3,7,12.69771,2,10.84857,98.51795,110,359.49585,3,30,112.6534,5,29.17448,110.42874,14.61915,79.1104,187.96774,3,30,112.625,19,0.2,0.09556,270,2.5,94,1,22.3219,0.25,NA,NA,NA,NA,NA,NA,NA,NA
