"Day","Date","League","Type","Deafening.Essence.of.Anger","Deafening.Essence.of.Anguish","Deafening.Essence.of.Contempt","Deafening.Essence.of.Doubt","Deafening.Essence.of.Dread","Deafening.Essence.of.Envy","Deafening.Essence.of.Fear","Deafening.Essence.of.Greed","Deafening.Essence.of.Hatred","Deafening.Essence.of.Loathing","Deafening.Essence.of.Misery","Deafening.Essence.of.Rage","Deafening.Essence.of.Scorn","Deafening.Essence.of.Sorrow","Deafening.Essence.of.Spite","Deafening.Essence.of.Suffering","Deafening.Essence.of.Torment","Deafening.Essence.of.Woe","Deafening.Essence.of.Wrath","Deafening.Essence.of.Zeal","Essence.of.Delirium","Essence.of.Horror","Essence.of.Hysteria","Essence.of.Insanity","Muttering.Essence.of.Anger","Muttering.Essence.of.Contempt","Muttering.Essence.of.Fear","Muttering.Essence.of.Greed","Muttering.Essence.of.Hatred","Muttering.Essence.of.Sorrow","Muttering.Essence.of.Torment","Muttering.Essence.of.Woe","Remnant.of.Corruption","Screaming.Essence.of.Anger","Screaming.Essence.of.Anguish","Screaming.Essence.of.Contempt","Screaming.Essence.of.Doubt","Screaming.Essence.of.Dread","Screaming.Essence.of.Envy","Screaming.Essence.of.Fear","Screaming.Essence.of.Greed","Screaming.Essence.of.Hatred","Screaming.Essence.of.Loathing","Screaming.Essence.of.Misery","Screaming.Essence.of.Rage","Screaming.Essence.of.Scorn","Screaming.Essence.of.Sorrow","Screaming.Essence.of.Spite","Screaming.Essence.of.Suffering","Screaming.Essence.of.Torment","Screaming.Essence.of.Woe","Screaming.Essence.of.Wrath","Screaming.Essence.of.Zeal","Shrieking.Essence.of.Anger","Shrieking.Essence.of.Anguish","Shrieking.Essence.of.Contempt","Shrieking.Essence.of.Doubt","Shrieking.Essence.of.Dread","Shrieking.Essence.of.Envy","Shrieking.Essence.of.Fear","Shrieking.Essence.of.Greed","Shrieking.Essence.of.Hatred","Shrieking.Essence.of.Loathing","Shrieking.Essence.of.Misery","Shrieking.Essence.of.Rage","Shrieking.Essence.of.Scorn","Shrieking.Essence.of.Sorrow","Shrieking.Essence.of.Spite","Shrieking.Essence.of.Suffering","Shrieking.Essence.of.Torment","Shrieking.Essence.of.Woe","Shrieking.Essence.of.Wrath","Shrieking.Essence.of.Zeal","Wailing.Essence.of.Anger","Wailing.Essence.of.Anguish","Wailing.Essence.of.Contempt","Wailing.Essence.of.Doubt","Wailing.Essence.of.Fear","Wailing.Essence.of.Greed","Wailing.Essence.of.Hatred","Wailing.Essence.of.Loathing","Wailing.Essence.of.Rage","Wailing.Essence.of.Sorrow","Wailing.Essence.of.Spite","Wailing.Essence.of.Suffering","Wailing.Essence.of.Torment","Wailing.Essence.of.Woe","Wailing.Essence.of.Wrath","Wailing.Essence.of.Zeal","Weeping.Essence.of.Anger","Weeping.Essence.of.Contempt","Weeping.Essence.of.Doubt","Weeping.Essence.of.Fear","Weeping.Essence.of.Greed","Weeping.Essence.of.Hatred","Weeping.Essence.of.Rage","Weeping.Essence.of.Sorrow","Weeping.Essence.of.Suffering","Weeping.Essence.of.Torment","Weeping.Essence.of.Woe","Weeping.Essence.of.Wrath","Whispering.Essence.of.Contempt","Whispering.Essence.of.Greed","Whispering.Essence.of.Hatred","Whispering.Essence.of.Woe"
19,"2019-12-31","Metamorph HC","Essence",5,4.2,9.63167,3,20.49,12.73,13,29.42,4,8.12,5.86159,20,7,6.03,5.01,5,3.47,7.28,7,0,12,14,3,6,0.54,0.44,0.46,0.88,0.33,0.75,0.23,0.46,1,1,1,1.08,1,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,3,8,4,5,11,2,2,2,5.32,2,2,3,1,1,3,2.45,4,1,1,1,1,1,1.02,1,0.66,1,0.82,1,1,0.72,1,1,1,0.71,0.76,0.28,1,1,1,1,0.56,1,1,0.71319,1,0.28,0.28,0.24,0.23
20,"2020-01-01","Metamorph HC","Essence",5,4.2,8.46,3,20.58,12,13,29.77,4,8,5.94167,20,7,6.25,9.53,4.41,3.37,7,7,25,12,15,3,6,0.54,0.42,0.61,0.59,0.4234,0.55789,0.23,0.46,1,1,1,1.08,1,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,2.79,8,3.74211,5,11.04,2,2,2,5.34,2,2,3,1,1,3,2.68,3,1,0.91,1,1,1,1,1,0.55,1,0.5,1,1,0.67478,1,0.93,1,0.72,0.62,0.28,1,1,1,1,0.48,0.88,1,0.52,1,0.4,0.3,0.24,0.23
21,"2020-01-02","Metamorph HC","Essence",5,4,8.04,1.9,21.06,11.15,10.27,29.65,4,8,6,18.73,7,6.66,11.01,3.69,4,7,7,25,12.51,14,3,6,0.56,0.47125,0.93,0.56,0.44,0.56,0.23,0.45,1,1,1,1.39,1,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3.25,2,8,3,5,9.21321,2,2,2,5.17,2,2,3,1.06,1,3,2,4,1,0.89,1,1,1,1,1,0.93,1,0.79,1,0.6,0.56,1,0.56,1,0.76,0.57,0.46,1,1,0.95,1,0.46,0.52,0.65,0.56,1,0.52,0.51,0.28,0.23
22,"2020-01-03","Metamorph HC","Essence",5,4,6,1.90063,18.83,10,10,28.82,5,8,5.3,19.32,7,6.34,11.01,3.57,4,7,8,10,13,15,3,6,0.65,0.42,0.85,0.78,0.58,0.58,0.23,0.46,1,1,1,1.31822,1,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,2.72,1,3.92,2,7,3,5,9,2,2,2,5.1,2,2,3,1.54,1,3,2,4,1,1,1,1,1,1,1,0.95,1,1,1,0.92,0.78,1,0.91,1,0.98,0.68,0.58,0.97482,1,1,0.84,0.47,0.67,1,0.59,1,0.66,0.58,0.29,0.23
23,"2020-01-04","Metamorph HC","Essence",5,4,6,1.96,19,10.8,9.95,22.54,5,8,6,20,5.86,5.65,11.78,3.05,4,7,7,9,13.23523,15,3,6,0.79,0.41,1,0.59,0.68,0.61,0.22,0.44,1,1,1,1.55,1,2,1.87,2,3,1,1,1,1,1,1,1,1,1,1,1,1,2.81085,1,4,2,6.62,3,5,9,2,3,2,4.98,2,2,3,1.97,1,3,2,3.99,0.78,1,1,1,1,1,1,0.76,0.88,1,0.72,0.97,0.96,1,0.92,1,0.98,0.6,0.59,1,0.99478,0.93,0.85,0.44,0.58,0.73,0.97,1,0.5,0.59,0.3,0.22
24,"2020-01-05","Metamorph HC","Essence",5,4,6.46,2.35028,17.73,10,10,24,5,8,6,19.05607,5,4,14.42,3,4,7,7,9,13.69538,14,3,6,0.64278,0.59,1,0.54,0.99,1,0.52,0.69,0.98005,1,1,2,1,2,1.96,2,3,1,1,1,1,1,1,1,1,1,1,1,1,2.65226,1,4,2,7,3.49,5,8.99,2,3,2,2.02,2,2.07,3,2,1,3,2,3.08896,0.67,0.69,1,0.96181,1,1,1,0.82,0.76,1,0.59,0.7,0.6,1,0.75,1,0.6,0.63,0.59,1,1,0.9,1,0.59,0.92,0.79,0.7,0.71,0.51,0.86,0.51,0.42
25,"2020-01-06","Metamorph HC","Essence",5,4,8,2.91,19.1,9.09,9.99,25,5,8,6,20.11,5,4,11.94,3,3.25,7,7,7.8,12,14,3,6,0.79,0.48,1,0.59,1,1,0.57,0.74,1,1,1,2,1,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3.64,2,7,3.77,5,10,2,3,2,4.41,2,2,3,1.72,1.01,3,2,3,0.8,0.74,1,1,1,1,1,0.94,0.92,1,0.59,0.64,0.59,1,0.66,1,0.66,0.67,0.59,1,1,0.98,1,0.59,1,1,1,0.818,0.43,1,0.52,0.48
26,"2020-01-07","Metamorph HC","Essence",5,4,8,2.78,17.96,9,10,24.50412,5,8,6,19.6,5,5,14.6,3,3.26,6,6.37,8.01,12,13,3,6,0.59,0.43293,1,0.44,0.61525,0.57,0.27,0.44,1,1,1,1.64,1,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,2,7,4.44,5,9,2,3,2,4.55,2,2,3,2,1.14,3,2,3,1,0.59,1,0.67,1,1,1,1,1,1,0.51,0.53,0.59,1,0.59,0.67739,0.59,0.59,0.59,1,1,0.59,1,0.47,0.68,0.73,1,0.59,0.32,0.59,0.48,0.22
27,"2020-01-08","Metamorph HC","Essence",4.15,3,6.88,3,15.2,8.45,10,24.24,5,8,6,19.48333,5,5.78,15.4,3,3,6,6,7.83,9,11,3,6,0.6,0.45,1,0.45,1,0.65,0.33286,0.45,1,1,1,1.93879,1,2,1.90519,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,2,7,4,5,8.62731,2,3,2,4.12,2,2,3,2,1.94,3,2,3,1,0.87817,1,0.67457,1,1,1,1,1,1,0.6,0.83,0.92,1,0.6,1,0.9,0.87,0.73,1,1,0.62,1,0.6,1,1,1,0.6,0.39,0.99,0.98,0.73
28,"2020-01-09","Metamorph HC","Essence",4,3,8,3,14.64,8.455,10,24,4,8,6,19.4,5,5,16.18,3,3,6,6,7.83,10,11,3,7,0.83,0.64,1,0.75,1,0.91,0.71,1,1,1,1,1.37,1,2,2,2,2.85857,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,2,6.711,4,5,7.51,2,3,2,6.26,2,2,3,2,2,3,2,3,1,0.9,1,0.6,1,1,1,0.79,1,1,0.6,0.66,0.6,1,0.6,0.9362,0.71,0.86,0.8,1,1,0.64,1,0.6,1,1,1,0.6,0.63,1,0.94,1
29,"2020-01-10","Metamorph HC","Essence",4,3,7.02,3,13.57,7.43,8.07,21.6,4,6.76,5.74,18,5,5,14,3,3,6,6,7.13,9,11,3,7,0.96,1,1,0.68,1,1,1,1,1,1,1,1,1,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,2,6,4.56,5,7.84,2,3,2,6.71,2,2,3,2,2,3,2,3,1,0.87,1,0.59,1,1,1,0.8,1,1,0.59,0.85,0.59,1,0.59,1,0.72,0.84,0.63,1,1,0.72,1,0.79,1,1,1,0.59,0.82,1,1,1
30,"2020-01-11","Metamorph HC","Essence",4,3,7.31,3,15,8,8,18.46,4.37,6,5.62,18,5,5,13.59,3,3,7,5,7.17,10,10,3,7,1,1,1,0.87,1,1,1,1,1,1,1,1,1,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,2.57881,1,4,2,7,4.679,5,8,2,2.55,2,6.97,2.81357,2,3,2,2,3,2,3,1,0.89,1,0.58,1,1,1,0.77705,1,1,0.58,0.83,0.58,1,0.58,1,0.77349,0.81,0.61,1,1,0.65,1,0.79,1,1,1,0.58,0.81,1,1,1
31,"2020-01-12","Metamorph HC","Essence",4,3,8,3,14,8,8,19.11,4,7,5,18.11,5,5,11,3,3,7,5,7.99,10,10,3,6.1668,0.58151,1,1,0.5,1,1,0.95,0.74,1,1,1,1,1,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,2.44623,1,4,2,6.7215,4.26065,5,7.27,2,2.48,2,7.67,3,2,3,1.08283,2,2.41,2,3,1,1,1,0.57,1,1,1,0.92,1,1,0.57,0.81,0.58,1,0.85,1,0.85,0.56539,0.59,1,0.96,0.57,1,0.57,1,0.71,1,0.5665,0.64,0.81,1,0.94
32,"2020-01-13","Metamorph HC","Essence",4,3,8,3,13.94,8,8.36056,18.49,3,7,5,19,5,5,10,3,3,6.43,5,7,11.97,10,3,6.34,0.54,0.67,0.6,0.47,1,1,0.96333,0.68,1,1,1,1,1,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,2.1,1,3,2,6,3.74571,5,8,2,2,2,9,3,2,3,1,2,3,2,3,1,1,0.54,0.54,1,1,1,1,1,1,0.55,1,0.54,1,0.91,1,1,0.54,0.67,1,0.73,0.54,1,0.54,1,0.69,1,0.54,0.72,0.63,1,1
33,"2020-01-14","Metamorph HC","Essence",4,3,7.86,3,14,7.99,7,18.87,3,6.1,5,17.99,5,4,8.63,3,3,6.36,5,7,9.96208,10.09905,3,7.43828,0.52,0.81,1,0.49,1,1,1,1,1,1,1,1,1,1.94797,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1.99,6,3.81,5,8,2,2.57,2,9,3,2,3,1.03,2,3,2,3.06,1,1,0.59633,0.53,1,1,1,1,1,1,0.55,1,0.53,1,0.99,1,1,0.52,0.6,1,0.97,0.52,1,0.53,1,0.99,1,0.52,0.76,0.73,1,1
34,"2020-01-15","Metamorph HC","Essence",4,3,7,3,14,10.52154,9,18,3,7,5,15.52,5,4,9,3,3,6.15,5,7,9.1,10,3,9,0.5,0.71,1,0.78,1,1,1,0.97,1,1,1,1,1,1.75,2,2,2.6161,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1.74,6,4.47,5,8,2,3,2,8,2.6,2,3,1,2,3,2,3.65,1,0.59,0.93,0.52,1,1,1,1,1,1,0.88,1,0.64636,1,1,1,1,0.5,0.64,1,0.95,0.5,1,1,1,1,1,0.5,0.77,0.58,1,1
35,"2020-01-16","Metamorph HC","Essence",4,3,7,3,14,13.5,8.45,18,3,7,5,15.88,5,4,9.63,2.84,3,5.17,5,7,9.96,10,3,9,0.48,0.53,1,0.58,0.88,1,1,0.54,1,1,1,1,1,2,1.8992,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1.45984,6,5,5,8,2,3,2,8,3,2,3,1,2,3,2.37,3.05,1,0.92,1,0.91,1,1,1,1,1,1,0.92,1,1,1,1,1,1,0.5,0.72,1,0.69,0.47512,1,1,1,1,1,0.82,0.45892,0.3,0.91,1
36,"2020-01-17","Metamorph HC","Essence",4,3,7,3,14,17.4,8,17.54,3,7,5,18.04,5,4,8.93,2.92,3,5,5,6.9,9,11.85391,3,8.00394,0.51,0.52,1,1,0.98,1,1,0.97,1,1,1,1,1,1.85,1.92,2,2.77,1,1,1,1,1,1,1,1,1,1,1,1,2.05,1,3,1.56,6,5,4.5,8,2,2.48,2,8,3,2,3,1,2,3,2.58,3.26,1,0.87,1,0.93,1,1,1,1,1,1,0.9,1,1,1,1,1,1,0.82,0.76514,1,0.9,0.44,1,1,1,1,1,0.94,0.82,0.3,0.6,1
37,"2020-01-18","Metamorph HC","Essence",4,3,7,3,14,20,8,18,3,6.66,5,16.48,5,4,10,2.16191,3,6.56,5,6.8,9,12,3,8,0.49,0.5,1,0.38,0.98,1,0.98,0.47,1,1,1,1,1,1.07,2,2,2.42,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1.53,6.42455,4.87,4.93,8,2,3,2,6.98,3,2,3,1,2,3,2,3,1,0.82,1,0.54,1,1,1,1,1,1,1,1,0.99711,1,1,0.85,1,0.73,0.79,1,0.94338,0.32,1,1,1,1,1,0.8,1,0.3,0.71,0.33
38,"2020-01-19","Metamorph HC","Essence",3.85444,3,7,3,13.87,18.04,8.71,17.45286,2,6,5,17.73,5,4,7.05,2,3,5,5,6.51,8,12,3,8,0.42,0.34,0.62,0.31,0.96,1,0.97,0.32,1,1,1,1,1,2,1.96,2,2.53644,1,1,1,1.62,1,1,1,1,1,1,1,1,2,1,2.71,1,5,3.05,4.6239,8,2,3,2,6.7375,3,2,3,1,1,2.83,2,2.42,1,1,0.7,0.86,1,1,1,1,1,1,1,1,0.49,1,1,0.96,1,0.47,0.96,1,0.88,0.29,1,1,1,1,1,0.89,0.51,0.29,0.68,0.26
39,"2020-01-20","Metamorph HC","Essence",4,3,7,3,13,17.9,9,18,2,6,5,17.64,5,4,8.45,2,3,5,5,7.36,8,10.59,3,7,0.3,0.38,0.66303,0.31,0.92,1,0.98,0.32,1,1,1,1,1,1.9525,1.6,2,2.57,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2.68,1,5,3.77,4.67,8,2,2,2,9.07219,3,1.68,2.58382,1,1,2,2,2,1,1,0.72,0.95851,1,1,1,1,1,1,1,1,0.76,1,1,0.99,1,0.48,0.98,1,0.98,0.33,1,1,1,1,1,0.9,0.87446,0.3,0.77,0.3
40,"2020-01-21","Metamorph HC","Essence",3,3,6,3,13,17,9,17,2,6,5,17,5,4,9.2,2,3,5,5,6.46,7.76,10,3,7,0.55,0.79,1,0.94,0.96,1,1,0.74,1,1,1,1,1,1.99,2,2,2.81192,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2.68,1,5,4,4,8,2,2,2,5.32,3,2,2.33,1,1,2.67,2,2,1,1,0.63,0.82,1,1,1,1,1,1,1,1,0.64,1,1,0.95,1,0.48,1,1,0.97,0.47,1,1,1,1,1,1,1,0.3,0.85,0.56
41,"2020-01-22","Metamorph HC","Essence",3,2.6,6,3,13,16,9,17.94,2,6.17,5,15,5,4,10,2,3,5,4.62,7,8,10,3,7,0.53,0.76,0.86,0.61,0.94,1,1,0.59,1,1,1,1,1,1.96,2,2,3,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2.16,1,5,3.72,4,8,2,2,1.97,7.52,2.85,2,3,1,1,2.8,2,2.6,0.69529,1,0.87,0.94,1,1,1,1,1,1,1,1,0.68,1,1,0.86,1,0.48,1,1,1,0.56,1,1,1,1,1,1,1,0.3,0.84,0.46
42,"2020-01-23","Metamorph HC","Essence",3,2.7,6,3,12.41,16.77,9,17,2,6,5,15,5,4,9.51,2,3,5,4,6,8,10,3,7,0.32,0.39,0.47,0.3,0.44,0.78,0.98,0.28,0.99,1,0.83,1,0.9,1.88,1.98,2,3,1,0.9,1,2,1,1,1,1,1,1,1,1,2,1,2.23,1,4.82,3.062,4,8,2,2,1.99,9,2.48406,2,3,1,1,3,2,3,0.47,1,0.62,0.48,1,1,1,1,1,0.8431,1,1,1,0.85,1,0.47,1,0.45,0.51,1,0.9,0.51,1,1,0.47,1,0.86,1,0.44,0.3,0.46,0.32
43,"2020-01-24","Metamorph HC","Essence",3,2.79,6,2.18,12,15.77,7.36,17,2,5.29,4.86,15,5.43,4,7.3,2,3,5,4,6,8.58,10,3,7,0.29,0.45,0.47,0.31,0.44,0.75,0.98,0.28,1,1,0.9,1,0.9,1.79,1.37,2,2.74,1,0.92,1,2,1,1,1,1,1,1,1,1,2,1,2,1,5,3,4,7.77,2,2,2,10,3,2,2,1,1.35,2.81,2,4,0.58,1,0.56,0.48,1,1,1,1,1,0.92,1,1,1,0.95,1,0.47,1,0.46,0.48,1,0.92,0.51,1,1,0.47,1,1,1,0.45,0.3,0.46,0.35
44,"2020-01-25","Metamorph HC","Essence",3,2.54513,6,2,12,17,7.36372,17,2,5.53,4.18,15,5.42,4,9,2,3,5,4,7.98,8.65833,10,3,7,0.28,0.65,1,0.32,0.66,1,1,0.28,1,1,0.96,1,0.99,1.87,2,2,2.27,1,0.99,1,2,1,1,1,1,1,1,1,1,2,1,2,1,4,3.97333,4,7,2,2,2,10,3,2,2,1,1.46,2.76,2,4,1,1,0.51,0.84,1,1,1,1,1,1,1,1,1,1,1,0.62,1,0.58,1,1,0.97,0.99,1,1,1,1,1,1,0.65,0.32,0.6,0.39
45,"2020-01-26","Metamorph HC","Essence",3,2,6,2,10,17,8,16.71129,2,5.51,4,15,5.34,4,9,2,3,5,4,6.32,9,10,3,7,0.26,0.56,1,0.58625,0.58,1,1,0.23,1,1,0.96,1,0.99,1.27,2,1.6,2.21,1,1,1,2.35387,1,1,1,1,1,1,1,1,2,1,2.37,1,4,3.73,4,7,2,2,2,10,3,2,2.2,1,1.08,3,2,4,1,1,0.4,0.85,1,1,1,1,1,1,1,1,1,1,1,0.62,1,1,1,1,1,0.77767,1,1,1,1,1,1,0.72,0.32,0.78,0.43
46,"2020-01-27","Metamorph HC","Essence",3,2,6,2,9,16.94346,8,16.02,2,5.62,4,15.58,5.56,3,8,2,3,4.92,4,6,9,11.72157,3,7,0.36,0.83,0.99,0.68105,0.72857,1,1,0.19,1,1,0.98,1,1,1.59,2,2,2.15381,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2.98542,1,4,4,4,7.47755,2,2,2,7.72,2.55,2,2,1,1,2,2,3,1,1,0.73,0.9,1,1,1,1,1,1,1,1,1,1,1,0.81,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.32,0.89,0.46
47,"2020-01-28","Metamorph HC","Essence",3,2,5,2,8.34,14,7,15,2,5.65036,3.74591,16.39,5,3,7.32,2,3,5,4,6,9,11,3,6.77,0.63,0.72,0.95,0.42,1,1,1,0.19,0.99,1,0.98,1,1,2,1.92,1,3,1,0.99,1,1.89,1,1,1,1,1,1,1,1,2,1,2.77,1,4,4,3.71,7.37,2,2,2,9.41,3,2,2,1,1.34,2,2,3,1,1,0.52,0.99,1,1,1,1,1,1,1,1,1,1,1,0.77,1,1,1,1,1,0.99,1,1,1,1,1,1,0.9,0.3,0.91,0.43
48,"2020-01-29","Metamorph HC","Essence",3,2,5,2,8,14.08,7,16,2,5.95,3.01,16.51,5,3,8,2,3,5,4,6,9.18,11,3,6,0.42,0.49,0.49,0.35,0.62,1,1,0.22,1,1,1,1,1,2,1.7,1,3,1,1,1,1.48471,1,1,1,1,1,1,1,1,2,1,2.86769,1,4,4,3.47,7,2,2,2,10.36,3,2,2,1,1,2,2,3,0.85,1,0.55,0.99,1,1,0.88,1,1,1,1,1,0.98,1,1,0.8,1,1,0.78,1,1,1,1,0.94,0.84,1,0.96,1,0.99,0.3,0.83,0.44
49,"2020-01-30","Metamorph HC","Essence",3,2,6,2,8.17,13.45,7.44,16,2,5,3,17,5,3,8.64,2,3,4.94,4,6,9.46108,11,3,6,0.23,0.34,0.72,0.35,0.92565,0.21,1,0.19,1,1,1,1,1,2,1.23,1,3,1,1,1,2,1,1,1,1,1,1,1,1,2,1,3,1,4,4,4,7,2,2,2,7.4486,3,2,2,1,1,2,2,4,0.86,0.87,0.5,1,0.86,1,0.86,1,1,1,1,1,1,1,1,0.86,1,1,0.68,0.94833,1,1,1,1,1,1,0.98,1,0.98,0.19,0.17,0.21
50,"2020-01-31","Metamorph HC","Essence",3,2,6,2,8.6,14.25,7.13,16,2,5.33,3,17,5,3,9,2,2.89,5,4,6.71,9.19,12.08,3,6,0.23,0.35,0.41,0.34344,0.48,0.41,0.58,0.17,1,1,1,1,1,2,1.53698,1,3,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2.87,1,4,4.37,3.39356,7,2,2,2,5,3,2,2,1,1.23,2,2,4,0.7,0.73,0.36,0.97,0.48,1,0.7,0.66,1,1,1,1,1,0.91,0.96,0.74,0.99,1,0.48,0.92,0.96,0.56,1,1,1,1,0.95,1,0.38,0.26,0.26,0.19
51,"2020-02-01","Metamorph HC","Essence",3,2,6,2,8.83,9.27,7,16,2,5.33,3,16.37,5,3,9,2,2.03,5,4,6.68,10,12.82,3,6.87,0.23,0.34,0.42,0.44,0.48,0.39,0.7,0.18,1,1,1,1,1,2,1.44,2,2.92457,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2.86,1,4,4,4,7,2,2,2,8.6892,3,2,2.04,1,1,2,2,3.98813,0.81963,0.86,0.64417,1,0.48,1,0.74,0.75,1,1,1,1,1,0.68,0.92,1,1,1,0.48,1,1,0.94391,1,1,0.98,1,0.98,1,0.41,0.27,0.26,0.3
52,"2020-02-02","Metamorph HC","Essence",3,2,6,2,8.85,9.89,7,16,2,6,3,16.37,5,3,9,2,2.36,5,4,6,10,13.12,3,7,0.47,0.47,0.71,0.47,0.49,0.67688,0.64143,0.47,1,1,1,1,1,2,1.56,2,2.93195,1,1,1,2,1,1,1,1,1,1,1,1,2,1,3,1,4,4,4,7,2,2,2,8.72,3,2,2.2,1,1,2,2,4,0.97,0.94,0.90056,0.95,0.47,1,0.94,0.92,0.95,0.99,1,0.95,0.98,0.71,0.93,0.94,1,0.69,0.62979,0.96,1,0.94,1,1,1,0.94674,0.94,0.95,0.68518,0.49,0.43,0.46
53,"2020-02-03","Metamorph HC","Essence",3,2,6,2,8.87,11.38,7,15.8,2,6,3,16.15,5,3,9.11,1.8,2.05311,5,4,6,10,13.95811,3,7,0.6,0.47,0.48,0.49,0.49,0.61,0.47,0.44,1,1,1,1,0.92,1.55,1.77,2,2.11,1,1,1,2,1,0.97,0.97,1,0.99,1,1,1,2,1,3,1,4,4,4,7,1.79778,2,2,6.9,3,2,2.08,1,1.1,2,2,4,1,0.85,0.94,0.92,0.58,1,0.95,0.92,0.92,0.97,1,0.92,1,0.82,0.96,0.92,0.98,0.61,0.61,0.95,1,0.92,1,1,1,0.93,0.92,1,0.64,0.49,0.43,0.47
54,"2020-02-04","Metamorph HC","Essence",3,2,6,2,9,10.11,7,16,2,6,3,15,5,3,9,2,2,5,4,6,10,14,3,7,0.58,0.48,0.49,0.49,0.5,0.66,0.48,0.41,0.94,1,1,1,0.91,1.76,1.75,2,2.74,1,1,1,2,1,0.97,1,1,1,1,1,1,2,1,3,1,4,4,4,7,1.59,2,2,5.65,2.77,2,2,1,1.04,2,2,4,1,0.88,0.95,0.91,0.62,1,0.93,0.9,0.9,0.96,1,0.9,1,0.79,0.96,0.9,0.99,0.71,0.62,0.92,1,0.9,0.99,1,1,0.9,0.9,1,0.82,0.49,0.45,0.48
55,"2020-02-05","Metamorph HC","Essence",3,2,6,2,9,10.06,7,16.23,2,5.11032,3,17.95,5,3,9,2,2,4.61,4,6,10,14,3,7,0.64,0.48,0.49,0.5,0.49,0.63,0.49,0.42,1,1,1,1,0.9,1,1.86,1.78,2.7386,1,1,1,2,1,0.99,1,1,0.94,1,1,1,2,1,2.7,1,3.88188,4,3.15,7,1.60469,2,2,6.63,2,2,2,1,1,2,2,3.14,0.99,0.88,0.94,0.92,0.65,1,0.95,0.9,0.9,0.97,1,0.83,1,0.78,0.9,0.91,0.99,0.74,0.59,0.93,1,0.9,1,0.98976,0.99,0.91957,0.9,0.91,0.81,0.49,0.46,0.48
56,"2020-02-06","Metamorph HC","Essence",3,2,6,2,8.97,10,7,16,2,5,3.09,18,5.15,3,9,2,2,4.51,4,6,12,14,3,7,0.36,0.45,0.35,0.47,0.39,0.54,0.75,0.22,1,1,1,1,0.94,1,1.44,2,2.56222,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2.72,1,3.98,4.22,3,7,1.66,2,2,5.92,2,2,2,1,1,2,2,3.08,0.99,0.42,0.97,0.87,0.67,0.93,0.96,0.74,0.92,0.98,1,0.46,0.98,0.57,0.72,0.72,1,0.75,0.25,0.92,0.95,0.92,1,1,0.19,0.99,0.63,0.92,0.8,0.43,0.21,0.3
57,"2020-02-07","Metamorph HC","Essence",3,2,6,2,8.58,9.178,7,16,2,5,3,18,5.18,3,9,2,2,4.51426,4,6,10,14,3,7,0.39,0.46242,0.34,0.47,0.4,0.53,0.78,0.33,1,1,1,1,0.89,1,1.38,2,2.83,1,1,1,2,1,1,1,1,0.95,1,0.96,1,2,1,3.16,1,4,5,3,7,1.66,2,2,5.48,2,2,2.46,1,1,2,2,3,0.99,0.43,0.98,0.86,0.67,0.93,0.97,0.74,0.92,0.98,1,0.46,0.96,0.55,0.72,0.72,1,0.71,0.33,0.92,0.93,0.92,1,1,0.28,0.99,0.63,0.92,0.78,0.45,0.3,0.36
58,"2020-02-08","Metamorph HC","Essence",3,2,6,2,8.73,8.28,7,16,2,4.92,3,18.34,5,3,11.11,2,2,4.52,4,6,11,14,3,7,0.36,0.46,0.38,0.46,0.41,0.56,0.7,0.29,0.92,1,1,1,0.95,1,1.03,1.64,2.81,1,1,1,2,1,1,0.99,1,0.94,1,0.91,1,2,1,4,1,4,5,3,6.96646,1.49,2,2,5,2,2,3,1,1,2,2,3,1,0.5,0.97,0.45,0.78,0.93,0.97,0.76,0.92,0.99,1,0.46,0.97,0.62357,0.79,0.98525,1,0.39,0.3,0.69,0.94,0.84,1,1,0.25,0.97,0.6,0.38,0.8,0.61,0.25,0.38
