"Day","Date","League","Type","Atziri.s.Promise","Blood.of.the.Karui","Coralito.s.Signature","Coruscating.Elixir","Divination.Distillate","Doedre.s.Elixir","Dying.Sun","Forbidden.Taste","Kiara.s.Determination","Lavianga.s.Spirit","Lion.s.Roar","Rotgut","Rumi.s.Concoction","Sin.s.Rebirth","Taste.of.Hate","The.Overflowing.Chalice","The.Sorrow.of.the.Divine","The.Wise.Oak","The.Writhing.Jar","Vessel.of.Vinktar","Witchfire.Brew","Zerphi.s.Last.Breath","Cinderswallow.Urn","Soul.Catcher","Soul.Ripper","Bottled.Faith"
27,"2019-07-03","Legion","UniqueFlask",0.9,4,0.88005,1,2,0.45,25,0.45,1,1,20,0.55005,1,25,35,0.45,2,4,1,2,2,1,55,0.8,1260.32105,NA
28,"2019-07-04","Legion","UniqueFlask",0.81,4,0.47,1,2,0.46,25,0.46,1,1,20,0.48,1,23.04525,30,0.46,2,4,1,1,2,1,55,0.58,1292.56,NA
29,"2019-07-05","Legion","UniqueFlask",0.92005,4,0.49,1,1.5604,0.48,25.48152,0.48,1,1,18,0.49005,1,23,30,0.48,2,4,1,1,2,1,53.9801,0.99,1338.015,NA
30,"2019-07-06","Legion","UniqueFlask",0.95015,4,0.51,1,1,0.5,29.48096,0.51,1,1,18,0.51,1,20,30,0.51,2,4,1,1,2,1.16066,53.28071,0.9601,1334.07308,NA
31,"2019-07-07","Legion","UniqueFlask",0.96005,4,0.52005,1,2,0.51,30,0.52,1,1,15,0.52,1,20,30,0.52,2,4,1,1,2,1,50,0.69,1620.49,NA
32,"2019-07-08","Legion","UniqueFlask",1,4,0.54,1,2,0.36,29.79101,0.54,1,1,15,0.54,1,20,30,0.54,2,3.0103,1,2,2,1,60,1,3018.48,NA
33,"2019-07-09","Legion","UniqueFlask",1,4,0.56,1,3,0.50505,25,0.56,1,1,10.95535,0.56,1,20,30,0.56,1.6904,3,1,2,2,1,59.5901,1,4086.30412,NA
34,"2019-07-10","Legion","UniqueFlask",1,4,0.62,1,3,0.59,25,0.61,1,1,10,0.61,1,19.70525,26.23586,0.61,2,3,1,1,2,1,60,1,4079.44,NA
35,"2019-07-11","Legion","UniqueFlask",1,4,0.9801,1,2.7603,0.61,30,0.64,1,1,10,0.65,1,20,25,0.64,2,3,1,1,2,1,60,1,4104.72,NA
36,"2019-07-12","Legion","UniqueFlask",1,4,0.62,1,3,0.60005,30,0.62,1,1.90035,10,0.62,1,20,25,0.62,2,3,1,2,2,1.02121,60,1,4257.34783,NA
37,"2019-07-13","Legion","UniqueFlask",1,4,0.62,1,2.3404,0.6,30,0.62,1,2,10,0.62,1,20,27,0.62,2,3,1,1.9404,2,1,60,1,4441.6,NA
38,"2019-07-14","Legion","UniqueFlask",0.94,4,0.62,1,3,0.6,30,0.62,1,2,10,0.62,1,20,25.38025,0.62,1.88,3,1,1,2,1,60.60066,1,4818.57267,NA
39,"2019-07-15","Legion","UniqueFlask",0.72005,4,0.62,1,3,0.6,30,0.6,1,2,10,0.64,1,20,25,0.6,1,3,1,1,2,1,65,1,5050.82,NA
40,"2019-07-16","Legion","UniqueFlask",0.9948,4,0.6,1,3,0.58,30,0.6,1,2,10,0.6,1,20,25,0.27,2,3,1,2,2,1,70,1,5097.69,NA
41,"2019-07-17","Legion","UniqueFlask",0.96,3.67005,1,1,3,0.56005,30,0.59,1,2,10,0.59,1,23,25,0.27,1,3,1,2,2,1,70,1,5760.2,NA
42,"2019-07-18","Legion","UniqueFlask",0.61525,4,1,1,3,0.53505,30,0.58,1,2,8,0.58,1,22,23.21212,0.27,1.7304,3,1,2,2,1,70,1,6152.18404,NA
43,"2019-07-19","Legion","UniqueFlask",0.8601,4,0.74005,1,3,0.57,30,0.55005,1,2,8,0.57,1,21,21,0.27,1,3,1,2,2,1,65.00015,1,5788.66,NA
44,"2019-07-20","Legion","UniqueFlask",0.98,4,0.57,1,3,0.49,30,0.57,1,2,8,0.57,1,20,20,0.27,1,3,1,2,2,1,70,1,5799.75429,NA
45,"2019-07-21","Legion","UniqueFlask",0.96,4,1,1,2.67005,0.56,30.10146,0.56,1,1,8,0.57,1,20,20,0.27,1,3,1,1,2,1,70,1,6738.4,NA
46,"2019-07-22","Legion","UniqueFlask",0.62005,4,1,1,2,0.5,30,0.51,1,2,8,0.54,1,20,23.83086,0.28,1,3,1,2,2,1,70,1,6464.00857,NA
47,"2019-07-23","Legion","UniqueFlask",0.50035,4,1,1,3,0.25,30,0.49,1,2,7,0.5,1,19.6802,20,0.28,1,3,1,2,2,2,70,1,7915.745,NA
48,"2019-07-24","Legion","UniqueFlask",0.96,4,1,1,3,0.48,30,0.49,1,2,7,0.49,1,20,20,0.28,1,3,1,2,2,3,70,1,8199.08711,NA
49,"2019-07-25","Legion","UniqueFlask",1,4,1,1,3,0.48,30,0.46,1,2,7,0.7201,1,20,20,0.29,1,3,1,2,2,2,80,1,10194.5,NA
50,"2019-07-26","Legion","UniqueFlask",1,4,1,1,2,0.45,30,0.34,1,2,7,0.97005,1,20,21.7304,0.29,1,3,1,2,2,2,77.85076,1,10507.94619,NA
51,"2019-07-27","Legion","UniqueFlask",1,4,1,1,2,0.38005,33.16045,0.35,1,2,7,0.9,1,20,20,0.33,1,3,1,1.77061,2,2,75,1,10463.98,NA
52,"2019-07-28","Legion","UniqueFlask",1,4,1,1,2,0.33,31.39177,0.33,1,2,7,0.48,1.0702,20,20,0.33,1,3,1,1.8201,2,2.07,80,1,10473.84225,NA
53,"2019-07-29","Legion","UniqueFlask",1,4,1,1,2.9104,0.17,30,0.33,1,2,7,0.86,1.0201,20,20,0.33,1,3,1,1.92025,2,2.77,90,1,12313.19,NA
54,"2019-07-30","Legion","UniqueFlask",1,4,1,1,3,0.33505,30,0.34,1,2,7,0.9501,2,20,20,0.33,1,3,1,1.94,2,2,85.92687,1,12425.80571,NA
55,"2019-07-31","Legion","UniqueFlask",1,4,1,1,2.9701,0.37,30,0.37,1,2,7,0.90505,2,20,19.09,0.36505,1,3,1,1.85,2,3,81.96606,1,12229.4368,NA
56,"2019-08-01","Legion","UniqueFlask",1,4,1,1,2,0.34,29.92081,0.36,1,2,7,0.74,1,20,18,0.37,1.31,3,1,2,2,4,81.49152,1,12149.43222,NA
57,"2019-08-02","Legion","UniqueFlask",1,4,1,1,2,0.25005,29.62076,0.34,1,2,7,1,1,20,19,0.34,2,3,1,2,2,3,80,1,11970.508,NA
58,"2019-08-03","Legion","UniqueFlask",1,4,1,1,2,0.1701,29.10005,0.34,1,2,7,0.8201,1,20,18.0303,0.34,1.03,3,1,2,2,3,90,1,11451.33552,NA
59,"2019-08-04","Legion","UniqueFlask",1,4,1,1,2,0.32,29.92015,0.34,1,2,7,0.98,1.25015,20,19,0.34,2,3,1,2,2,3,90,1,11360.88,NA
60,"2019-08-05","Legion","UniqueFlask",1,4,1,1,2,0.25005,27.43146,0.36,1,1.66005,7,0.60005,2,20,18.00152,0.36,2,4,1,2,2,3.87005,100,1,11112.70714,NA
61,"2019-08-06","Legion","UniqueFlask",1,4,1,1,2,0.26,25,0.38,1,2,7,0.9,2,20,19,0.38,2,3,1,2,2,3.3,100,1,10660.01586,NA
62,"2019-08-07","Legion","UniqueFlask",1,4,1,1,2.12556,0.13505,25,0.38,1,2,7,0.56515,2,20,20,0.38,2,3,1,2,2,3.82515,100,1,10229.74942,NA
63,"2019-08-08","Legion","UniqueFlask",1,4,1,1,1.9204,0.29,25,0.38,1,2,7.0401,0.7801,2,20,19.43025,0.38,2,3.22096,1,2,2,3,100,1,10081.54172,NA
64,"2019-08-09","Legion","UniqueFlask",1,5,1,1,1,0.3,25,0.39,1,2,7,0.92005,1.40066,23.1,20,0.38,2,3.07051,1,2,2,3,100,1,10099.09,NA
65,"2019-08-10","Legion","UniqueFlask",1,5,1,1,1,0.25531,25,0.39,1,2,8,0.43035,1,22.78005,20,0.39,2,3.1703,1,2,2,3,100,1,9694.09625,NA
66,"2019-08-11","Legion","UniqueFlask",1,5,1,1,1,0.15641,25,0.39,1,2,8,0.60833,1,24,20,0.39,1.6103,3,1,2,2,4,100,1,9534.6,NA
67,"2019-08-12","Legion","UniqueFlask",1,5,1,1,2,0.11,20,0.41,1,2,8,0.88015,2,29.32172,20,0.41,2,4,1,2,2,4,110.65625,1,9275.64708,NA
68,"2019-08-13","Legion","UniqueFlask",1,4,1,1,2,0.2297,20,0.4,1,2,8,0.85005,2,43.56,25,0.42,2,4,1,2,2,4,107.2,1,8775.23523,NA
69,"2019-08-14","Legion","UniqueFlask",1,4.1202,1,1,2,0.24,20,0.4,1,2,7.9602,1,2,50,25,0.4,2,3.9801,1,2,2,3.42,100,1,8196.1,NA
70,"2019-08-15","Legion","UniqueFlask",1,5,1,1,2,0.1701,20,0.39,1,2,8,1,2,45.89061,25,0.39,2,4,1,2,2,3,99.51091,1,7154.2492,NA
71,"2019-08-16","Legion","UniqueFlask",1,5,1,1,2,0.22469,20,0.39,1,1.69197,8,1,2,43.1,28,0.38,1.58,3.1203,1,2,2,3,99.07505,1,6492.32,NA
72,"2019-08-17","Legion","UniqueFlask",1,5,0.93,1,2,0.17,19.0101,0.39,1,1,7,0.9,1,40,25,0.38,2,3.5,1,2,2,3.82,95.89348,1,7026.5,NA
73,"2019-08-18","Legion","UniqueFlask",1,5,0.40005,1,2,0.13,15.84081,0.35692,1,1,8,0.7,2,40,29.69086,0.35712,2,3,1,2,2,3.09,90,1,6676.8,NA
74,"2019-08-19","Legion","UniqueFlask",1,5,1,1,2,0.11,15,0.33,1,2,8,0.93505,2,40,32.21061,0.33,2,4,1,2,2,3,90,1,6306.702,NA
75,"2019-08-20","Legion","UniqueFlask",1,5,1,1,2,0.11,17.62505,0.33,1,2,8,0.68515,1.71505,40,30,0.32,3,3,1,2,2,4,95,1,6452.07643,NA
76,"2019-08-21","Legion","UniqueFlask",1,5,1,1,1.85,0.3,15,0.32,1,1.93,8,1,1.0001,43.29,25,0.32,3,4,1,2,2,4,77.47056,1,6607.25,NA
77,"2019-08-22","Legion","UniqueFlask",1,5,1,1,2,0.3,15,0.32,1,1.6604,7,1,2,45,29.77,0.32,3,4,1,2,2,4,80,1,6384.45679,NA
78,"2019-08-23","Legion","UniqueFlask",1,5,1,1,1.0204,0.31,14.37061,0.32,1,1,7,1,1,45,30,0.32,3,4,1,2,2,4,75,1,6483.41,NA
79,"2019-08-24","Legion","UniqueFlask",1,4,1,1,1,0.12505,15,0.31,1,2,8,1,2,49.89,30,0.31,3,4,1,2,2,4,75,1,6345.67,NA
80,"2019-08-25","Legion","UniqueFlask",1,5,0.98,1,2,0.11,15,0.31,1,2,7,1,1,45,30.59091,0.31,3,3.7902,1,2,2,4,80,1,6319.31625,NA
81,"2019-08-26","Legion","UniqueFlask",1,5,0.97,1,1.53,0.24,15,0.32,1,2,7,0.5904,1,44.53,30,0.32,3,3,1,2,2,4,79.9601,1,6301.755,NA
82,"2019-08-27","Legion","UniqueFlask",1,5,0.94,1,1,0.31,14,0.32,1,2,7,1,1.87005,43.91,30,0.32,3,4,1,2,2,4,75.36111,1,6175.58095,NA
83,"2019-08-28","Legion","UniqueFlask",1,5,1,1,1.00035,0.31,14,0.32,1,2,7.6401,1,2,41.94298,30,0.32,3,4,1,2,2,4,70,1,6345.9,NA
84,"2019-08-29","Legion","UniqueFlask",1,5,1,1,1,0.31,13,0.32,1,2,7,1,2,44.99005,34.0402,0.31,3,4,1,2,2,4,80,1,6362.62,NA
85,"2019-08-30","Legion","UniqueFlask",0.99,5,1,1,1.61,0.3,15,0.32,1,2,7,1,2,45,30.08005,0.31,3,3,1,2,2,4.19,70,1,6436.35,NA
86,"2019-08-31","Legion","UniqueFlask",1,5,1,1,1,0.37,14,0.31,1,2,7,1,2,49.48,29.2201,0.31,3,3.98005,1,2,2,4,80,1,6785.13068,NA
87,"2019-09-01","Legion","UniqueFlask",1,5,1,1,1,0.51,10,0.32,1,2,8,1,2,50,29.68025,0.31,2.33,3,1,2.48,2,4,75.90066,1,7089.10875,NA
88,"2019-09-02","Legion","UniqueFlask",1,4,1,1,1,0.3,10,0.32,1,2,8,1,2,50,28.31035,0.31,2.08,4,1,2,2,3.83,80,1,7285.02,NA
89,"2019-09-03","Legion","UniqueFlask",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1,"2019-12-13","Metamorph","UniqueFlask",0,0,4,0,1.99,0.29202,0,0,1,0,18.78333,1,0,5,0,0.30382,0,2,0,0,0,0,0,0,0,0
2,"2019-12-14","Metamorph","UniqueFlask",3,5.009,3,9.1,1,0.29,0,0.3,0.3,3,4,0.3,4.43093,7,17.57593,0.29,10.8,2,2,12.91,12,15,266.8,1,0,0
3,"2019-12-15","Metamorph","UniqueFlask",3,8.4324,4,7.42846,1,0.33,1194.8825,0.33,0.33,2,5,0.33,9,12.30179,20,0.33,59.00077,4.6201,2,7.70545,14,9.41889,112.225,1,408.6,1278.825
4,"2019-12-16","Metamorph","UniqueFlask",3,15.58667,3,4,6,0.43,860.26625,0.44,0.44,2,7,0.44,12,18,23.88293,0.44,45.47167,6,2,5.7835,14,6.54143,120.38714,0.88,471.95,960.1
5,"2019-12-17","Metamorph","UniqueFlask",3,17,2,3,3,0.49,578.26786,0.49,0.49,2,7.15,0.49,11,18.59444,25,0.49,69.09083,8,2,4,10,5,96.55556,0.5,290.99588,819.42621
6,"2019-12-18","Metamorph","UniqueFlask",3,19.0001,2,3,3,0.51,572.19231,0.5,0.51,2,8,0.51,12.03071,19.30103,30,0.51,126.1,10,2,4,8.00505,3.02,88.84212,0.51,264.18429,579.5905
7,"2019-12-19","Metamorph","UniqueFlask",2.75556,20,2,2,3,0.51,557.1471,0.43505,0.51,2,8,0.52,13,20.51929,30,0.51,104.48,10,2,4,7,3,75.47061,0.51,309.88,716.15163
8,"2019-12-20","Metamorph","UniqueFlask",2,20.47066,2,2,2.57116,0.51,472.59,0.51,0.52,2,8,0.51,11,21,30,0.35,96.27651,10,2,4,5,3,77.11066,0.52,365.40773,906.86647
9,"2019-12-21","Metamorph","UniqueFlask",2,22,2,2,2,0.51,377.11818,0.49,0.51,1,7.13515,0.49,13,20,29.8801,0.37,88.98,10,2,3.5069,4,2,60,0.51,328.66,730.22424
10,"2019-12-22","Metamorph","UniqueFlask",2,20,1.1002,2,2,0.45,399.84219,0.46,0.52505,1,7,0.40505,12,19,23.8204,0.41,80,9,2,3.01,4,2,59.62657,0.43505,288.35,635.27
11,"2019-12-23","Metamorph","UniqueFlask",2,20,2,2,2,0.42,408.79801,0.42,0.45,1,7,0.34005,11,19.00015,22.30056,0.32,65,8.55015,2,4,4,2,55,0.42,277.74,748.04444
12,"2019-12-24","Metamorph","UniqueFlask",2,20,1.32056,1,3,0.35,387.68,0.35,0.5501,1,7,0.31,10,20,22,0.34,65,8,3,4,4,2,50,0.36,269.68,822.36
13,"2019-12-25","Metamorph","UniqueFlask",2,22,1,1,3,0.33,377.7,0.33,1,1,7,0.33,10,20,22,0.32,67.42485,8,3,3,3,2,45,0.33,272.0049,867.59081
14,"2019-12-26","Metamorph","UniqueFlask",1,20,1,1,3,0.31,366.88,0.32,1,1,7,0.31,10,20,20,0.31,65,8,3,3,3,2,40,0.32,275.11714,913.64
15,"2019-12-27","Metamorph","UniqueFlask",1,20,1,1,2,0.28,350.83515,0.32,1,1,7,0.29,10,20,20,0.29,65.91274,8,2,3,3,2,40,0.32,305.40493,1028.16141
16,"2019-12-28","Metamorph","UniqueFlask",1,20,1,1,1,0.28,349.18606,0.32,1,1,7,0.29,8.25106,21,20,0.28,67.73546,8,2,3,3,2,40,0.32,328.26029,1100.55944
17,"2019-12-29","Metamorph","UniqueFlask",1,20,1,1,2,0.27,334.88434,0.32,1,1,7,0.54,10,35,20,0.27,64.34566,7,2,2.41051,2.9703,2,40,0.32,400.78161,1140.92667
18,"2019-12-30","Metamorph","UniqueFlask",1,20,1,1,3,0.27,313.67293,0.51005,1,1,7,0.31,10,34,20,0.26,59,7,3,3,2,2.11,40,0.32,434.09,1243.89773
19,"2019-12-31","Metamorph","UniqueFlask",1,20,1,1,3,0.26,285.44182,0.33,1,1,7,0.26,10,30,19,0.26,54.92505,7,3.05556,3,2.37596,3,40,0.42515,420.14283,1410.35646
20,"2020-01-01","Metamorph","UniqueFlask",1,20,1,1,3,0.29,265.98,0.52,1,1,7,0.26,11.00086,30,20,0.26,54.63015,6.00086,3.13081,3,2.03157,3,37.27111,0.35005,438.97135,1578.37818
21,"2020-01-02","Metamorph","UniqueFlask",1,20,1,1,3,0.23,208.43404,0.4701,1,1,7,0.32,10,30,19,0.23,50,7,3,3,2.10525,3,31.36929,0.50505,430.49725,1485.08
22,"2020-01-03","Metamorph","UniqueFlask",1,20,1,1,3,0.21,197.76379,0.42015,1,1,7,0.22,10,30,19,0.22,50,7,4,2,2.55207,3,30.17071,0.71025,406.33,1344.75535
23,"2020-01-04","Metamorph","UniqueFlask",1,20,1,1,2,0.14,188.51247,0.31005,1,1,7,0.2,10,32.30157,18,0.2,55,8,5,2,2,3,30,0.26,403.4568,1419.22086
24,"2020-01-05","Metamorph","UniqueFlask",1,20,1,1,3,0.11005,169.23131,0.4,1,1,7,0.31,10,35,18,0.2,60.85975,7,9.04409,2,2,3,30,0.3701,372.09,1447.9202
25,"2020-01-06","Metamorph","UniqueFlask",1,19.84586,1,1,3,0.15505,141.04545,0.61,1,1,7.62061,0.38,10,35,17,0.19,60,7,24,3,2,3,30,0.68535,328.88017,1439.70182
26,"2020-01-07","Metamorph","UniqueFlask",1,20,1,1,2,0.17,125,0.49005,1,1,7,0.42005,10,33,15,0.18,60,7,19.1404,3,2,3,30,0.2901,328.09672,1494.61
27,"2020-01-08","Metamorph","UniqueFlask",1,19.07035,1,1,3,0.13,110.01,0.5203,1,1,6,1,10,33,15,0.17,53.3301,7,14,3,2,2.82005,30,0.2802,310,1533.9601
28,"2020-01-09","Metamorph","UniqueFlask",1,18,1,1,3,0.16,100,0.78505,1,1,6,1,10,32.9001,15.47515,0.16,54,6.43071,11.1401,3.77061,2,2,30,0.77505,300,1550.08141
29,"2020-01-10","Metamorph","UniqueFlask",1,17.0002,1,1,2,0.12,90,0.7401,1,1,5,0.4302,10,32,15,0.16,48.42035,6,10,3.76,2,2,30,0.55035,289,1548.26354
30,"2020-01-11","Metamorph","UniqueFlask",1,15,1,1,2,0.14505,80,0.3701,1,1,5,0.32505,10,30.95051,16,0.16,40.08071,7,7.72636,3,2,2,30,0.36,273.07121,1574.26192
31,"2020-01-12","Metamorph","UniqueFlask",1,15,1,1,2,0.12,75.60727,0.31,1,1,5,0.32,9,30,15,0.26505,38,6.28051,6,3,2,2,30,0.4101,275,1624.27636
32,"2020-01-13","Metamorph","UniqueFlask",1,15,1,1,2,0.12,75,0.28505,1,1,5,0.9,10,34,15,0.15,30,6.78545,5,3,2,2,30,0.79505,270,1825.65909
33,"2020-01-14","Metamorph","UniqueFlask",1,15,1,1,2.06081,0.13,70,0.5201,1,1,5,1,10,34,15,0.14,30,5,5,2.95025,2,2,30,0.98,288.46663,1961.30131
34,"2020-01-15","Metamorph","UniqueFlask",1,15,1,1,3,0.15,70,1,1,1,5,1,10,35,15,0.16,30,5,5,3,2,2,30,0.63025,295,1897.36343
35,"2020-01-16","Metamorph","UniqueFlask",1,14.73081,1,1,2,0.15,65,0.98005,1,1,5,1,10,35.43076,15,0.15,28.0004,5,4,2,2,2,30,0.67035,300,1886.60015
36,"2020-01-17","Metamorph","UniqueFlask",1,13,1,1,2,0.16,65,0.61005,1,1,5,0.7204,10,36.30131,15,0.25,25,5,4,2,2,2,30,1,289.81,1897.7846
37,"2020-01-18","Metamorph","UniqueFlask",1,13.81515,1,1,2,0.18505,65,0.9,1,1,5,0.89505,10,37.77051,15,0.34,25,5,3,3,2,2,30,0.80515,290,1911.49071
38,"2020-01-19","Metamorph","UniqueFlask",1,12,1,1,1,0.18,60,0.46005,1,1,5,0.43,9,35,15,0.2701,25,5,3,2.3902,1.7702,2,30,0.54005,300,1935.08071
39,"2020-01-20","Metamorph","UniqueFlask",1,11,1,1,2,0.17,60,0.95005,1,1,5,0.62035,8,34.20015,15,0.26005,22.53056,5,3,2.15015,2,2,30,0.29,300,1986.18864
40,"2020-01-21","Metamorph","UniqueFlask",1,10,1,1,3,0.17,60,0.77005,1,1,5,0.71015,9,33,14.04253,0.18,22.0002,5,3,2,2,2,30.22298,0.70045,290.49209,2075.24
41,"2020-01-22","Metamorph","UniqueFlask",1,10,1,1,3,0.16,60,1,1,1,5,1,10,34,15,0.16,24.05,5,3,2,1.7901,2,33.9703,0.94505,318.54629,2343.32758
42,"2020-01-23","Metamorph","UniqueFlask",1,10,1,1,3,0.16,60,1,1,1,5,0.7201,10,35,15,0.17,23,5,2.00187,2,1.02096,2.19066,30,0.74005,367.64086,2474.89283
43,"2020-01-24","Metamorph","UniqueFlask",1,10,1,1,2,0.26,58.03202,0.73005,1,1,5,1,8,35,15.20025,0.25005,22.71051,5,3,2,1,2.07,30,1,347.56,2325.25025
44,"2020-01-25","Metamorph","UniqueFlask",1,10,1,1,3,0.19,50,0.83,1,1,5,1,10,35,15,0.2301,20,5,3,2,1,2.09005,30,1,340,2174.42
45,"2020-01-26","Metamorph","UniqueFlask",1,10,1,1,3,0.18,50,1,1,1,5,1,10,38.41035,16,0.3,23,5,3.42061,2,1,3,30,0.6504,330,2184.28586
46,"2020-01-27","Metamorph","UniqueFlask",1,10,1,1,2,0.18,45,0.65525,1,1,5,0.9401,9,40,15,0.17,24,5,4,2,1,3,30,0.56515,330,2211.86
47,"2020-01-28","Metamorph","UniqueFlask",1,10,1,1,3,0.17,40,0.50025,1,1,5,0.8002,8,40,15,0.2001,24,5,5,2,1,3,30,1,325.14,2284.10212
48,"2020-01-29","Metamorph","UniqueFlask",1,10,1,1,3.91045,0.16,38,0.97,1,1,5,1,10,40,15,0.25005,25,5,5,2,1,2.93,30,0.46,330.01939,2292.64136
49,"2020-01-30","Metamorph","UniqueFlask",1,10,1,1,4,0.15,35,1,1,1,5,1,11,40,14.3204,0.3,20.65025,5,5,2,1,3,30,1,370.61,2288.66086
50,"2020-01-31","Metamorph","UniqueFlask",1,10,1,1,4,0.15005,33.68162,1,1,1,5,1,10,40,14,0.95005,20,5,5,2,1.1304,2.9,30,0.98005,382.77494,2375.81369
51,"2020-02-01","Metamorph","UniqueFlask",1,9,1,1,5,0.15,30,1,1,1,5,0.98,11.92576,40,15,0.79545,20,5,5,2,1,2.91,30,0.89,400.19167,2499.9297
52,"2020-02-02","Metamorph","UniqueFlask",1,10,1,1,4,0.14,35,1,1,1,5,1,10.06056,41.82045,15,0.3,21,5,5,2.0202,1,2.94,30,0.3303,404.43,2551.86071
53,"2020-02-03","Metamorph","UniqueFlask",1,10,1,1,3,0.15,40,1,1,1,5,0.99,10,40,15,0.83015,20,5,5,3,1,2.82,30,0.35,434.82493,2723.70227
54,"2020-02-04","Metamorph","UniqueFlask",1,10,1,1,3,0.14,40,0.98005,1,1,5,1,10,39.37005,14.5602,0.27,21.48,5,5,3,1,2.84,30,1,455.37653,2850.9
55,"2020-02-05","Metamorph","UniqueFlask",1,10,1,1,3,0.15,40,1,1,1,5,1,10,39.35,14.72505,0.7301,20,5,4.56,3,1,2.37,30,1,439.82933,2739.60455
56,"2020-02-06","Metamorph","UniqueFlask",1,9,1,1,5,0.13,40,1,1,1,5,1,10,36.44586,15,0.84505,20,5,5,3,1,2.86,30,1,451.45,2698.95
57,"2020-02-07","Metamorph","UniqueFlask",1,9.09081,1,1,6,0.15,40,1,1,1,5,0.9701,15,38.34556,15,1,20,5,5,3.67,1,3,31.31051,1,463.55,2770.08626
58,"2020-02-08","Metamorph","UniqueFlask",1,10,1,1,7.9302,0.17505,40,0.59505,1,1,5,1,18,39.35505,15,0.63505,20,5,5,4,1,3,30,1,465.8934,2773.8
59,"2020-02-09","Metamorph","UniqueFlask",1,9.2401,1,1,8,0.16,40,1,1,1,5,1,18,40,15,1,20,5,5,3,1,2.41,30,1,527.47,2784.61061
60,"2020-02-10","Metamorph","UniqueFlask",1,9.0004,1,1,6,0.17,40,0.9402,1,1,5,1,15,40,15,0.96005,20,5,5,3,1,3,30,1,567.13682,2800.5252
61,"2020-02-11","Metamorph","UniqueFlask",1,10,1,1,5,0.25005,40,0.5602,1,1,5,0.98005,15,40,15,0.6101,20,5,5,3.55,1,3,30,1,585.75106,2905.77485
62,"2020-02-12","Metamorph","UniqueFlask",1,10,1,1,5,0.16,40,1,1,1,5,1,15,40,17.4101,1,20,5,5,4,1,3,30,1,591.03647,2905.05
63,"2020-02-13","Metamorph","UniqueFlask",1,9.83535,1,1,5,0.16505,40,0.9501,1,1,6,0.96,17,40,18,1,15,5,4.46525,4,1,3,30.15152,1,639.08,2732.09384
64,"2020-02-14","Metamorph","UniqueFlask",1,8.3601,1,1,5,0.17,40,1,1,1,6,1,15,40,19.86015,1,20,5,5,3.24,1,3,30,1,619.96,2596.37955
65,"2020-02-15","Metamorph","UniqueFlask",1,8,1,1,7,0.17,40,0.9303,1,1,7,0.89,17,40,20,1,20,5,5,4,1,3,30,1,600.87372,2496.84076
66,"2020-02-16","Metamorph","UniqueFlask",1,9.81081,1,1,10,0.18,40,0.99505,1,1,7,1,20,40,18,1,20,5,4,5,1,3,30,1,583.59468,2465.87939
67,"2020-02-17","Metamorph","UniqueFlask",1,9.4301,1,1,10,0.34,39.15556,1,1,1,7,1,20,43.05081,18,1,20,5,5,5,1.01505,3,30.65798,1,582.96,2379.80152
68,"2020-02-18","Metamorph","UniqueFlask",1,9.6302,1,1,5.51071,0.18,35,0.99,1,1,7.5702,0.9203,20,44,15,1,23.71,5,5,5,1,3,30.41131,1,584.72976,2386.29354
69,"2020-02-19","Metamorph","UniqueFlask",1,10,1,1,10,0.17,35,1,1,1,7,1,20,43.3801,15.83086,1,25,5,4.0304,4.00025,1,3,30,1,590.66,2399.11354
70,"2020-02-20","Metamorph","UniqueFlask",1,10,1,1,8,0.28,30,1,1,1,7,1,20,45,18,1,27.37535,5,4.48556,4,1,3,30,1,607.81,2430.61636
71,"2020-02-21","Metamorph","UniqueFlask",1,9,1,1,7,0.2601,30,0.77515,1,1,7,0.99,19.2402,47.87,19,1,28,4.8103,4,4,1,3,30,1,618.10321,2441.4699
72,"2020-02-22","Metamorph","UniqueFlask",1,9.09596,1,1,9,0.06505,30,0.96,1,1,7,1,19.54515,73.56071,18,1,25,4,3.56051,3,1,3,30,1,630.53458,2446.26172
73,"2020-02-23","Metamorph","UniqueFlask",1,10,1,1,7.63187,0.14,30,0.50005,1,1,7,0.79025,20,88.4603,15,1,25.00273,4,3,4,1,3.36,30,0.99005,678.9269,2430.0801
74,"2020-02-24","Metamorph","UniqueFlask",1,10,1,1,10,0.17,30,0.96,1,1,7.5003,1,20,78.63051,15,1,25,4,4,5,1,4,30,0.96505,676.30906,2400.84
75,"2020-02-25","Metamorph","UniqueFlask",1,10,1,1,9,0.17,30,0.45,1,1,8,0.95,20,65,15,1,28,4,4,5,1,3,30,0.99005,696.73633,2483.74389
76,"2020-02-26","Metamorph","UniqueFlask",1,10,1,1,5,0.16,29,0.8002,1,1,7.94556,0.74505,18,65,20,1,28,5,4,4,1,3,30,1,700.14075,2416.75071
77,"2020-02-27","Metamorph","UniqueFlask",1,9.86015,1,1,8,0.17,28.32111,0.48005,1,1,7.51066,1,19.4203,66.98,19,1,28.25216,5,4,4.09035,1,4.18,29.37035,1,708.80233,2396.52273
78,"2020-02-28","Metamorph","UniqueFlask",1,10,1,1,8,0.17,25.84278,1,1,1,7,1,20,70,19.1203,1,28.42,5,4,4.1804,1,5,30,0.66005,712.52,2395.50162
