"Day","Date","League","Type","Chayula.s.Breachstone","Divine.Vessel","Eber.s.Key","Esh.s.Breachstone","Fragment.of.the.Chimera","Fragment.of.the.Hydra","Fragment.of.the.Minotaur","Fragment.of.the.Phoenix","Inya.s.Key","Mortal.Grief","Mortal.Hope","Mortal.Ignorance","Mortal.Rage","Sacrifice.at.Dawn","Sacrifice.at.Dusk","Sacrifice.at.Midnight","Sacrifice.at.Noon","Splinter.of.Chayula","Splinter.of.Esh","Splinter.of.Tul","Splinter.of.Uul.Netol","Splinter.of.Xoph","Tul.s.Breachstone","Uul.Netol.s.Breachstone","Volkuur.s.Key","Xoph.s.Breachstone","Yriel.s.Key","Chayula.s.Charged.Breachstone","Chayula.s.Enriched.Breachstone","Chayula.s.Pure.Breachstone","Esh.s.Charged.Breachstone","Esh.s.Enriched.Breachstone","Esh.s.Pure.Breachstone","Tul.s.Charged.Breachstone","Tul.s.Enriched.Breachstone","Tul.s.Pure.Breachstone","Uul.Netol.s.Charged.Breachstone","Uul.Netol.s.Enriched.Breachstone","Uul.Netol.s.Pure.Breachstone","Xoph.s.Charged.Breachstone","Xoph.s.Enriched.Breachstone","Xoph.s.Pure.Breachstone","Timeless.Eternal.Emblem","Timeless.Eternal.Empire.Splinter","Timeless.Karui.Splinter","Timeless.Maraketh.Emblem","Timeless.Maraketh.Splinter","Timeless.Templar.Emblem","Timeless.Templar.Splinter","Timeless.Vaal.Emblem","Timeless.Vaal.Splinter","Fragment.of.Constriction","Fragment.of.Emptiness","Fragment.of.Enslavement","Fragment.of.Eradication","Fragment.of.Knowledge","Fragment.of.Purification","Fragment.of.Shape","Fragment.of.Terror"
85,"2019-08-30","Legion HC","Fragment",75.99495,3.69159,5,3,6.3134,8.39798,8.39798,15.7,2.82,5,5,16.6,10,1,1,2.304,1,1.71,0.14765,0.16667,0.33333,0.13314,3.1697,12.856,8,5.784,3.31633,0,0,211.43744,6.853,0,0,4.50521,25.545,100,35,0,0,6,20,110,7.56089,0.29947,0.14117,210.70565,2.64948,56.24242,0.59665,10,0.30596,NA,NA,NA,NA,NA,NA,NA,NA
86,"2019-08-31","Legion HC","Fragment",75.99495,2.814,4,3,6.3134,8.2,8.2,15,2.42,4.1697,5,16.6,6.52,0.82586,1,2.207,1,1.971,0.10273,0.05589,0.2676,0.09044,2.9798,12.856,10,5.692,2.98182,0,0,214.88524,6.853,50,0,4.50521,25.5,0,35,0,0,6,16.5,110,7.39286,0.21993,0.12996,205.21985,3,60,0.84623,10,0.21447,NA,NA,NA,NA,NA,NA,NA,NA
87,"2019-09-01","Legion HC","Fragment",75.99495,2.85834,0,3,6,8,8,15,2,3.78788,5,15.545,5.32727,0.7931,1,2.109,1,1.971,0.10273,0.05589,0.2676,0.08303,2.78788,12.856,10,5.505,3.736,0,0,290.54651,22,45,0,4.82474,25.5,98.49293,0,0,0,6,22.5,110,7.2625,0.16912,0.10572,203.43197,3,60,0.76249,10,0.14625,NA,NA,NA,NA,NA,NA,NA,NA
88,"2019-09-02","Legion HC","Fragment",75.5,3.26327,0,3.217,6,8,8,20,2,2.3,5,15.545,5.32727,0.7931,1,2.109,1,1.971,0.10273,0.05589,0.2676,0.08303,2.62041,12.856,10,5.5202,3.736,0,0,206.83515,0,50,0,6.32347,25,98.49293,0,0,0,6,15,0,8.26889,0.14394,0.08651,211.89638,3,60,0.60342,10,0.13618,NA,NA,NA,NA,NA,NA,NA,NA
89,"2019-09-03","Legion HC","Fragment",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1,"2019-12-13","Metamorph HC","Fragment",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"2019-12-14","Metamorph HC","Fragment",0,1.67938,0,11,0,0,0,0,0,0,10,0,0,1,1,1,1,1,1,1,1,0.4,10,8.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1.218,0,5,0,2.872,3.1,0,0,0,0,0,0,0
3,"2019-12-15","Metamorph HC","Fragment",37.898,2,10,8,0,0,0,0,0,6.512,11.993,22.12727,27.304,1,1,1,1,2,1,0.4646,0.841,0.4419,11,15,5,15,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,45,0,1,1,0,1,0,0.81652,0,1,3,94,12,12.93061,0,11.30909,0,0
4,"2019-12-16","Metamorph HC","Fragment",95.17254,2,5,6,90,0,0,0,9.9899,5.58485,12.72143,13,8,1,1,1,1,2,0.36326,0.33333,0.48333,0.4,6.34184,11.75152,4,12.78021,5,0,130,200,25,0,50,0,0,50,40,25,0,25,0,40.242,0,1,1,0,1,0,0.66667,0,0.66667,4.31322,100,9,8.587,0,8,0,98.20619
5,"2019-12-17","Metamorph HC","Fragment",73.18947,2.5975,5,6,90,0,50.0175,98,7.29697,4,11,11,6,1,1,1,1,1.90029,0.33333,0.33333,0.39015,0.5,9,8.8949,3,10.21,5.218,0,130,250,25,0,44,10.558,0,41.62,40,25,0,14.304,0,37.11224,0,1,0.91685,0,1,0,0.97,0,0.66667,4.19662,28.8,8,6,0,7,0,30
6,"2019-12-18","Metamorph HC","Fragment",70,3,3,5,90,0,50,54.624,5,3,10.859,8.27471,5,1,1,1,1,1.5,0.33333,0.33333,0.33333,0.5,7.89317,16.25,3,10.91667,4.29697,0,130,160,15,20,40.58485,10,0,37.9697,30.99495,25,0,14.652,0,38.78,0,0.66667,0.66667,0,1,0,0.66667,0,0.62048,5,20.4899,7.107,6,0,7,0,26.48485
7,"2019-12-19","Metamorph HC","Fragment",70,3,3,5,60,0,50,70.39546,5,3,10,8,5,1,1,1,1,1.24761,0.33333,0.33333,0.33333,0.5,7.49895,11.55,3,11.37778,6.26,0,131.09,170.45464,14.207,11,38,10,0,42.654,30.99495,15.1,0,30,25,40.032,70,0.66667,0.66667,0,1,0,0.66667,0,0.60991,5.74947,15,8,7,0,7,0,21.48485
8,"2019-12-20","Metamorph HC","Fragment",90.53571,3,3,5,100,70,100,61,4.192,3,6.09032,7,4,1,1,1,0.96263,1,0.25,0.25,0.33333,0.45781,8.29947,13.61131,3,12.28916,5,0,130,172.64545,14.207,12.07,34.17374,10,0,38.60947,35.5,25,0,27.19899,25,38.14954,49,0.66667,0.66667,0,1,0,0.868,49,0.91856,6,17.92424,8,8,0,6.94565,100,20
9,"2019-12-21","Metamorph HC","Fragment",113.625,3,3,5,100,53.9798,74.233,60,5,2,5.37579,5,4,1,1,1,1,1,0.24587,0.25,0.33311,0.40565,7.6,12,3,15.77374,9.589,165,110.9,232.85,13.3,11.62,30,12.625,0,32.865,23.59192,25,38.105,20,19.40714,37.17,44.4899,0.66667,0.66667,0,1,0,1,100,1,6.83951,17.09697,8,7.85938,75,9.02717,100,20
10,"2019-12-22","Metamorph HC","Fragment",125,3,3,4,46,70,67.65286,60,4.14639,2,5,4,3,1,0.866,1,1,1.0111,0.2,0.22666,0.24723,0.35917,6,11.91717,3,14,8.98406,100,119,220.5,9.8795,11.72,29.51429,14.384,30,30.88265,22.912,0,49.02595,14.84694,20.46,39.95918,60.9,0.66667,0.66667,0,1,0,1,98,0.90378,13.159,15,8,8.08152,75,16.39583,77.5,20
11,"2019-12-23","Metamorph HC","Fragment",132.19149,3,3,4,66.635,60.4899,62.60309,64.3,4,2,4,4,3,1,1,1,1,1.5,0.18651,0.2,0.2,0.33333,6,11.73196,2.31122,13,8.865,125,119,208.00253,6,10.86,29.65,12.07551,30,28.42929,23.0404,25,50,14.61649,20.59082,52.10938,55.15625,0.66667,0.66667,0,1,150,1,70,0.90298,12.93565,15,16.14286,8.57386,0,17.55165,77.5,17.44949
12,"2019-12-24","Metamorph HC","Fragment",126.71832,3,3,4,65.16917,56.59184,59.86364,52.80918,4,2,5,4,3,1,0.7975,1,1,1.5,0.16667,0.17303,0.2,0.2739,6.76162,12.39583,2.23131,12,8,0,119,229.5,6.73125,11.278,30,10.19592,30,35.952,21.20625,25,51,16,20.79592,50,50,0.64299,0.66667,140,1,140,0.98237,50,0.9,12.875,15,19.03304,17.7,80,20,77.5,20
13,"2019-12-25","Metamorph HC","Fragment",127.00161,3,3,4,45,59,59.232,60,4,2,4,4,3,1,1,1,1,1.5,0.16667,0.16667,0.2,0.25,8,12.99,2,12,7.07,0,119,64.44339,7.345,11.278,30,9.83106,26.515,36.16162,17.90206,25,50.58485,15,20.79592,44.319,50,0.62132,0.66667,140,1,140,0.96047,90,0.9,14.78864,15,20,20.81717,101.26024,20,77.5,47.34948
14,"2019-12-26","Metamorph HC","Fragment",129.03297,3,2.98438,4,49.525,51.83069,58.4256,60,4,2,4,4,3,1,1,1,1,1.5,0.16667,0.16667,0.2,0.25,7,13.0415,3,12,6.03571,138.55114,119,237.475,6.16274,10,28,7.93,22.9798,38.485,17.90206,25,50.85894,13.8134,18.78788,39.96837,40,0.5,0.61538,130,1,88.23944,0.97523,80,0.91209,17.1596,15,20,20.95313,118.76117,19.20316,103.64351,46.10211
15,"2019-12-27","Metamorph HC","Fragment",147.17825,3,3,4,44.064,43.90909,49.25,50,4,2,4,3.539,3,0.61854,0.53732,1,0.94697,1.5,0.14286,0.14286,0.2,0.25,7,15,3,11.37071,8.622,0,149,270,5,10,25.73918,7.95455,19.692,35.44889,18.39798,30,45,14.58511,16.91053,37.53535,39.162,0.5,0.5,130,1,95.99495,0.78071,70,1,15.675,15,19.084,20.83918,98.07414,20.56111,96.6765,37.48367
16,"2019-12-28","Metamorph HC","Fragment",178.40808,3,3.742,4,43.67041,38,50,48.11837,5,2,3.09772,3.33571,2.68454,0.60869,0.53142,1,0.93969,1.5,0.14286,0.14286,0.2,0.25,7,14.65667,2.06531,10,9,0,150.09,240,5,8.425,30,8.62424,12,39,19.945,0,40,13,14,39.29057,36.851,0.5,0.5,130,1,91.9899,0.97876,70,0.9894,16.89698,15,25.35,38.32284,86.55,21.07813,90,28.58283
17,"2019-12-29","Metamorph HC","Fragment",178.26674,2.92999,4,4,40,35,51.9898,40,4.79474,2,4,3.55,2.34091,0.8796,0.55137,1,0.97491,1.5,0.13343,0.14286,0.2,0.21789,7,19,2.04545,10,9.94444,0,150.085,242.01613,5.218,9,30,8.24694,16.0101,38,22,25,30.884,12.78875,14,40.51852,35,0.5,0.5,111.09,1,102.18,1,68,0.90677,16.37471,15,25.756,34.37209,61.464,21.07979,60,27
18,"2019-12-30","Metamorph HC","Fragment",150,3,4,4,42.19375,39,55.072,54.4949,5.01935,2,4,4,2,1,0.76679,1,0.97557,1.5,0.125,0.14286,0.1852,0.2,6.019,18.77475,2.23434,10,10,180,144.19899,221.61735,5,9,30,10,15,41.59082,20.39798,25,60,12,13.80208,40,37.29192,0.5,0.5,120,1,120,1,120,0.98677,18.04533,15,27.7809,25.38352,60,23.53515,59.84189,26.72368
19,"2019-12-31","Metamorph HC","Fragment",150,3.30876,5,4,39.39669,33.30157,47.564,54.74495,6.055,1.56667,3.30213,4,2,1,1,1,0.9011,1.5,0.125,0.14286,0.19462,0.1976,7,17.12923,2.35253,9.72727,9.88384,179.1947,113.59394,240,5.32222,9,31.96364,9.47959,16.198,38.356,22,25,60,14,14.609,40,37.16,0.5,0.5,120,1,83.18384,1,90,1,18.90215,15,28,25.84792,60,20.58775,59.46076,20.02887
20,"2020-01-01","Metamorph HC","Fragment",177,3,5.48969,4,39.37067,34.24639,47.95408,54.58485,7,1,2,4,2,1,1,1,0.92377,1.5,0.13686,0.13728,0.18752,0.18196,7,18,2.60947,9.85914,8.99521,183.431,120,239.87538,7,9,36.16318,10.37853,17.1134,37.628,20.39798,28.815,60,14,15,34.43333,35.66452,0.5,0.5,119.93503,1,77.1,1,80.912,1,19.51624,16.88265,25.287,25.39451,59.96883,24,58.57576,24
21,"2020-01-02","Metamorph HC","Fragment",171.27273,3,4,4,40,38.03797,50,50,9.06437,1.0685,2,3,2,1,1,1,0.92244,1.5,0.125,0.12825,0.2,0.16667,6,18.9875,2,9.94914,8,200,125.82959,240,7,9,30,11.129,20,36.26105,20,60,60,14,15,40,35.97802,0.5,0.5,120,1,120,1,106.56058,1,22.135,15,26.29186,30.84694,60,24.7561,55,20
22,"2020-01-03","Metamorph HC","Fragment",171.03918,3,7,4.08,38,35,53,45,5.77303,1.95,2.79897,3,2,1,1,1,0.99256,1.5,0.125,0.125,0.22156,0.1763,7,19,3,10,8,186.9899,200,236,7,9,30,12,20.324,32.70652,20,60,43.96382,13.997,16.99688,35,35.65102,0.5,0.5,65.1065,1,120,1,96.97959,1,25,15,25,25.0449,59,24,48.44694,20
23,"2020-01-04","Metamorph HC","Fragment",169.68671,3,7,4.719,35,30,50,43.44848,12.85859,2,4,3.9615,2,0.5441,0.53052,1,0.55556,1.5,0.125,0.125,0.23506,0.18646,8,19.9899,3,11,8.084,177,177,206.5,6.42828,9,30,11,20,33.38776,19.77172,60,44.48125,13,55.609,38.92251,35,0.5,0.5,98.058,1,118,1,97.01515,1,23.602,15,21.38333,35.17677,56.688,23,50,19.43333
24,"2020-01-05","Metamorph HC","Fragment",173.045,3,7,4.73711,34,29.16,50,42.14184,12.005,2,3,4,2,0.5,0.5,1,0.5,1.5,0.125,0.125,0.26022,0.1962,8.174,20.27667,2,11.13219,8.6101,200,228.314,203,6,19.654,30,11,18.92371,37.425,16.9697,60,60.18182,12.91735,45,39.25684,24.76315,0.5,0.5,93.293,1,116,1,101,1,23.81756,15,20.93304,40,45.84372,25,55,20
25,"2020-01-06","Metamorph HC","Fragment",171,3,6.71939,4.20204,34,29,50,40.0989,11.6875,2,3,4,2,0.5,0.5,1,0.5,1.5,0.125,0.12022,0.23919,0.18153,8,17.9759,3,12,8.829,171,157.63,199.5,5.66344,20.085,29.65652,10.10612,17.609,32.80808,15.8,58.2,60,12,26.364,39.219,80,0.5,0.5,104.71,1,97.13265,1,120,1,23.77778,18.22477,22.708,40,76.4625,23.99897,55,20
26,"2020-01-07","Metamorph HC","Fragment",163.29752,3,6.68298,5,30.89688,29,50,43.71717,10.61237,2,3,4,2.3652,0.5,0.5,1,0.5,1.5,0.12228,0.11577,0.27774,0.18714,10,17.53333,3,12,8.287,171,156.594,223.0808,7.49468,20.63636,29.96354,11,17,35,16.0051,60,53.22222,12.05022,24.49495,40,54.455,0.5,0.5,101.09596,1,114,1,93.9798,1,22.40851,18,22.24974,38,72.42062,22.9957,55,19
27,"2020-01-08","Metamorph HC","Fragment",156.00263,3,6,5,29,28,40,45,12,2,3,4,2,0.5,0.47544,1,0.5,1.5,0.11111,0.125,0.25743,0.16667,10,17.84953,3,12,9,171,144.75,200,7.485,24.32371,29.515,11.09474,17.11856,53.12521,36.68421,45,60,13.364,27.27368,40,44.94845,0.5,0.5,114,1,114,1,96.0102,1,23.95,14.64574,22.00327,38.62245,75,23.617,56.178,18
28,"2020-01-09","Metamorph HC","Fragment",133.32386,3,5.595,6.10833,28,28,39.86532,45,10,2,3,4,2,0.5,0.5,1,0.5,1.5,0.11111,0.125,0.31575,0.16667,10,22.00395,3,12,9,168,144.75,193.94737,7.24421,24.4375,29.324,12,20,54.1375,55.29697,40.5,59.325,12.47159,24.99485,44.57831,43.06997,0.5,0.5,168,1,168,1,98.29697,1,23,16.1,23.15,39,75,22,55.515,18
29,"2020-01-10","Metamorph HC","Fragment",140,2.45609,5.8486,7,30,30,43.77,44.98947,11,1,4,3.87374,2,0.5,0.5,1,0.5,1.5,0.11111,0.125,0.20317,0.16667,9,20.3949,3,12,9,168,145.57172,180.23958,7,24.55263,33.95106,11.32837,18.07938,54,52.04082,40.5,60,12.79072,24.99485,47.79182,45.65455,0.5,0.5,168,1,300,1,93.11589,1,20,15,22,30,72.93608,21.86,59.20102,18.4433
30,"2020-01-11","Metamorph HC","Fragment",140,3,5,7,29.49441,29.98369,42.12525,45,10.637,2,4,4,2,0.56454,0.5,1,0.6696,1.5,0.11111,0.125,0.20143,0.16667,9,21.12903,3,12,8,137.5,142.97222,169.495,7,24.66915,40.7,10.86495,19.06667,52.64211,40,40.5,60,12.91818,22.127,50,44.854,0.5,0.5,180,1,300,1,88.97657,1,21,15,21,30.20818,75.59096,22,75,18.48559
31,"2020-01-12","Metamorph HC","Fragment",130,3,5,5,29.219,28.00931,42,49.26912,10,2,4,4,2,0.5,0.5,1,0.51172,1.5,0.11111,0.125,0.17509,0.16667,9,23.15789,3,12,7.30707,150,167.4,166.31319,7,25.86951,44.80811,10.3883,20,54.045,35.05567,41.035,62.67857,12,20,50,41.09231,0.5,0.5,270,1,174.28788,1,80,1,19,14,23.8913,34.44362,71.825,20.81,58.74,18
32,"2020-01-13","Metamorph HC","Fragment",127.5,3,5,7,25,27,39,44.42414,9,2,3.92929,4,2,0.5,0.5,1,0.5,1.5,0.11111,0.12925,0.24773,0.16667,10,24,3,11.97959,5.48485,136.18182,156,167.10938,6.73882,25.53878,52,11.26992,20,53.8587,32.16531,40,64.86364,14.71277,18.80928,52,40,0.5,0.5,182,1,170,1,80.23196,1,19,14,24.20208,35.91649,72,20.78214,60,17
33,"2020-01-14","Metamorph HC","Fragment",116.875,3,5,7,22.69697,23.31915,39,40,9,2,4,3.5395,2,0.5,0.5,1,0.5,1.5,0.11111,0.12875,0.17068,0.17051,10,21.61111,3,11,6.099,136.52,156,170.34455,7,24.17732,60,10,19,54.45862,25,38.59394,74.26087,15,15,60,39.64141,0.5,0.5,156,1.24199,148.16768,1,80,1,18.50515,13,24.9719,35,70.90909,21,60,17
34,"2020-01-15","Metamorph HC","Fragment",120,3,4,7,23,22.27423,35,38.41,8.45313,2,3,3.862,2,0.5,0.5,1,0.5,1.49419,0.14767,0.13323,0.30595,0.2,9,19.77665,3,10.19662,5.12088,137.62755,468,174.39247,7,24,65.19394,11.59828,17,54.66915,25,32.37576,78.71,15,15,83.12255,38.35253,0.49248,0.48011,120,1.422,140.43878,1,80,1,18,14,25,35.26628,76.3014,21,55.82653,17
35,"2020-01-16","Metamorph HC","Fragment",120,2.5,5,6,22,25,34.29,38.55556,9,2,3,3.34149,2,0.5,0.5,1,0.5,1.07339,0.12697,0.14286,0.31296,0.31909,8,18,3,10,4.83529,138.095,146.18788,180,7.25455,20,100,10,14.92482,64.055,23.43158,29.40816,78.14,15,17.45,74,39.80612,0.49769,0.46552,143.27,1.193,154.5,1.16534,84.3,1,18,14,24.264,35,73.01031,21.29239,60,16.464
36,"2020-01-17","Metamorph HC","Fragment",126.15947,2.5,4,5.27273,21,25,38,38.62889,9,2,3,4,2,0.5,0.5,0.9607,0.5,1,0.13989,0.14286,0.27733,0.33333,7.38427,16,3,10.39002,4.67209,135,146.18788,187.52083,8.075,17.33505,63.20619,11.29892,12.34639,65,23.42105,29.40816,78.14,15,15,69.08925,38.96162,0.48907,0.46489,176.37525,1.36591,170,1,80,1,18,14,22,35.00206,69.50473,20,59.71053,15
37,"2020-01-18","Metamorph HC","Fragment",121.41895,2.5175,4.18182,6,21.692,25,38,37.72889,9,2,3,4,2,0.5,0.5,0.90772,0.5,1,0.13866,0.17353,0.29566,0.33333,7,16,3,11,5,131.57576,133.03311,202.63977,6.11134,16.78842,65,10.5567,16.84255,65,20.9949,26.57813,70,12.597,17.475,65,35,0.47244,0.46274,174.37778,1.35204,150,1,80,0.99695,18,12.65684,22.14124,35.59572,60,20.66477,58.63797,14.74861
38,"2020-01-19","Metamorph HC","Fragment",121.97582,2.9675,5,4,21.68497,25,37.48889,39.08,9,1.5551,3,4,2,0.5,0.5,0.93006,0.5,1,0.12446,0.14286,0.30866,0.33333,7,16,3,10,6.07143,128.85859,125.99495,203.946,7.64343,15,59.90909,10.02789,18.64184,65,20,26.57813,65.84,12.79592,19.58681,64.66981,33,0.45741,0.45109,175.91677,1,130.49697,1,77.29278,0.97345,18,10.96364,24,36.23131,63.84066,22,57.60309,14
39,"2020-01-20","Metamorph HC","Fragment",130,2.605,5,4,22,22,35.5697,39,7.70113,1.647,2,4,2,0.5,0.5,0.99018,0.5,1,0.125,0.14286,0.33333,0.33208,7.25253,15.09021,3,10,7,109.21053,100,180.83558,8,14.67689,59.61649,10,18,65,19.775,28.20851,68.55155,12,20,65,31.43333,0.41667,0.41667,166.34643,1,143.41,1,67.89303,1,18,11.60265,22.46695,35,63.71939,22,58.17188,12
40,"2020-01-21","Metamorph HC","Fragment",121.70202,2.5,4,4,20,21,34,38.6358,8,2,2,4,2,0.5,0.5,1,0.5,1,0.125,0.14286,0.33333,0.31442,7,14,3,10.66224,7,108.35789,100,180,7.94022,12.75258,64.81474,11,18,65,19.67879,27.25,74.66817,13.4734,20,68.75258,32,0.41667,0.41667,177.2,1,133.85567,1,79.26429,1,17.79537,10,21.105,34.15876,56.36646,21.01465,58.93548,11
41,"2020-01-22","Metamorph HC","Fragment",120,2,4,4,20,20,33,35,7,2,2,4,2,0.5,0.43616,0.96227,0.5,1,0.14286,0.14286,0.33333,0.2751,7,12,3,10,7,89.31579,106.31633,167.52128,8.282,13,65,10.95213,19.43,67.6,19,27.25,74.57071,14.67,19,70.34146,33.15511,0.41667,0.41344,167.3634,1,119.784,1,80,1,17.60408,10,21,34,58,20,64.48936,11
42,"2020-01-23","Metamorph HC","Fragment",110,2,4,4,20,20,29.67172,36.72,6.98889,2,2,3,2,0.5,0.48618,0.94325,0.5,1.36706,0.14286,0.14286,0.32878,0.25227,7,12,3,10,8,96.09,105.41237,176.95833,7.43103,12,65,11,18,65,19,27.26869,73.56,13.75765,19.60102,64,34,0.41667,0.41667,144,1,124.95833,1,80,1,15.87447,10,20,35,48.01458,20,65,10
43,"2020-01-24","Metamorph HC","Fragment",129.26186,2,4,4,20,20,29,35,6.755,2,2,3,2,0.5,0.5,0.93596,0.53333,1.38207,0.14286,0.14286,0.30485,0.25199,7,14.35663,3,10,7.979,95.05,107.70526,188.41224,7.85464,11.04845,63.18652,10.67083,17.03636,60,19,27.71429,70,13.66841,17.47555,60,34,0.41667,0.42466,144,1,137.5,1,89.63,1,16.00235,10,18.48485,32,48.294,18.25703,64.25,10
44,"2020-01-25","Metamorph HC","Fragment",120,2,4.20722,4.09497,20,20,29.71414,35.33095,6.98889,2,2,3,2,0.5,0.48865,0.97533,0.66667,1.4,0.14286,0.17223,0.18047,0.27064,7,15.0989,3,10,7.67,94.1,109.74227,177.00144,7,10,60,9.06,17.03636,60,19,28.22917,69.59659,13.55119,19.599,57.68602,33.64889,0.4456,0.43392,144,1.34788,140,1,90.7,1,18,10,19.00909,30,49.45833,20.07708,64.0404,10
45,"2020-01-26","Metamorph HC","Fragment",130,2,4,5,20,20.32534,30.30105,35,6,2,3,3,2,0.5,0.49222,0.9569,0.59803,1.38017,0.12802,0.19151,0.32033,0.30013,7.44274,14.92588,3,9.142,8,93.14,130.78511,186.722,7,10.26979,65,8.38283,14,65.97302,19,28.22917,75,13.95662,19.53646,65,34.754,0.49553,0.46748,140.20003,1.38058,134.89274,1,98,1,18,10.167,18.64176,32.96136,48.93478,20.81685,65,11
46,"2020-01-27","Metamorph HC","Fragment",125,2,4,5,19.6,20.26458,33.19141,35,7.17347,2,3,4,2,0.5,0.5,0.99583,0.66667,1.39774,0.1283,0.19644,0.33333,0.33333,8,15,3,9,8,94.38776,127.71717,185.55319,7,11.31531,68.51,8.82653,14,68.167,19,28.43265,72.376,14.24409,19,64.15,34,0.5,0.48441,159,1.16035,148.73913,1,100,1,18,10,20,34,48.79798,20.09675,64.51031,10.535
47,"2020-01-28","Metamorph HC","Fragment",120,2,5,5,19,20.438,31.0732,35,7.66588,2,3,4,2,0.5,0.5,1,0.66667,1.4,0.125,0.19828,0.33333,0.33333,8,15,3,9,8,95.51546,117.67247,186.18602,7,12,60,8.86598,12.10825,67.01984,20.96364,28.43265,70,13.07113,18.80421,60,33.89796,0.5,0.46154,175.88599,1.02339,160.72232,1,100,1,18,10,20,34.86364,55.942,21.07338,65,10
48,"2020-01-29","Metamorph HC","Fragment",120,2,5,5.954,18.32517,20,28,34.20816,8.369,2,3,4,2,0.5,0.5,1,0.56452,1.37227,0.125,0.2,0.24967,0.33333,8,15.60345,3,9.04142,8.00234,103.5,99.77172,190,7,12,61.59098,9.37653,11.278,67.26023,22.99375,28.58163,70,13,18.60313,60.87113,35,0.5,0.49497,182.5725,1.1794,163.99315,1,99.11753,1,18,10,20,34,52.403,20,65.39798,10
49,"2020-01-30","Metamorph HC","Fragment",118.4697,2,5,5,18,22,22,33.54167,8.929,2,3,3,1.779,0.5,0.5,1,0.5,1.39434,0.13167,0.17755,0.23565,0.33333,7.93878,16.71505,3,8.68842,8,111.9899,99.7898,165,7.144,12,57.63636,9.40521,11.07,61.34694,34.35,32.29293,73.885,12.99697,18,61.24611,34.668,0.5,0.5,165,1.49765,165,1.4785,90,1,18,10,20,30,60,23.25208,66.3383,10
50,"2020-01-31","Metamorph HC","Fragment",115,2,5,5,18.51579,20.56555,22,35,8,2,3,3,1.779,0.5,0.5,1,0.52437,1,0.13757,0.17523,0.22853,0.33333,7.94177,20,3,9,8,102,99.82708,170.40455,6.688,12,53.89796,10,11.07,64.99688,34.86364,32.46939,70.58081,12.21,18,59.28687,33,0.5,0.46497,170.40455,1.5,169.83582,1.5,90,1,18,10,20,30,66.085,26.28889,79.92188,10
51,"2020-02-01","Metamorph HC","Fragment",113.82326,2,5,5,20,20,26.28876,35,8,2,3,3,1.33604,0.5,0.5,1,0.52002,1,0.13968,0.2,0.32465,0.30394,8,20.05568,3,9,8,96.5,99.63438,176.25,6.76531,10.40202,65,17.867,10,70,31.72727,28.22727,76.46618,12,18,65.03191,35,0.5,0.45455,171,1.48402,170,1.45463,90,1,19.12,10,21.32178,32.4898,68.32813,28.37793,80,10
52,"2020-02-02","Metamorph HC","Fragment",114.8,2,5,5,20,20,26.27662,35,8.90909,2,3,3,1.377,0.64507,0.5,1,0.62829,1,0.13706,0.16667,0.33333,0.20125,8,20.12941,3,9,9,97.07071,99.40816,185.42105,7.52604,9.19394,74.765,16.22062,10,70,29,31.39,72.82105,12,18,66.98913,34,0.43792,0.44802,149.31633,1.49959,151.43434,1.48635,87,1,19.36735,10,20,34.34568,69.06667,27,77.92424,10
53,"2020-02-03","Metamorph HC","Fragment",106.95313,2,4.269,5,20,20,26.10649,35,7.1092,1.914,3,3,1.93,0.72632,0.5,1,0.57776,1.08889,0.1381,0.16667,0.33333,0.20447,8,21.08,3,10,8.71414,96.9898,99.41,208.28788,8,12.27447,70.995,16.54043,15,70,29,31.678,72.82105,12,18,69.4375,33,0.43182,0.45843,145.66539,1.5,149.13608,1.5,87,1,21.49974,10,20,30,70,27,77.95,10
54,"2020-02-04","Metamorph HC","Fragment",109.07293,2,4.005,5,18.41739,20,26.22979,35,7,2,3,3,2,0.63312,0.5,1,0.79609,1.10353,0.125,0.16701,0.41041,0.2,8,21.97667,3,10,8,91.9898,99.5202,234.85961,8,12.23,70.995,15,15.97113,70,29,34.58485,72.82105,12,19.66465,69.66915,30,0.43176,0.41196,145,1.5,145.38947,1.5,77.07176,1,19,10,22,30,70,24.84747,77.64796,10
55,"2020-02-05","Metamorph HC","Fragment",108.72892,2,4,4.732,17,19.62143,26,35,5,2,3,3,2,0.62746,0.5,1,0.8,1,0.125,0.12232,0.4425,0.2,8,20.88264,3,10,8,91.9898,104.14,295.71429,8,14,65,15,15.97113,67.52551,28.83579,34.58485,75.14894,12,18,83.28954,28,0.42986,0.4,120,1.5,118.51974,1.5,74.31443,1,17,10,21.55321,30,70,23.04444,70,10
