"Date","League","Type","Eber.s.Key","Fragment.of.the.Chimera","Fragment.of.the.Hydra","Fragment.of.the.Minotaur","Fragment.of.the.Phoenix","Inya.s.Key","Mortal.Grief","Mortal.Hope","Mortal.Ignorance","Mortal.Rage","Sacrifice.at.Dawn","Sacrifice.at.Dusk","Sacrifice.at.Midnight","Sacrifice.at.Noon","Volkuur.s.Key","Yriel.s.Key","Chayula.s.Breachstone","Divine.Vessel","Esh.s.Breachstone","Splinter.of.Chayula","Splinter.of.Esh","Splinter.of.Tul","Splinter.of.Uul.Netol","Splinter.of.Xoph","Tul.s.Breachstone","Uul.Netol.s.Breachstone","Xoph.s.Breachstone","Chayula.s.Enriched.Breachstone","Chayula.s.Pure.Breachstone","Esh.s.Charged.Breachstone","Esh.s.Enriched.Breachstone","Esh.s.Pure.Breachstone","Tul.s.Charged.Breachstone","Tul.s.Enriched.Breachstone","Tul.s.Pure.Breachstone","Uul.Netol.s.Charged.Breachstone","Uul.Netol.s.Enriched.Breachstone","Uul.Netol.s.Pure.Breachstone","Xoph.s.Charged.Breachstone","Xoph.s.Enriched.Breachstone","Xoph.s.Pure.Breachstone","Chayula.s.Charged.Breachstone","Timeless.Eternal.Emblem","Timeless.Eternal.Empire.Splinter","Timeless.Karui.Splinter","Timeless.Maraketh.Emblem","Timeless.Maraketh.Splinter","Timeless.Templar.Emblem","Timeless.Templar.Splinter","Timeless.Vaal.Emblem","Timeless.Vaal.Splinter","Fragment.of.Constriction","Fragment.of.Emptiness","Fragment.of.Enslavement","Fragment.of.Eradication","Fragment.of.Knowledge","Fragment.of.Purification","Fragment.of.Shape","Fragment.of.Terror"
2019-11-03,"Standard","Fragment",10,7,5.885,5.44725,5,19.36458,4,25,44.4887,8.79082,1,1,2,2,22.39897,13.31368,521.75621,1.08163,4.88283,4,0.14286,0.16667,0.5,0.21682,9,13,7,347.83328,956.37871,19.68763,21.05978,120,16.11,57.04545,150,34.1,53.55208,251.43995,15,47.52577,137.06452,203.70322,30,0.85057,0.5,347.83289,3,150,2,50,1,0,0,0,0,0,0,0,0
2019-11-04,"Standard","Fragment",11,7,6,5.5554,5,19,4,25,49.39674,10,1,1,2,1.65816,24.68421,15,519,2,5,3.99734,0.14286,0.16667,0.35091,0.20827,9,15,7.41548,346,951.5,17.70417,20.66392,120,16.76263,67.10309,146.1256,28.01563,53.55208,259.5,15,44.64286,138.16848,182.88167,32.14316,0.8,0.5,346,3,150,2,50.59167,1,0,0,0,0,0,0,0,0
2019-11-05,"Standard","Fragment",11.34421,8,6,5.1193,5.75299,19.17473,4,24,41.39544,9.19894,1,1,2,2,24.10112,15,521.79466,2,5,4,0.14286,0.16667,0.33766,0.22727,9,15,8,347.21961,889.68752,15.669,20.66392,123.35294,17.39072,72.68182,148.78313,27.52604,60.85,260.49905,15,45,170.34119,173.87172,30,0.8,0.509,338.75195,3,149.18365,2,50,1,0,0,0,0,0,0,0,0
2019-11-06,"Standard","Fragment",11,7.37772,5,5,5,19.38706,4.30808,24,43.159,9.63483,1,1,2,1.43594,24.23367,15,578.24255,2,5,4,0.14286,0.16667,0.33414,0.2256,9,15.61512,8.04891,346.21333,951.5,13.38065,26.49663,125.4878,16.5,59.79798,173.11235,28.18617,63.08163,259.66,14.93182,45.41667,173.10667,173.67667,29.85875,0.5,0.5,346.11082,3,140,2,49.19388,1,0,0,0,0,0,0,0,0
2019-11-07,"Standard","Fragment",10.60127,7.58133,5,5,5.35,20,5,24,35,10,1,1,2,1.83112,24.37128,18,605.5,2,4.02041,3.92077,0.14286,0.16667,0.34238,0.21744,6.54167,15.68902,8.25,346,951.5,12.38065,45.65106,136,15.858,73.60825,173,33.88433,65.63158,259.5,14.72727,45,173,233.896,25,0.5,0.5,346,3,140,2,45,0.736,0,0,0,0,0,0,0,0
2019-11-08,"Standard","Fragment",14.05,7.43478,5,5,5.6974,20,5,21.66735,38.72165,9.84747,1,1,2,1.7445,24.3395,18,601.69319,2,4,5,0.14249,0.16667,0.3445,0.21222,5.83061,15.8625,8.88866,344.92253,947.28472,10.67879,49.54348,139.37374,16.30612,80,169.76309,23.30737,70,258,14.50309,44,172.46127,344.92264,25,0.5,0.5,344.92372,3,140,2,45,0.78518,0,0,0,0,0,0,0,0
2019-11-09,"Standard","Fragment",10.868,8.95321,5,5,5.8744,19.555,5,20,38.94318,10,1,1,2,2,20,18.0377,603.38491,2,5,5,0.14235,0.16667,0.33333,0.20975,8.14375,15.9,9.115,345.01274,948.12064,9.45161,22.2,235.1935,15,64.17526,172.3665,23.30737,68.65663,244.05263,12.47692,45,172.38692,344.77085,23.696,0.5,0.5,344.76312,3,140,2,45,0.62755,0,0,0,0,0,0,0,0
2019-11-10,"Standard","Fragment",10,8,5,4.70383,5,20,5,20,49.27732,9.205,1,1,2,1.29287,20,17.63402,601.81555,2,5,5,0.14271,0.2,0.33333,0.28043,7.87678,16.36905,9,409.15064,945.45851,9.13043,21.72609,257.78525,15,52.17687,171.95538,28.195,70,210,11.14074,40.39881,172,343.75849,20,0.5,0.5,343.80282,3,140,2,45,0.5,0,0,0,0,0,0,0,0
2019-11-11,"Standard","Fragment",10,7.58462,5,5,5,20,5,20.09278,44.92,9.544,1,1,2,1.00429,20,16.40261,600.83335,2,5,5,0.14282,0.32936,0.33333,0.33333,9,15.93333,10,343.33708,858.66486,9.664,20,257.50001,15,51.66162,171.66667,30,65.45313,200,10.88312,40.38383,210.352,218.71597,20,0.5,0.5,343.33334,3,144.36559,2,43.90824,0.5,0,0,0,0,0,0,0,0
2019-11-12,"Standard","Fragment",10,7.41911,4.66068,5,5,19.22449,5,21.84731,46.54433,9.747,1,1,2,1,20,16.40217,598.45964,1.05722,5,5,0.14286,0.26857,0.34213,0.27998,8,14.92778,9.075,354.26364,854.9479,10.17442,20,250,15,51.22222,247.21191,30,65,208.2,10,40,197.77841,207.37726,20.1519,0.64626,0.5,341.97877,3,150,2,40,0.5,0,0,0,0,0,0,0,0
2019-11-13,"Standard","Fragment",10,8,4,4.75779,5,15.075,5,22,42.1039,10,1,1,2,1,25,15,596.76744,1.27458,5,5,0.14286,0.23227,0.33333,0.21631,8.25765,14.6987,9.51,356.64535,850,10,20,237.44288,15,49.88333,196.4992,30,65,216.08955,10,40,200.90306,170.44985,20.65541,0.60988,0.5,341.02649,3,150,2,40,0.5,0,0,0,0,0,0,0,0
2019-11-14,"Standard","Fragment",10,8,4.50501,5,5,16.54737,5,21.18667,40,10,1,1,2,1,25,16.23333,598.5,1.66667,5,4.6303,0.14286,0.2291,0.33333,0.21647,8,14.712,10,342,824.52942,15,20,203.03061,15,49,171,30,65,243.36145,10,40,215,170.57708,20.57353,0.48658,0.5,342,3,150,1.49415,41.62653,0.5,0,0,0,0,0,0,0,0
2019-11-15,"Standard","Fragment",10,8,5,5,5,14.8555,5,21.12941,40,9.51369,1,1,2,1,25,16.30102,595.76152,1.66667,5,4.58791,0.14647,0.22785,0.33333,0.26801,8,14.32449,10,339.88514,765.91881,14.69697,30.26,171.25761,15,48.60476,170.86837,30,65,249.58904,10,33.59192,170.2088,170.21385,21.84646,0.48841,0.5,340.40616,3,150,1.56094,40.6875,0.5,0,0,0,0,0,0,0,0
2019-11-16,"Standard","Fragment",10,8.61644,5,5,5,14,4.8834,25,45.32842,8,1,1,2,1,25,16.56585,598.5,1.6365,5,5,0.14458,0.22287,0.30734,0.25252,9,16.32609,10,339.575,769.5,12.7551,50,171,15,48.8677,171,28.95161,65,239.9881,15,39.67742,171,171,20,0.48839,0.5,342,3,150,1.72,40,0.5,0,0,0,0,0,0,0,0
2019-11-17,"Standard","Fragment",11,8.87059,5,5.34969,5,14.2697,5,25,45.35,8,1,1,2.767,1,25,15.07317,601.06826,1.66667,4.41919,5,0.14286,0.18283,0.31588,0.31631,8.23608,15.64805,9,331.92288,771.68271,13.16327,44.77,171.00269,15,49.40303,171.52644,30,90,241.59783,15.425,40.31461,171.76147,171.7488,20,0.33647,0.5,343.49177,3,150,1.7775,39.76768,0.48042,0,0,0,0,0,0,0,0
2019-11-18,"Standard","Fragment",10,9.17185,5,6,5.60595,18,4.924,20,42.36869,9.50947,1,1,2.50009,1,25,12.876,600.97899,1.65045,4.55806,5,0.14286,0.18146,0.32421,0.33333,8,15,9,343.98629,764.7249,15,40,171.82375,17.16667,47.05725,171.41007,29.625,90,188.62243,15,40,171.99082,171.93327,20,0.30778,0.5,343.28223,2.8485,149.94187,1.88333,40,0.46533,0,0,0,0,0,0,0,0
2019-11-19,"Standard","Fragment",10,10,7.125,7.01368,6,18,4,22.53448,45,8,1,1,2,1,25,12.81224,516,1.62253,5,5,0.14286,0.18044,0.30093,0.236,7.60541,14,8,344,688,13.92553,40,172,15,47.05725,172,37.08081,81.61,178.37576,14.06,39.7398,172,172,20,0.43136,0.49271,344,2.54839,140.54098,1.56412,40,0.49592,0,0,0,0,0,0,0,0
2019-11-20,"Standard","Fragment",10,9.55889,8,8,9.30169,17,4,22.93958,43.22449,9,1,1,2,1,25,12.81224,517.95141,1.39708,4,5,0.14286,0.18369,0.33153,0.33333,5,15,7,325.69898,690.60013,13.49247,40,172.65283,15,40,172.65708,36.69697,74.4697,172.64258,14.11515,35,172.65234,241.44465,20,0.47264,0.4822,345.2962,2.83418,140,2,40,0.4996,0,0,0,0,0,0,0,0
2019-11-21,"Standard","Fragment",10,19,12,12,12,16.6134,4,22.42614,41.31954,9,1,1,2.16667,1,25,11.06,519,1.56375,4,5,0.14286,0.19671,0.33333,0.33333,5,16.30435,7,268.496,692,10.82474,40,173,14.94505,40,173,32.123,76.46925,183.07788,12.30938,39.36842,173,173,20,0.48669,0.48099,346,3,143.9827,2,40,0.5,0,0,0,0,0,0,0,0
2019-11-22,"Standard","Fragment",10,20,11,13.99623,13,17.5827,4,23.63711,45,9,1,1,2,1,25,12.77551,521.66844,1.5,4.62105,5,0.14286,0.21325,0.31528,0.33333,7,18,7,283.34666,695.85861,16.04845,40,172.29435,15,40,171.88571,29.2303,76.6383,174,12.37097,37.14021,173.87938,173.98826,20,0.48561,0.48899,347.76123,3,148.13043,2,40,0.5,0,0,0,0,0,0,0,0
2019-11-23,"Standard","Fragment",10,20,15,15,20,17.72857,4.00404,22.9878,43.10556,9.64141,1,1,2,1,23.36444,10.797,521.74242,1.61837,5,5,0.13994,0.17464,0.26552,0.25,7,18,7,313.43931,778.75337,16.54787,43.50769,171.75037,15,40,173.66667,29.71667,70,173.93067,12.4837,39.69388,173.93694,173.88887,20,0.47155,0.5,347.86146,3,148.99462,2,40,0.5,0,0,0,0,0,0,0,0
2019-11-24,"Standard","Fragment",10,20,16.0062,19,20,18,4,24.1596,44.39257,8.88533,1,1,2,1,20.2086,13.82917,523.80303,1.84185,5,5,0.13561,0.17236,0.26562,0.3245,8,18.05213,7.62153,313.74339,700,18.15484,48.21616,171.93367,15,35,170.26458,29.71667,70,175,11.13448,40,174.20359,209.9125,24.775,0.4855,0.56846,350,3,148.79269,2,40,0.60408,0,0,0,0,0,0,0,0
2019-11-25,"Standard","Fragment",10,20.19663,16,19,20,18.46465,4,25,44.85543,8,1,1,2,1,20,14.92432,525,1.78551,5,4.8328,0.11564,0.16799,0.31657,0.27634,6.90158,18.68624,7,316.274,700,15.30323,41.62544,150,14.62268,34.98958,156.74545,30,60,175,11.52326,37.92929,169.56716,262.5,25,0.44419,0.5,350,3,148.20579,2,45,0.65657,0,0,0,0,0,0,0,0
2019-11-26,"Standard","Fragment",10,22,16.91911,19.5104,20,18.35102,4,25,44.389,7,1,1,2,1,20.03527,15,505.475,1,5,5,0.13668,0.17476,0.33333,0.33333,6,18.83571,7,329.35,700,15.37174,49.15056,149.05172,14.25979,35,151.31633,30,60,175,12,40,161.12418,226.5567,20,0.48338,0.5,350,3,150,2,45,0.5,0,0,0,0,0,0,0,0
2019-11-27,"Standard","Fragment",10,22.918,18,20,22.55611,19.25,4.15714,25,46.24082,7.55114,1,1,2,1,19.99952,15,525.44182,1.62924,5,5,0.13369,0.16938,0.33333,0.30902,5.79315,18.25979,7,350.31996,700.71401,15.80667,48.955,145,14.39293,35,142.55051,30,59,175.13576,11.69082,40,145,224.86316,20,0.48383,0.5,350.3892,3,145.22581,2,40,0.5,0,0,0,0,0,0,0,0
2019-11-28,"Standard","Fragment",10,24,19,21.38571,21.31264,20,5,25,45,7.82317,1,1,2.16,1,18.74286,15,510.9,1.93533,4.94646,4.967,0.13031,0.16667,0.33333,0.33333,8,18,7,350,700,15,37.79592,145.46196,15,39.81959,145,30,55.522,175,12,39.94898,145.67284,224.86316,23.0814,0.48949,0.5,350,3,148,1.905,45,0.5,0,0,0,0,0,0,0,0
2019-11-29,"Standard","Fragment",10,23.61328,20,20,20.65332,20,5,25,45.97973,7,1,1,2,1,19.46603,15,519.555,1.82224,5,4.5,0.13241,0.16667,0.33333,0.33333,7.99677,17.50308,7.76237,350,700,14.17857,38.88571,137.25773,14.40722,45.2193,145,30,55.36563,175,11.57148,35.21075,147.04167,175,25,0.49426,0.49984,349.02,3,145,1.60707,40,0.5,0,0,0,0,0,0,0,0
2019-11-30,"Standard","Fragment",10,20,20,20,20,19.53061,5,24.34211,45,9.44702,1,1,2,1,19.25301,15,521.48061,1.84444,5,4.5,0.13406,0.16667,0.33037,0.33333,7.37778,19.934,7.84306,349.02891,698.06302,15,38.03535,146.4899,13.56782,38.34239,145,30,59.8102,174.51251,11.634,30,167.56123,174,25,0.5,0.49995,348,3,150,1.76136,40,0.5,0,0,0,0,0,0,0,0
2019-12-01,"Standard","Fragment",10,19.52915,17.78316,19.64782,18,20,5,25,45,9,1,1,2,1,20.7619,14.99063,485.45429,1.80095,5,4,0.14237,0.17317,0.33333,0.33333,6,19.95313,9,348,696.5239,15,31.03061,130.1236,12.94253,33.79167,139.91788,29.17917,75.39796,174,12.29688,34.08065,159.51639,167.93074,21.82202,0.5,0.5,348,3,150,1,40,0.5,0,0,0,0,0,0,0,0
2019-12-02,"Standard","Fragment",9,19.16,16.54839,15.18698,18,20,4.749,24.44462,42.66093,7.70326,1,1,2,1,25,12.60213,435,1.49621,5,4,0.14286,0.17838,0.33333,0.33333,7.64263,19.74433,9,348,781.0149,12.69286,31.59278,140.72603,11.50538,31.5,138.60625,28.92,69.79798,174,12.8,35.17697,174,169.16957,22.72727,0.52747,0.5,295.792,3,159.20295,1,40,0.5,0,0,0,0,0,0,0,0
2019-12-03,"Standard","Fragment",9,20,20,19.44383,18,20,4,24,42.12558,8,1,1,2,1,25,12.64847,434.13808,1.04372,5,4,0.11287,0.16667,0.33333,0.25,8,20,9,348,783,12.73229,31.14433,149.085,14.57283,32.31573,148.10606,24.61146,73.06701,174.9375,12.8,40.25,174,173.45,25,0.5,0.5,289.21311,3,153.24742,1,40,0.5,0,0,0,0,0,0,0,0
2019-12-04,"Standard","Fragment",9.57143,20,18,19,20,20,5,25,43.63133,9,1,1,2,1,25,14.61182,431.38,1,5.25581,4,0.14286,0.16667,0.33333,0.33333,8.33737,20,9.46465,348,783,9.82828,28.06186,131.45408,15,30.25301,150,26.90787,74.07895,222.01339,15,35.6398,174,270.375,25,0.5,0.5,261,3,150,1,30,0.5,0,0,0,0,0,0,0,0
2019-12-05,"Standard","Fragment",9.51111,22,18,19.3416,20,21.10309,5,24.867,44.12584,8.67527,1,1,2,1,25,14.99495,403.0029,1,5.65385,4,0.13676,0.16667,0.24631,0.33333,9.36737,26.67008,10,348,783,9.8866,28.61798,143.07253,13.05833,30.70093,150,30,75,238.90444,10,38.5213,174,281.49731,25,0.5,0.5,261,2.7475,142.61111,1,30,0.5,0,0,0,0,0,0,0,0
2019-12-06,"Standard","Fragment",9.25181,23,18,19.05,20,22,4,23.03115,41.90875,8,1,1,2,1,25.84375,15,401.7,1,5.84932,4,0.13735,0.16667,0.31062,0.33333,9.66279,28.87344,10,300,783,9.83229,28.62306,149.73556,12.81053,32.37662,147.395,30,75,196.08571,10,32.39796,174,348,25,0.55797,0.5,267.23733,2.37126,147.58667,1,30.66835,0.5,0,0,0,0,0,0,0,0
2019-12-07,"Standard","Fragment",11.242,20,19,18.98125,19.32776,21.5887,4,20,44.36138,7.79397,1,1,2,1,25,15,393.17241,1,5,4,0.12906,0.16667,0.32992,0.25789,10,27.01744,10,300,782.23776,8.30345,21.48958,120,10.95652,30,149.06316,30.30612,75,249.44001,10.20408,35.33673,173.34686,185.86832,25,0.63385,0.5,260.85965,2.78911,140,1.37256,28,0.5,0,0,0,0,0,0,0,0
2019-12-08,"Standard","Fragment",14,20,19,19.2601,19.64114,21.09157,4,20,43.47077,7,1,1,2,1,25,17,400,1,5,4,0.12844,0.16667,0.33413,0.29666,10,30,9.82222,300,775.28824,8.06977,27.73402,120,11.0202,34.12755,149.60674,30,79.00526,251.97215,10.93229,35.695,172.09127,258,22,0.6439,0.5,259.52958,2.52238,140,1.62692,34.90816,0.5,0,0,0,0,0,0,0,0
2019-12-09,"Standard","Fragment",13,21.8024,19,19.0004,20,20,4.00266,20.22143,44.40051,8,1,1,2,1,25.79787,17,393.46667,1,5,4,0.12021,0.16415,0.33737,0.30445,10,25,8.7398,323.72,774,8.04294,40.64,120,10.75222,35.17553,149.41558,30,73.53535,250,11.20808,38.78421,172,189.11313,20.86224,0.51219,0.5,310.17924,2,140,1.99967,36.51727,0.5,0,0,0,0,0,0,0,0
2019-12-13,"Standard","Fragment",10,19.93,14.49485,15,15,20,3,14,40.17857,6.25052,1,1,2,1,22,15,305.83333,1,3,3,0.14286,0.16667,0.33394,0.2,7,14.24742,6,183,639.46594,6,24.29255,120,10,34.45417,130,20,70,180.7,8,35,145.95938,164.46667,14.4832,0.5,0.5,255.53098,3,100,1.58546,28,0.89861,0,0,0,0,0,0,0,0
2019-12-14,"Standard","Fragment",10,20,15,15,15,20,3,13.56322,40.54878,6,1,1,2,1,22,15,319.82759,1,3,3,0.14286,0.16667,0.44387,0.23431,6.00115,14,5.72727,192.48994,637,6,24.29032,120,10,30.89403,130,20,69.93671,181.0303,8,35,145,174.98401,14.36145,0.5,0.5,255.29412,3,99.76162,1.56483,27.86207,0.93001,0,0,0,0,559.54962,0,561.44242,0
2019-12-15,"Standard","Fragment",9,17.56471,14.66667,15,15,20,3,14,42.56559,5.26263,1,1,2,1,22.4375,15,332.62195,1,3,2.93127,0.14286,0.16667,0.33333,0.24687,6.33673,14.35699,5.64773,187.2,633.17248,6,24,120,10,30.79104,130,20,70,166.74375,8,35,120,171.46903,15,0.5,0.5,255.83333,3,98.45263,1.22727,28,0.98712,122.08738,0,98.71053,174.02872,360.1919,104.82323,360.21019,0
2019-12-16,"Standard","Fragment",9,17.74074,14,15,15,20,3.56944,14,43.97673,5.46739,1,1,1.99214,1,20,15,350,1,3,2.62839,0.14286,0.16667,0.33333,0.24835,6.53125,14.3962,5,184.31116,630,6,24,118.01639,10,30.79104,130,20,69.65789,164.69697,8,31.99794,112.17391,167.91753,15,0.5,0.5,251.67134,2.85204,98.71717,1,28,0.99268,49.56369,594.72,47.06162,56.28723,292.5,70.86327,360,199.62
2019-12-17,"Standard","Fragment",9,18.94118,10.21622,14.76357,14.01031,20,3,14,45,6,1,1,1.94612,1,21.9038,15,352.65957,1,3,2.52884,0.14286,0.16667,0.33333,0.25,6,14.41344,5.07258,180,630,6,23.22222,118.45161,10,30.42424,130,20,59.73684,176.85,8,33.41628,118.96471,164.75154,15,0.5,0.49989,260,2.5,99.42424,1,28.30612,0.93182,25,451.81818,28.00235,50,180,50,315.63,431.63636
2019-12-18,"Standard","Fragment",9.99375,20,10,12,13,19.97253,3,14,48,5.46869,1,1,1.97332,1,25,15,350,1,3,2.49459,0.14286,0.16667,0.33333,0.25,6,14.40761,5,235.36364,540,6,24.01136,118.788,10,29.05484,130,20,70.99205,180,8,34.91633,120,159.2,15,0.5,0.49978,260,2.40698,95.42188,1,26.75029,0.94562,24.79884,418.2,23.9697,45,180,45,180,296.72727
2019-12-19,"Standard","Fragment",9.31277,20,11.67347,12,13,19.09,3,14.75327,48,5,1,1,1,1,27.64535,15,358.05161,1,3,2.22739,0.14286,0.16667,0.32803,0.24841,5,14.405,5,221.13088,537.53031,6,25.74433,113.47917,10,28.14583,118.13158,20.77111,60.63333,179.00137,9.87292,34.27959,120,175.8823,15.31688,0.5,0.4606,268.60905,2,100,1,29.2998,0.6429,33.39949,432.25968,36.04396,44.30309,179.20878,44,179.25183,192.44
2019-12-20,"Standard","Fragment",8.74286,15,10.06465,11.97456,12,14.31771,3,15,45.06186,5,1,1,1.17787,1,29.70313,15,360,1,4,2.21789,0.14286,0.16667,0.31699,0.25879,5,11.71818,5.18421,262.8479,540,6.28776,27.10515,100.84,10,27.84,104.10204,23.01684,68.71875,180,10,30.56703,118.43232,268.61894,18,0.5,0.4581,269.06239,2,100,1,30,0.79141,32.65823,448.85844,33.35714,41.82418,179.83511,39,180,180
2019-12-21,"Standard","Fragment",8.08163,14.20681,10,11.39394,12,20,3,18.14997,41.36082,5,1,1,1,1,28.43357,15,359.33334,1,4.38384,2,0.14286,0.16667,0.32816,0.23274,5,10.2,6.01778,266.35459,628.53016,7.05556,25.91111,80,10,30.992,100,37.00102,81.67742,179.66667,10,32.23226,90.15152,269.50001,18,0.5,0.47797,269.865,2,120,1.16003,30,0.71475,23.61111,360,26.73737,35,150,29,160.34,224.50714
2019-12-22,"Standard","Fragment",9.90215,14.9093,10,11.54396,12,20,3,17,32.9,5,1,1,1.91224,1,28.245,15,358,1,4.38172,2.21567,0.14286,0.16667,0.33669,0.23712,7.44,9.72697,7.5,251.39694,626.5,7.55,32.64783,81.07216,10,32.33146,100,33.56122,80,179,10.5303,29.83507,87.75765,268.5,18.45213,0.5,0.5,267.17424,2,129.20833,1,30,0.662,20,356.42798,27.13268,35,107.25758,23.92637,130,317.6798
2019-12-23,"Standard","Fragment",10,14.55921,10,11.73974,12,20,3,17,30.94483,5,1,1,1.71579,1,28.9299,15,356.12175,1,4.48485,2.36524,0.14286,0.16667,0.34551,0.23691,6.71935,8.37412,9.002,255.6044,623.20917,7.53814,32.88068,65.47253,10,32.15341,100,33.37629,82.525,116.6,12.976,27.19192,107.56842,267.09115,19.412,0.5,0.5,267,1.98338,119.38421,1.52364,27.81282,0.5182,19.49796,208.616,26.46522,40,95,30.27934,120.76705,284.79468
2019-12-24,"Standard","Fragment",10,15,10,10,13,20,3.894,17,26.26458,5,1,1,1.68061,1,27.62188,13.78776,356.73276,1,4,2.17766,0.14286,0.16667,0.41769,0.22759,5.85161,8.39765,9.42347,252.71837,625.69368,7.60625,33.09659,68.11111,10,31.895,100,33.60408,80,130,12.8449,26.31633,96.36364,263.11115,20,0.5,0.5,267.32484,1.98338,110.23048,1.69226,27.16196,0.86061,19.53617,294.78474,25.24691,38.50934,80,31.81818,99.97825,268.5
2019-12-25,"Standard","Fragment",10,15,10,10,12.8618,19.79,3,15,35,5,1,1,2,1,30,15,356,1,4,2.20224,0.14286,0.16667,0.42608,0.22856,8,8.55181,9.43814,250.95408,623,7.39474,31.74828,61.71875,10,29.57447,99.35055,33.34694,80,158.27191,12.79579,26.48454,96.34409,262.64674,20,0.5,0.5,260,2,100,1.94196,28.18421,1,19.6972,267,23.84375,34,80,27.71031,91.143,267
2019-12-26,"Standard","Fragment",10.44792,13.92128,10,10,12,20,3.78279,15,35,5,1,1,1.08148,1,30,15,352.04205,1,4,2.5,0.14286,0.16667,0.42461,0.23426,8,8.347,9.86211,266.4375,618.74827,9.96907,33.9734,100,10,28.62842,99.46023,33.84421,80,130,12.82424,27.625,91.08511,177,20,0.6925,0.5,250,2,100,1.95533,26.43964,1,23.60217,264.56469,32.97938,32.48617,74.22449,25,80,264.22953
2019-12-27,"Standard","Fragment",10.97895,13.3646,10,10,10.56344,20,3.52128,15,30.42929,5,1,1,1.20184,1,28.9023,16.3362,353.19953,1,4,2.5,0.14286,0.16667,0.41488,0.25558,8,9.08753,10,277.54309,618.11887,10,22.79465,100,10,29.647,96.4596,33.84421,80,141.28696,10.08,30.93548,100,250.77849,20,0.9475,0.5,241.05556,2,95.06437,1.98399,25.36963,1,29.24639,265,37.74526,35.98422,72.32323,30,79.91875,240.93939
2019-12-28,"Standard","Fragment",11,13.87222,10,10,10,20,3.08802,15,31.07411,5,1,1,1.5,1,30,16.54082,300,1,4,3,0.14286,0.16667,0.38138,0.33075,8,9,10,237.01616,616,10.17857,19.68182,115.67742,10,29.13478,110.53652,33.31053,80,167.0084,10,23.60638,108.95253,249.74401,20,0.5,0.5,225.62915,2,96.16456,1.57237,28.04,1,29,263.44199,33.92,34.7931,70,30,70.71053,196.58005
2019-12-29,"Standard","Fragment",11,14,9.93626,10,10,19.73163,3,15,30,5,1,1,1,1,30.524,19.13608,352.68548,1,4,2.5,0.14286,0.16667,0.38442,0.33332,8,9,10,264.54345,617.25893,10.92929,17.98969,100,9.29783,30.00435,108.2619,32.55532,79.84375,159.38426,10,23.00515,112.4321,181.75774,18.14691,0.58878,0.5,242.46154,2,100,1.5,28.67547,1,29.04731,176.36805,35,29,66.89897,30,66.07527,176.4632
2019-12-30,"Standard","Fragment",10.78495,15,10,11.82812,10,18.8764,3,15,34.19868,5,1,1,1,1,33.41837,15.08646,352.56295,1,5,2.5475,0.14286,0.16667,0.40273,0.33333,8,9,9.21579,264,616,11.60825,23.53763,100,9.6,30.3871,111.64583,33.29032,75.28723,157.34343,10,22.73918,97.11111,176,18.92755,0.5,0.5,240,1.86263,99,1.5,30,1,30,176,35,30.83735,60,30,60.33131,176
2019-12-31,"Standard","Fragment",10,15.26563,10,10.77064,10,18.89888,3.17202,15.3863,33.88158,5,1,1,1.27108,1,34,15,350,1,4,2.9948,0.1339,0.16667,0.33333,0.33333,8.44516,9,8.92742,262.5,612.5,11.328,25.6,100,9.50556,30.43367,110.61856,34.73402,74.92424,175,10,23.07813,95.63158,261,19.91593,0.5,0.5,237.77171,1.95243,99,1.3038,30,1,29.82126,175,30,33.25385,63.11605,30,60,175
2020-01-01,"Standard","Fragment",9.19368,13.79293,10,10,10,19.05208,3.134,15,33.13333,6,1,1,1.5,1,33.19474,14.63678,347.98791,1,4,3,0.13137,0.16868,0.35124,0.33333,8,9,7.30619,261,608.90753,10.98586,25.71429,100,9.53371,30.48969,121.21212,34.925,76.22222,173.97884,10.38,23.58065,111.57895,260.87031,19.989,0.5,0.5,238.8632,1.98,99,1.5,30,1,30,173.8913,30,32.10471,60.82796,30,55.20342,174
2020-01-02,"Standard","Fragment",10,13.12391,9,10,10,19.598,3,15,28.17722,5,1,1,1.92922,1,34.28485,14,348,1,4,3,0.12722,0.16667,0.38384,0.33333,8,8.98684,7,258.71661,607.94863,14.17263,20,99.61237,11.38239,34.19588,120,35,75.9798,172.4899,10.28283,23.74725,120,258.57333,19,0.5,0.5,239.34939,2,98.77273,1.5,30,1,30,170.80698,30,30,60,29.83708,59.16667,172.4819
2020-01-03,"Standard","Fragment",10.29091,12.61608,9,9.40816,10,20,3,15.85724,30,4,1,1,1.62909,1,32.6381,14,344,1,4,3,0.10621,0.16667,0.33333,0.24621,8,12.16907,7,258,688,14.23368,26.16082,97.21047,15,32.17895,120,34.2701,76.20619,172,12.10989,23.51379,116.95862,197.74209,19,0.5,0.5,239.11538,2,99.12366,1.51513,30,0.63,30,172,28.23711,30,60,30,54.75269,172
2020-01-04,"Standard","Fragment",11.31807,10,9,9.774,10,20,2.81212,19,41.59551,5,1,1,1,1,34.27579,14.29432,398.68556,1,4,3,0.12867,0.16667,0.33333,0.30655,8.027,11.44624,7.64694,258,688,14.289,25.625,88.04348,15,33.34043,112.57494,34,77.26768,150,11.48211,24.69286,109.01,194.37849,19.9596,0.5,0.5,234.19805,2,102.34722,1.36119,28.48372,1,33,172,26.09808,30,60,29.4,50,150
