"Day","Date","League","Type","Atziri.s.Promise","Blood.of.the.Karui","Coralito.s.Signature","Coruscating.Elixir","Divination.Distillate","Doedre.s.Elixir","Dying.Sun","Forbidden.Taste","Kiara.s.Determination","Lavianga.s.Spirit","Lion.s.Roar","Rotgut","Rumi.s.Concoction","Sin.s.Rebirth","Taste.of.Hate","The.Overflowing.Chalice","The.Sorrow.of.the.Divine","The.Wise.Oak","The.Writhing.Jar","Vessel.of.Vinktar","Witchfire.Brew","Zerphi.s.Last.Breath","Cinderswallow.Urn","Soul.Catcher","Soul.Ripper","Bottled.Faith"
81,"2019-08-26","Legion HC","UniqueFlask",4,4.3,1.62,1.09,1,0.6,128.48654,1,0.75,2,52.85,0.82,9.17,40,86.10731,0.55,2.58,5,2,17.6,17.35,73.35357,68.79,1,0,NA
82,"2019-08-27","Legion HC","UniqueFlask",4,5,1.5,1.68,1,0.63,124,1,0.71,2,60,0.98,7.96,40,81.54,0.73,2.64,5,2,17.6,17.84,86.45,86.45,0.99,0,NA
83,"2019-08-28","Legion HC","UniqueFlask",4,5,1.33,1.75,1,0.71,90.19,1,0.7,2,52.81,0.97,8.26,40,73.66,0.74,9.14,5,2.04,17.6,15,90.19,90.24,0.91,0,NA
84,"2019-08-29","Legion HC","UniqueFlask",4,5,1.07,1.75,1,0.6,92.01,1,0.65,2,56.84,0.92,6.71,40,88.44,1,7.18,5,2,13.61,15,92.01,92.01,1,0,NA
85,"2019-08-30","Legion HC","UniqueFlask",3.24,4.94818,1.05,1.19,1,0.59,93.18,1,0.59,2,55,1,6.52,40,94.1,1,7.18,5,2.66,13.61,14.03,93.18,93.18,1,0,NA
86,"2019-08-31","Legion HC","UniqueFlask",3.78,4.91,1.05,1.50875,1,0.54,93.96,1,0.57,2,59.95,1,8.67,40,93.716,0.96,7.18,5,2.31,13.61,10,93.96,93.96,1,0,NA
87,"2019-09-01","Legion HC","UniqueFlask",3.37,4.84,1.69,1.52,1,0.54,94.94,1,1,2,58.74,0.99,9.03,40,93.14,1,7.18,5,3,13.6,10,94.92375,94.93563,1,0,NA
88,"2019-09-02","Legion HC","UniqueFlask",3.37,4.84,2.76,1.51,1,0.55,97.1975,0.91,1,2,60,0.7,10,41.31,93.27,1,7.18,5,3,13.6,10,97.23,97.1,0.88,0,NA
89,"2019-09-03","Legion HC","UniqueFlask",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1,"2019-12-13","Metamorph HC","UniqueFlask",0,0,1.63,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.55,0,0,0,0,0,0,0,0
2,"2019-12-14","Metamorph HC","UniqueFlask",13,3.83,1,0,1,0.27,0,1,1,3,9.1575,1,22.782,35.6325,121.9175,0.50732,5,1,2,0,10,0,0,10,0,0
3,"2019-12-15","Metamorph HC","UniqueFlask",4,3.63,1,0,1,0.28,0,1,1,2,7,1,21.05,38.13,69.01636,0.72958,5,1,1.2,20,14,0,74.26,1,0,0
4,"2019-12-16","Metamorph HC","UniqueFlask",4,4,1,48.6575,1,0.29,0,0.59,0.98,1.98,7,0.78152,32.60833,38.96,55,0.97,48.65,1,2,15.5,14,0,74.4,1,0,0
5,"2019-12-17","Metamorph HC","UniqueFlask",3.74,3.16,1,49.5,1,0.33,0,0.6,0.8,1.97,7.31609,0.71146,38,28.31,44.18,0.67939,49.5,1,2,10.5,10.8025,15,59.96,1,0,0
6,"2019-12-18","Metamorph HC","UniqueFlask",3.33,3,1,49.5,1,0.35,600,0.95,0.74,1.98,7.44632,0.7,23,24,35,0.55,40,1,2,9.2,12,15,60.20688,1,0,0
7,"2019-12-19","Metamorph HC","UniqueFlask",4,4.78,1,25,1,0.36,600,0.74,0.78,1.26,8,0.37,20.15,11,31.28,0.47,40,1,1,6.89,10,15,35.83522,1,0,1202.875
8,"2019-12-20","Metamorph HC","UniqueFlask",4,3.03,1,10,1,0.35,500,0.83,0.8,1,9,0.35,22.13347,9.36553,30,0.41,40,1,1,5.3,9.35,15,25.92,1,0,970
9,"2019-12-21","Metamorph HC","UniqueFlask",3.82,3,1,10,1,0.33,350,0.98,0.66,1,10,0.33,20,9,29.92,0.41,40,1.02505,1,10,10,10.63,20,1,0,985.15
10,"2019-12-22","Metamorph HC","UniqueFlask",4,3,1,7.86,1,0.33,314.7,1,0.66745,1,10,0.33,29.615,8,33.62,0.65505,40,1,2,6.4,10,10,16.78608,1,0,970.9
11,"2019-12-23","Metamorph HC","UniqueFlask",4,5,1,5,1,0.32,275,1,0.64,1,10.55614,0.32,29.77224,8,35,0.66,36.01,1,2,6.98,9.45545,9.3,17.45,1,594,648.45
12,"2019-12-24","Metamorph HC","UniqueFlask",4,3,1,5,1,0.3,178.79,1,0.73005,1,11.37375,0.3,29.69455,8,35,0.44,36.01,2,1.79891,6.98,9,9,20,1,612,539.07333
13,"2019-12-25","Metamorph HC","UniqueFlask",3,3.28,1,3.94,1,0.29,188.03,1,0.84505,1,12.04,0.29,27.06,8,35,0.3,30.99,2,1.86,6.98,7.18176,7.18,17.44346,1,642,466.2225
14,"2019-12-26","Metamorph HC","UniqueFlask",3,4,1,3,1,0.28,214.64,1,0.88,1,13.95,0.28,30,8,40,0.29,26.18,2,2,7.97,6,4.31,18.49,1,685.68,395.71
15,"2019-12-27","Metamorph HC","UniqueFlask",4,4,1,3,1,0.26,257.76,1,0.98,1,13,0.26,32.13,8,46.61,0.31,22.97,2,2,6.98,5,4.72,20,1,725.88,454.4525
16,"2019-12-28","Metamorph HC","UniqueFlask",3,4,1,2.79615,1,0.25,347.61,1,0.98,1,15,0.25,31.40029,8,50,0.25,38.9,2,2,7.74,5,6,20,1,715.08,514.58
17,"2019-12-29","Metamorph HC","UniqueFlask",3,4,1,2.18,1,0.24,268.665,1,0.48,1,15,0.24,35,8,55.91943,0.24,38.73,2,2,7.3,4.89,6,20,1,660.74,475.44
18,"2019-12-30","Metamorph HC","UniqueFlask",2,4.58,1,2,0.99,0.23,229.03,1,0.46,1,18,0.23,35,7.82,59,0.23,30,2,2,4.22,4,6,17.31,1,601.74,531
19,"2019-12-31","Metamorph HC","UniqueFlask",3,5,1,2,0.98505,0.23,229.82091,1,0.46,1,17.99603,0.23,34.66,7.81758,55.27829,0.43,33.16,2,2,2.5,5,5,19,1,542.61667,502.22667
20,"2020-01-01","Metamorph HC","UniqueFlask",2,5,1,2,1,0.23,229.937,1,0.42,1,19.64085,0.23,36.97373,8,49.76,0.54,33.16,2,2,5.3,5,3.86,15,1,526.725,497
21,"2020-01-02","Metamorph HC","UniqueFlask",2,5.76,1,2,1,0.23,216.11,1,0.46,1,20,0.23,40,9,58.61,0.52005,59.08,2,2,5.86,5,3,10,1,477.9,531
22,"2020-01-03","Metamorph HC","UniqueFlask",2.56722,5.79,1,2,1,0.23,176.39,1,0.53,1,20,0.23,45,9,58.5,0.57,34.14,2,2,5.4,3.57,2.33,14.17052,1,479.76,772.86
23,"2020-01-04","Metamorph HC","UniqueFlask",2.77,5,1,2,1,0.22,141.53053,1,0.61,1,19.10196,0.34,40,8.87,55,0.6,57.32,2,2,6.86667,4,2.61,15,1,468,819
24,"2020-01-05","Metamorph HC","UniqueFlask",2.41469,5,1,2,1,0.22,140,1,0.7,1,19,0.22,40,9,49.81,0.51,56.71625,2.9303,2,8.7,4,3.32,17.86,1,462.56,751.79
25,"2020-01-06","Metamorph HC","UniqueFlask",3,5,1,2,1,0.22,119.9,1,0.83,1,15.6047,0.36,40,9,46.7075,0.6,51.98,3,4.24,8.7,4,3.22,15,1,410.41,684.12
26,"2020-01-07","Metamorph HC","UniqueFlask",3.00015,6,1,2,1,0.22,140.07,0.94,0.58,1,14.3203,0.42,40,9,45,0.59,51.98,2,5.52983,8.54,4,3.22,15,1,395.5,678
27,"2020-01-08","Metamorph HC","UniqueFlask",4,6,1,2,1,0.22,110,1,0.45,1,13,0.33,40,9,44.14,0.6,33.52,2,6.47067,3.91,3,3.07,15,1,395.5,960.5
28,"2020-01-09","Metamorph HC","UniqueFlask",3,5,1,2,1,0.22,95,1,0.6,1,13,0.22,44,9,43,0.6,100,3,10,6.4,3,4,15,1,392,728
29,"2020-01-10","Metamorph HC","UniqueFlask",3,5,1,2,1,0.22,84.147,1,0.6,1,12,0.22,40.75482,9.22,45.45,0.59,90.44,3,10.17063,5,3,4,15,1,388.5,721.5
30,"2020-01-11","Metamorph HC","UniqueFlask",3,5,1,2,1,0.21,80,1,0.7,1,12,0.21,39.18167,9.6,50,0.58,68.39,2.55515,12,5,3,4,15,1,380.86125,748.91
31,"2020-01-12","Metamorph HC","UniqueFlask",3,5,1,1.79,1,0.2,75,1,0.8002,1,12,0.21,37,9.36,50,0.57,65.91,2.66505,12,4,3,4.02,15,0.58,378,991.65875
32,"2020-01-13","Metamorph HC","UniqueFlask",3,5,1,2,1,0.2,70,1,1,1,11.6803,0.55,35,10,45,0.54,53.82,3,12,4.63,3,2.85,15,0.54505,367.5,921.56
33,"2020-01-14","Metamorph HC","UniqueFlask",3,5,1,2,1,0.19,65,1,0.98,1,10,0.50005,35,10,45.0056,0.53,49.97,2.94,11.05015,4.54,3,2.85,15,0.63,360.5,924.17
34,"2020-01-15","Metamorph HC","UniqueFlask",3,5,1,1.53,1,0.19,70,0.91,1,1,10,0.5,35,10,45,0.5201,50,3,10,3.6,3,2,15,0.76,360.22,875.5
35,"2020-01-16","Metamorph HC","UniqueFlask",3,5,1,1.71,1,0.18,59.95116,0.7201,1,1,11,0.38,39,18.38,47.7992,0.5,50,3,10,3,2.61005,2,15,0.76,350,858.5
36,"2020-01-17","Metamorph HC","UniqueFlask",3,5,1,1.18,1,0.18,57.066,0.72,1,1,11,0.39,40,19,45,0.51,50.15,3,10,4.03,3,2,15,0.95,307.015,842.24
37,"2020-01-18","Metamorph HC","UniqueFlask",3,5,1,1.7,1,0.17,60,0.99505,1,1,11.13505,0.34,40,12.45,45.65429,0.52,49.32,2,9,5,3,2.21,15,0.95515,335.1775,816.73
38,"2020-01-19","Metamorph HC","UniqueFlask",3,5,1,1.26,1,0.16,55,1,1,1,10,0.33005,39,15,46.98,0.63,42.79,2.5302,8.74131,4.01,3,1.88,14.63564,0.95,325.5,791.12333
39,"2020-01-20","Metamorph HC","UniqueFlask",4,6,1,1.32,1,0.16,55,1,1,1,10,0.42005,40,18,50,0.54015,45,3,7.62,4.41,3,1.86438,12.61303,1,323.68,782
40,"2020-01-21","Metamorph HC","UniqueFlask",4,5,1,1,1,0.15,55,1,1,1,10,0.3,41.025,19.03,50,0.81,40,2.90005,5.9001,3.18,3,2.08,14,1,0,790.5
41,"2020-01-22","Metamorph HC","UniqueFlask",3.64,5,1,1.86917,1,0.15,62.08,1,1,1,10,0.45,45,19.38533,48.67,0.51,43.12,3,5,2.61,3,2.51,14.22606,1,380,849.22188
42,"2020-01-23","Metamorph HC","UniqueFlask",3,5,1,2,1,0.14,55,1,1,1,10,0.32,44.59601,19.62,55,0.47,45,3,5,3.71,3,5,14,0.97,388,858.25
43,"2020-01-24","Metamorph HC","UniqueFlask",3.95,4,1,2,1,0.14,60.6,1,1,1,10,0.16,40,20,55,0.54,36.11429,3,5,3.71,3,1.97,14.64,0.96,396,978.25577
44,"2020-01-25","Metamorph HC","UniqueFlask",3,4,1,1.99,1,0.14,70.73,1,1,1,10,0.28,40,21.71,55,0.85005,36.68,3,5,3.71,2.83015,2.42,15,0.97,404,989.03
45,"2020-01-26","Metamorph HC","UniqueFlask",3,4.87035,1.46398,2,1,0.13,68.19,1,0.98,1,10,0.28005,43.21625,20.12,55,0.96,35.39,2.3703,4,2.71,3,5,15,0.96005,408,944.03333
46,"2020-01-27","Metamorph HC","UniqueFlask",3.88,5,2,2,1,0.12,62.78,1,0.99,1,10,0.2501,41.61063,21.09,55,0.96,35,3,4,3.61,3,5,15,0.97,426.48,1018.9625
47,"2020-01-28","Metamorph HC","UniqueFlask",2.9,5,2,2,1,0.12,70,1,0.98,1,11.42882,0.25,40,22.26,55,0.99,30,3,4,3.27,3,5,15,0.98,437.92,1084.8
48,"2020-01-29","Metamorph HC","UniqueFlask",4,5,1,2,1,0.12,70,1,0.98,1,12,0.27,40,22.82,50.69,1,25,2.54,5,3.3,3,5,15,0.98,415.3825,1114.431
49,"2020-01-30","Metamorph HC","UniqueFlask",4,5,1,2,1,0.11,70,1,0.99,1,12,0.36,45,24.33,51.96,1,25.92,3,5,3.08,3,5,15,0.98,409.5,1170
50,"2020-01-31","Metamorph HC","UniqueFlask",3.21,5,1,1.56,1,0.11,71.11,1,0.98,1,12,0.2,43.11878,23.2275,50.77,0.96,25,3,5,3.08,2,5,15,0.96,416.5,1148.77
51,"2020-02-01","Metamorph HC","UniqueFlask",4,5,1.24,1.58,1,0.1,70,1,0.96,1,12,0.26,40,23.39,50,0.97,24.49,3,5,3.08,2,5,15,0.97,0,1153.62
52,"2020-02-02","Metamorph HC","UniqueFlask",3,4.6,1,1.49,1,0.11,69.5,1,1,1,12.13591,0.28,45.0206,31.66,53,0.96005,20.90667,3,5,3.08,2,5,16.45,0.95,594.45,1098.43
53,"2020-02-03","Metamorph HC","UniqueFlask",4,5,1,1.37713,1,0.1,68.06,1,1,1,12.92,0.27,50,36.25,50.16,1,20,2,5,3.08,2,5,16.44,0.92,558.68,1103.26333
54,"2020-02-04","Metamorph HC","UniqueFlask",3,5,1.07,1.29,1,0.1,68.87,1,1,1,14.14,0.33,46.77058,33.58,50,1,20,3,5,3.27,2,5,19,0.91,558.48,1115.05
55,"2020-02-05","Metamorph HC","UniqueFlask",4,4.09,2,1.2,1,0.1,65.44,1,1,1,15,0.45,44.39,32.65,50,0.9,20,3,5,3.65,2,5,19.42,0.92,563.45,1062
56,"2020-02-06","Metamorph HC","UniqueFlask",4.12566,4,2,1,1,0.1,65.47,1,1,1,15.01,0.72,45,24.58,50,0.53505,20,3,4.98,3.32,2,5,20,0.92,567.17,1100.79
57,"2020-02-07","Metamorph HC","UniqueFlask",3.85,4,2,1,1,0.10505,60.49,1,1,1,16.23492,0.84,45,24.99,50.39,0.28505,20,2.96,5,3.32,2,5,20,0.92,423.43,1209.8
58,"2020-02-08","Metamorph HC","UniqueFlask",4,4,1.99802,1,1,0.1,60.53,1,1,1,17.5,1,45,25.15,50.52,0.3,20.51,3,5,3.32,2,5,20,0.92,429.8425,1235.66
59,"2020-02-09","Metamorph HC","UniqueFlask",3,5,1.97802,1,1,0.09,60.71611,1,1,1,18.16,1,45,25.87,50.91,0.47,20.06,3,6,3.65,2,5,20,0.96,431.09,1214
60,"2020-02-10","Metamorph HC","UniqueFlask",3,5,1,1.1,1,0.09,70,1,1,1,20,1,40,27.82,50.95,0.47,20.31,2.55,5.67,3.65,2,5,20,1,490.64,1291.71
61,"2020-02-11","Metamorph HC","UniqueFlask",3,5,1,1.26,1,0.09,72.67,1,1,1,20,1,40,27.88,50.9,0.47,20.02,3,7,5.44,2,4.39,21.6525,1,492.08,1318.62
62,"2020-02-12","Metamorph HC","UniqueFlask",4,5,1,1.36,1,0.09,75.55,1,1,1,20,0.90985,40,24.95,52.67,0.49,19,3,6,5.44,2,4.39,21.82,1,505.49,1371.06
63,"2020-02-13","Metamorph HC","UniqueFlask",4,5,1,1.64,1,0.1,78.9596,1,1,1,20,0.95,40,24.52,53.25,0.57,19.2,3,6.11,5.44,2,4.39,20,1,509.6,1378.75
64,"2020-02-14","Metamorph HC","UniqueFlask",4,5,1,1.95,1,0.1,77.24773,1,1,1,20,0.77,40.31844,24.52,52.71,0.59,18.34,3,6,23.59,1.98,2.89,20,1,505.68,1406.59
65,"2020-02-15","Metamorph HC","UniqueFlask",4,5,1,1.83,1,0.1,80,1,1,1,20,0.61,40.36,22.79,54,0.94,17.28,3,6.64167,16.91,2,2.89,22.72,1,0,1455.28071
66,"2020-02-16","Metamorph HC","UniqueFlask",4,5,1,1.88,1,0.1,78.71545,1,1,1,20,0.63,45,23.33,49.25,0.95,23.01,2.7,7,16.91,2,2.89,23.76,1,0,1469.24
67,"2020-02-17","Metamorph HC","UniqueFlask",4.45349,5,1,1.55,1,0.1,79.32,1,1,1,20,0.67,42.52985,23.58,50,0.66,22.62,2.8,6.66098,10.12,2,2.89,21.1,1,0,1466.76
68,"2020-02-18","Metamorph HC","UniqueFlask",5,5,1.19,1.55,1,0.1,80,1,0.98,1,20.4125,0.72,40,23.38,50,0.72,22.16,2,6.2,9.44,2,3.22,21.22,1,0,1480.36
69,"2020-02-19","Metamorph HC","UniqueFlask",4.09,5,1,1.6,1,0.1,79.1792,1,1,1,20.49,0.79,42.07,23.63,50.01,0.81,26.01,2,6.46,7.45,2,3.56,20,1,0,1547.04
70,"2020-02-20","Metamorph HC","UniqueFlask",4,5,1,2,1,0.12,80,1,1,1,20.34,0.8,43.34,25.38,45.69,0.77,26.01,2,7.39,7.45,2,3.56,20.36738,1,0,1537.68
71,"2020-02-21","Metamorph HC","UniqueFlask",4.2,5,1,1.63,1,0.12,80.97,1,1,1,20.13646,0.61426,42.61,29.23,45.85,0.68,21.48,2.86906,8.09,7.49,2,3.56,22.96,1,0,1462.21
72,"2020-02-22","Metamorph HC","UniqueFlask",4.83,4,1.01,1.89034,1,0.12,80.11,1,1,1.32,20,0.51,40.39,30.35,46.18,0.71,11.48,2.93,8.04,7.49,2,3.56,23.44,1,0,1443.35
73,"2020-02-23","Metamorph HC","UniqueFlask",5,4.92,1.29825,1.43,1,0.12,80,1,1,1.48,20,0.53,45,29.64,45.92,1,10.03,3,8.08,7.49,2.07,3.32,21.81,1,0,1497.93
74,"2020-02-24","Metamorph HC","UniqueFlask",5,5,2,1.28,1,0.12,80.29,1,1,2,20,0.54,45,30.77,43.2,0.86,10.03,3,7.14,16.09,2.745,3.32,20.07,1,0,1492.56
75,"2020-02-25","Metamorph HC","UniqueFlask",4.1,5,1.06,2,1,0.12,74.31,1,1,2,20,0.54,48.02,30.77,49.31,0.85,12.84,2.55,8,16.64,2.32608,3.32,21.89917,1,0,1473.12
76,"2020-02-26","Metamorph HC","UniqueFlask",5,5,1.08,2,1,0.13,76.44429,1,1,2,20,0.54,46.45,30.77,49.61,0.91,12.84,2.87,8,16.64,2.11,3.32,22.48,1,0,1471.19
77,"2020-02-27","Metamorph HC","UniqueFlask",5,5,1.59,2,1,0.13,78.35,1,1,2,22.32,0.56,45.67,30.75,49.04,0.85,44.725,3,8,4.61,3,3.32,22.05,1,0,1461.93682
78,"2020-02-28","Metamorph HC","UniqueFlask",4.7,5,1.5,2,1,0.12,76.44,1,1,2,25.06,0.61,46.77,27.55,49.51,0.86,124.78,3,10,4.61,3,8.22,24.46,1,0,1439.55955
79,"2020-02-29","Metamorph HC","UniqueFlask",3,5,1.16,1.92,1,0.12,72.56,0.94,1,2,27,0.58,50,29.21,49.54,0.72,127.16,3,10,16.64,2.66,8.22,24.68,1,0,1397.324
80,"2020-03-01","Metamorph HC","UniqueFlask",3,5,1.18,1.75,1,0.12,81.99789,0.83,1,2,25.05,0.56286,50,37.5,56.13,0.28,0,3,10,16.64,2.9,8.22,23.04,1,0,1400.21
81,"2020-03-02","Metamorph HC","UniqueFlask",3,5,1.17,2,1,0.14,77.09,0.96,1,1.69,24.71,0.52,48.92,30,61.94,0.28,0,3,10,18.29,3,8.22,23.66,1,0,1423.4
82,"2020-03-03","Metamorph HC","UniqueFlask",3,5,1.02,2,1,0.15,90.66633,1,1,1.86932,21.71,0.49,40,21.09,59.65,0.38,0,3,10,18.29,3,10,23.61,1,0,1430.0715
83,"2020-03-04","Metamorph HC","UniqueFlask",3.04,5,2,2,1,0.22,90.71,1,1,1.74,20.95,0.46,44.18,21.09,59.29,0.62,0,3,10,33.47,3,10,23.45,1,0,1419.49
84,"2020-03-05","Metamorph HC","UniqueFlask",2.89,5.42,2,1.83,1,0.26,92.68,1,1,1.28,22,0.45,51.99,22.42,61.79,0.59,0,3,10,61.24,3,0,23.33,1,0,1420.995
85,"2020-03-06","Metamorph HC","UniqueFlask",3.97,4,2,2,1,0.26,92.62,1,1,1.24,20,0.39155,50.31,40.4,61.75,0.60854,0,3,10,61.75,3,0,22.73,1,0,1415
86,"2020-03-07","Metamorph HC","UniqueFlask",3.97,4,2,2,1,0.23,93.15,1,1,1.2,20.45,0.49,49.6,40.4,62.1,0.72359,0,3,10,62.1,3,0,22.85,1,0,1413.08
87,"2020-03-08","Metamorph HC","UniqueFlask",3.87909,4.14,2,2,1,0.22,93.24,1,1,1.11,20,0.49,50.42,40.62,62.11,0.68,30,3,9.96,62.16,3.2,0,24.34,1,0,1412.4
88,"2020-03-09","Metamorph HC","UniqueFlask",2.16,4,2,2,1,0.22,94.42,1,1,1.09,21.48,0.48,53.09,40.42,62.95,0.7,30,3,9.6,62.95,2.06,0,26.44,1,0,1430.35
1,"2019-03-08","Synthesis HC","UniqueFlask",0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,10.545,0,0,0,0,0,0,0,0
2,"2019-03-09","Synthesis HC","UniqueFlask",6,2,0.7,0,2,0.34,0,1,0.74,6.90273,5,0.62,10.77,17.2,131.275,0.35,0.37974,3,2,20,11.45625,0,0,1,0,0
3,"2019-03-10","Synthesis HC","UniqueFlask",5,2,0.76,10,1,0.38,0,1,0.66,5,3,0.38,6,29.9,93.38056,0.38,0.38,3,2,20,8,0,0,1,0,0
4,"2019-03-11","Synthesis HC","UniqueFlask",4,1,0.68,10,1,0.34,505,0.52,0.6,3,2,0.34,4,26,96.36,0.34,0.34,3,1,20,6,0,0,1,0,0
5,"2019-03-12","Synthesis HC","UniqueFlask",3,1,0.77,9.1,1,0.37,525,0.74,0.74,2.63977,2,0.37,5,25.61,90,0.37,0.37,3,1,9.3,5,0,0,0.62,0,515
6,"2019-03-13","Synthesis HC","UniqueFlask",2.91045,1,0.89056,8.1,1,0.34,436,0.75,0.66,2,2,0.4,4,28.76,90,0.4,0.4,3,1,6,5,0,0,0.66,0,107.92
7,"2019-03-14","Synthesis HC","UniqueFlask",2,1,0.9501,7.1,1,0.36,388.30909,0.78515,0.72,2,2,0.47505,4,27.44,98.40654,0.46,0.47,3,1,12.62,5,760,0,0.68505,0,0
8,"2019-03-15","Synthesis HC","UniqueFlask",2,1.66292,0.94,5.3,0.96,0.42,214.07895,0.48,0.63,2,2,0.44005,4,34.06,95.78261,0.42,0.48,3,1,20,5,730,571.2,0.68035,0,0
9,"2019-03-16","Synthesis HC","UniqueFlask",2,2,0.92,5.39,0.95,0.45,160,0.47,0.7,2,2,0.45,4,35,90,0.45,0.46,3,1,11,5,94.37,424.44,0.92,0,877.725
10,"2019-03-17","Synthesis HC","UniqueFlask",2,2.21,0.92,5.41,0.95,0.46005,169.79364,0.47,0.92,2,2,0.46005,4,35,100,0.47,0.46005,3,1,15,8,62.46,313.8225,0.71015,0,885.9
11,"2019-03-18","Synthesis HC","UniqueFlask",2,2,0.92,5.3,0.98,0.46,238.03722,0.46,0.65,2,2,0.46,4,36.085,115,0.46,0.46,3,1,9.37,9.95,63.74,137.92,0.92,0,981.34
12,"2019-03-19","Synthesis HC","UniqueFlask",2,2,0.9,5,1,0.45,241.83,0.46,0.46,2,2,0.45,4,42.42,121.59,0.45,0.46,3,1,7.415,9,31.96,138.7,0.92,0,934.325
13,"2019-03-20","Synthesis HC","UniqueFlask",2.32005,2,0.92,4.28,1,0.45,221.516,0.9,0.46,2,2,0.45,4,57.69,138.4,0.46,0.46,3,1,4.99,9,24.3,94.5,0.58121,0,839.88
14,"2019-03-21","Synthesis HC","UniqueFlask",2,2,0.92,8,0.99,0.45,200.40154,0.92,0.46,2,2,0.45,4,59.36,125.1869,0.46,0.46,3,1,7.7,10,24.3,40,0.47,0,764.61
15,"2019-03-22","Synthesis HC","UniqueFlask",2,2,0.92,3,0.93,0.46,175.02,0.46,0.78,1.74,2,0.46,4,54.07,119.7645,0.46,0.51,3,1,7.94,10,24.2,30,0.46,0,671.04
16,"2019-03-23","Synthesis HC","UniqueFlask",2,2,0.9,3,1,0.44,176.22,0.47,0.88,2,2,0.44,3,60,124.5892,0.44,0.44,3,1,7.92,10,24.2,20,0.89,0,633.24
17,"2019-03-24","Synthesis HC","UniqueFlask",2.9201,2,0.88,2,1,0.44,176.22,0.49505,0.88,2,2,0.44,3,60.95,139.98,0.44,0.44,3,1,7.95,8.95545,20,20,0.48,0,558.86292
18,"2019-03-25","Synthesis HC","UniqueFlask",3,2,0.86,3,1,0.43,201.58,0.49,0.85,2,2,0.43,3.68545,63.37,131.78,0.43,0.43,3,1,6,8.4904,20,20,0.59,0,519.76
19,"2019-03-26","Synthesis HC","UniqueFlask",2.93515,2,0.88,3,1,0.44,209.97,0.5,0.7,2,2,0.44,3,65.84,125.51139,0.44,0.44,3,1,5,8,20,16.14182,0.6,0,483.49
20,"2019-03-27","Synthesis HC","UniqueFlask",2,3,0.88,2.37,1,0.44,206.16,0.44,0.71,2,2,0.44,3,67.27,130.95481,0.44,0.44,4,1,5.45,8.12,20,15,0.91,0,463.43
21,"2019-03-28","Synthesis HC","UniqueFlask",2,3,0.88,2,1,0.44,210.9,0.48,0.82,2,2,0.44,3,70.04,137.6,0.44,0.44,4,1,5.45,8,20.99,15,1,0,630.468
22,"2019-03-29","Synthesis HC","UniqueFlask",3,2,0.86,1.99,1,0.43,225.53,0.43,0.76,2,2,0.43,4,70.29,131.83,0.43,0.43,5,1,6.992,8,20,15,1,0,633.87
23,"2019-03-30","Synthesis HC","UniqueFlask",3,2,0.83505,2,1,0.43,246.72,0.43,0.85,2,2,0.43,3,70.36,122.6095,0.43,0.43,4,1.14515,6.29,8,20,16.64,1,0,634.41
24,"2019-03-31","Synthesis HC","UniqueFlask",2.07576,2,0.38,2,1,0.38,270.10219,0.46,0.50515,2,3,0.38,3,70,123.68,0.38,0.38,4,1,6.11,7,20,15,1,0,634.41
25,"2019-04-01","Synthesis HC","UniqueFlask",2,2,0.72,2.92,1,0.37,251.89088,0.54,0.74,2,3,0.37,3,70.51625,135,0.37,0.37,5,1.21,6.86,7,20,18,1,0,636.87214
26,"2019-04-02","Synthesis HC","UniqueFlask",2,3,0.72,2,1,0.36,250.42,0.42505,0.7,1,2.5,0.36,3,74.18591,130,0.36,0.42,5,2,7,7,20,17.33,1,0,644.22
27,"2019-04-03","Synthesis HC","UniqueFlask",2,3,0.68,2,1,0.34,247.63667,0.42,0.62,1,2,0.34,3,75.49182,120,0.34,0.44,5,2,7,6,20,18,1,0,648.795
28,"2019-04-04","Synthesis HC","UniqueFlask",2,2.35559,0.66,2,1,0.33,240.84706,1,0.66,1,2,0.33,3,74.48826,126.83,0.33,0.51,5,2,3.86,7,20,17.92,0.82,0,670.41
29,"2019-04-05","Synthesis HC","UniqueFlask",2,2.82,0.64,2,1,0.32,241.57,1,0.64,1.02,2.29,0.32,3,75.49,120,0.32,0.51,5,2,6.36,6,20,15.62,0.7,0,700.57
30,"2019-04-06","Synthesis HC","UniqueFlask",2,2.21,0.64,2,1,0.32,261.36,0.59,0.98,1.17,2,0.32,3,74.88,120,0.32,0.52,5,2,6.4,7,17.4,15,0.82,0,701.67
31,"2019-04-07","Synthesis HC","UniqueFlask",3,3,0.62,2,1,0.31,270.8925,0.52,1,1.91,2,0.31,3,74.01182,109.21,0.31,0.54,5,2,6.63,7,17.02,17.63,0.82505,0,731.55
32,"2019-04-08","Synthesis HC","UniqueFlask",3,3,0.62,2,1,0.31,275.33,0.59,0.99,2,2,0.31,3,74,110.39289,0.31,0.39005,5,2,7,7,15,20,0.76,0,737.65
33,"2019-04-09","Synthesis HC","UniqueFlask",3,3,0.36,2,1,0.29,291.11353,0.87,0.73,2,2,0.29,3,75.31,110.54,0.29,0.41,5,2,7,6,15,19.35,0.58,0,831.46
