"Date","League","Type","Atziri.s.Promise","Blood.of.the.Karui","Coruscating.Elixir","Divination.Distillate","Doedre.s.Elixir","Dying.Sun","Forbidden.Taste","Kiara.s.Determination","Lavianga.s.Spirit","Lion.s.Roar","Rotgut","Rumi.s.Concoction","Taste.of.Hate","The.Overflowing.Chalice","The.Sorrow.of.the.Divine","The.Writhing.Jar","Vessel.of.Vinktar","Witchfire.Brew","Zerphi.s.Last.Breath","Coralito.s.Signature","Sin.s.Rebirth","Soul.Catcher","Soul.Ripper","The.Wise.Oak","Cinderswallow.Urn","Bottled.Faith","NA."
2019-07-17,"Standard","UniqueFlask",1,50,1,3,0.41,40,0.49,1,5,17.32045,0.73,2,50,0.41,1,1.58025,10.1,2.92,49.75825,1,161.24126,1,3224.8,8,80,4837.23788,0
2019-07-18,"Standard","UniqueFlask",1,50,1,3,0.41,41.84,0.71,1,5,19.64,0.77,2,48.13,0.41,1,1.61,10,2.33,45.85,1,163.56505,1,3271.31111,8,78.15,4906.95152,0
2019-07-19,"Standard","UniqueFlask",1,50,1,3,0.42,40,0.84,1,5,20,0.96005,2.98,50,0.42,0.97,2,10.9,2.74,45.46,1,163.54,1,3270.8,7,80,4890.6,0
2019-07-20,"Standard","UniqueFlask",1,50,1,1,0.42,40,0.42505,1,5,14.82,1,2.12071,55,0.42,0.99,2,15.46,1,30,1,164.07,1,3281.4,5.13636,75,4876.37747,0
2019-07-21,"Standard","UniqueFlask",1,50,1,2,0.42,40,0.42,1,4,17.4401,1,2.86025,50,0.42,0.95,2,20,3,24.6,1,163.83,0.79,3276.6,5.76015,80,4812.62515,0
2019-07-22,"Standard","UniqueFlask",1,50,1,3,0.42,40.1,0.43,1,4,19.01,0.93,3,50,0.42,0.85,2,20,2,28.21,1,164.57,0.87,3291.51111,5.05,80.00096,4767.02146,0
2019-07-23,"Standard","UniqueFlask",1,50,1,3,0.42,40,0.42,1,4,15,1,3,48.12,0.42,0.88,1.78,15.74,3,38.48,1,166.51,0.91005,3660.746,7,88.04,4833.72,0
2019-07-24,"Standard","UniqueFlask",1,50,1,3,0.42,40,0.46,1,5,10.62,1,2.2,45.92061,0.42,0.78,1.3602,10.81,3,38.31,1,138.51121,0.76,3719.33273,7,73.38687,4843.14646,0
2019-07-25,"Standard","UniqueFlask",1,48.42,1,3,0.41,40.06,0.47,1,5,11.67,1,2,45,0.42,0.66,1,11.53,3,33.88,1,129.72,0.85,4031.694,8,72.80535,4888.16172,0
2019-07-26,"Standard","UniqueFlask",1,50,1,3,0.41,40,0.42,1,4,10,1,2,45,0.65,0.65,1.66,10,3.75,35.14,1,120.39,0.83,4173.29,5,90,4885.63,0
2019-07-27,"Standard","UniqueFlask",1,50,1,2.56,0.41,40,0.41,1,4,9.83005,1,2,45.82101,0.73005,0.44,2,10,3,37.47,1,119.09,0.74,4183.79,5,89.23056,4767.56278,0
2019-07-28,"Standard","UniqueFlask",1,50,1,2,0.4,40,0.4,1,4,10,1,2,47.45,0.91,0.41,2,10.94578,3,34.81,1,103.09,0.8901,4682.525,5,80,4746.84,0
2019-07-29,"Standard","UniqueFlask",1,50,1,2,0.41,40,0.41,1,4,10,1,2,41.16,0.65,0.41,2,11.24,3,32.78918,1,116.69,0.92015,4725.92,5,80,4629.69818,0
2019-07-30,"Standard","UniqueFlask",1,50,1,2,0.4,40,0.84,1,4,10.62556,1,2,39.54,0.46,0.4,2,11.8,3.46,29.72,1,116.83,0.9301,4844.35571,7.4,80,4818.39273,0
2019-07-31,"Standard","UniqueFlask",1,40.32,1,2.5,0.4,35,0.9,1,3.1804,12.41545,1,2,36.56,0.4,0.4,2,10,3.97,29.48,1,96.01,1,4851.51,6,79.34,4880.55091,0
2019-08-01,"Standard","UniqueFlask",1,37.4302,1,3.17515,0.41,35,0.41,1,3,13.17,1,2,35,0.42,0.41,1.04,8.14235,4,29.84,1,100,1,4780.9,7,77.28505,4924.53,0
2019-08-02,"Standard","UniqueFlask",1,40,1,3.88,0.41,40,0.41,1,3,10,0.96,2.09162,38,0.51,0.64,1.14,8.31,3,24.67,1,99.8,1,5325.77,7,79.26374,4874.97949,0
2019-08-03,"Standard","UniqueFlask",1,40,1,2,0.41,40,0.41,1,3,8.16,1,3,37.93,0.57,0.74111,2,8.41882,3,25.36,1,100,1,5364.27,5,80,4831.12,0
2019-08-04,"Standard","UniqueFlask",1,40,1,2.53,0.41,40,0.41,1,3,10,1,3,39.61,0.7,1,2,10,2.1004,23.83,1,105.56,1,5520.96,5,80,4830.84,0
2019-08-05,"Standard","UniqueFlask",0.8,45,1,2,0.4,45,0.4,1,3,10,0.84,2.9801,40,0.72,1,2,10,2,24.24,1,126.83,1,5520.96,5,80.3,4830.84,0
2019-08-06,"Standard","UniqueFlask",1,45,1,1.53,0.38,40,0.53,1,3,15,0.76,2,40,0.44005,1,2,10,2,24.47,1,131.58,1,5166.464,5,88.68,4901.66,0
2019-08-07,"Standard","UniqueFlask",1,40.3503,1,1.89,0.38,40,0.51,1,3.08,15,0.71,2,40,0.62,1,2,9.85,2,26.42,1,135.18,1,5183.19,5,85,4898.88,0
2019-08-08,"Standard","UniqueFlask",0.74,40,1,2,0.38,39.92,0.59,1,3.38056,15,0.74,2,40,0.67005,1,2,9.59984,2,28.51,1,150,1,5163.928,5.78025,85,4877.32283,0
2019-08-09,"Standard","UniqueFlask",1,40,1,2.03,0.37,40,0.68,1,3.38,9.02005,0.72,2.14,41.79,0.76,1,2,10,2,25,1,150,1,5037.825,7,99.59056,4767.39,0
2019-08-10,"Standard","UniqueFlask",1,39.94,1,2.61,0.36,39.68005,0.5,1,3,10,0.7,3,40.52,0.72,1,2.61,10,2,24.96,1,150,1,4915.26,6.06,90,4780.90374,0
2019-08-11,"Standard","UniqueFlask",0.95,42.10071,1,3,0.35,38.7502,0.35,1,3,13.97,0.97,2.94,40,0.51,1,2,13.14,2,24.69,1,150,1,6409.13,5,99.39,4780.89,0
2019-08-12,"Standard","UniqueFlask",1,40,1,2.88,0.34,39.18111,0.34,1,3,10,1,2,40,0.5202,1,2,10,3,31.01,1,150,1,6308.82875,5,88.3304,4861.42141,0
2019-08-13,"Standard","UniqueFlask",1,35,1,3,0.35,37.57005,0.35,1,2.88,11.4804,1,2,40,0.6302,1,2,10,3,29.13,1,150.6,1,6118.55375,5,100,4884.94157,0
2019-08-14,"Standard","UniqueFlask",1,38.99091,1,4.32,0.34,38.84015,0.58,1,2.86,12,1,2,42,0.34,1,1.97,9.96563,3,29.92,1,155,1,6122.7025,5.22,90.41071,4957.96,0
2019-08-15,"Standard","UniqueFlask",1,39.58,1,3.45035,0.34,36.08434,0.56,1,3,10,1,2,40.16116,0.49,1,2,8,2.27005,34.87,1,150,1,6110.61,5.01045,90,4771.44545,0
2019-08-16,"Standard","UniqueFlask",1,32.55,1,5,0.33,37.2202,0.56,1,3,10,0.95535,2,40,0.42,1,1.51,8,2,42.95,1,147.33,1,6415.02,7.95515,85,4774.68545,0
2019-08-17,"Standard","UniqueFlask",1,35,1,5,0.33,35.65758,0.56,1,3,10,0.66,2.67505,40,0.40505,1,1,8,2,40,1,140,1,6240.18,6,77.72323,4774.6503,0
2019-08-18,"Standard","UniqueFlask",1,29.02,1,3,0.33,35,0.63,1,3,10,0.66,2,39.61,0.4,1,1.43,7.95,2,34.01,1,140,1,6317.11429,5.55,80,4789.34859,0
2019-08-19,"Standard","UniqueFlask",1,29.34,1,3.79,0.33,40,0.66,1,3,10,1,2.35,40,0.6,0.8,2,8,2.58,34.65,1,140,1,6498.44643,5.92,85.85061,4786.56136,0
2019-08-20,"Standard","UniqueFlask",1,29.32505,1,3.96,0.33,40,0.44,1,3.24727,10,1,2.81,40.73505,0.76,1,2,8,3,35,1,140,1,6477.42429,6.49,90,4771.03636,0
2019-08-21,"Standard","UniqueFlask",1,30,1,2.73,0.32,40,0.32,1,4,9.1,1,2.42,43.11,0.32,1,1,8,3,35,1,132.07,1,6553.34667,6.64,80,4209.18,0
2019-08-22,"Standard","UniqueFlask",1,30.35929,1,4,0.31,30,0.31,1,4.46,10,0.99,2,46.56,0.32,0.96,1.73,10.88,3,34.38,1,114.45,0.97,6560.84,7,79.47,4091.06646,0
2019-08-23,"Standard","UniqueFlask",1,30,1,4,0.31,30.35465,0.31,1,4.72,10,1,2,45.69,0.31,0.75025,1,10.47,3,33.76,1,123.21,1,6552.73,7,75.82061,3886.08556,0
2019-08-24,"Standard","UniqueFlask",1,35,1,3,0.31,34.77515,0.36515,1,4,9.70505,1,2,50,0.33,0.97,1.29,9.64,3,30,1,130.46,1,4891.42,5.08505,66.67061,3340.44,0
2019-08-25,"Standard","UniqueFlask",1,39,1,3,0.32,30,0.62,1,3.61,10,1,2,47.86687,0.32,1,2,8.46,2,30,1,139.88,1,5669.641,6,70,3537.2,0
2019-08-26,"Standard","UniqueFlask",1,38.36,1,2.82035,0.31,30,0.62,1,4,10,1,2,45,0.31,0.97,2,9.99867,2,30.47,1,155.45,1,8099.27,5,70,3535.8,0
2019-08-27,"Standard","UniqueFlask",1,35,1,2,0.31,33.53131,0.32,1,4,9.5901,1,2,43.27172,0.31,1,1.87,10,2,30,1,160,1,7414.06,5,80,3337.50091,0
2019-08-28,"Standard","UniqueFlask",1,35,1,2.74,0.31,35,0.31,1,4.34,9.9004,1,2,40,0.31,1,1.98,10,2.46,30,1,158.97,1,7422.42,4.68071,80,3201.66182,0
2019-08-29,"Standard","UniqueFlask",1,35,1,3,0.31,38,0.31,1,4.47141,9,1,2,40,0.31,1,2,11.81,3,30,1,160,1,7112.56,5,79.10035,3519.87056,0
2019-08-30,"Standard","UniqueFlask",0.89,35,1,3,0.32,36.62005,0.32,1,4.85,9,1,3,39.94005,0.32,1,2,5,2.06,29.32,1,160,0.7301,7100,5,80,3455.80197,0
2019-08-31,"Standard","UniqueFlask",1,35,1,3,0.32,40,0.32,1,5,8.02,0.71086,3,39.39,0.32,1,2,8.49,2,25,1,146.33005,0.64,6967.47625,5,83.45,3531.4,0
2019-09-01,"Standard","UniqueFlask",0.86,35,1,2,0.32,40,0.32,1,5,8,0.5202,2,39,0.32,1,2,13.26,2,25,1,144.98005,0.64,6180.11,5,80,3541.4,0
2019-09-02,"Standard","UniqueFlask",1,30,1,3,0.33,40,0.33,1,5,9.2404,0.54,2,38,0.33,1,2,10.1,2,25,1,143.64,0.66,6180.11,5,75,3541.4,0
2019-09-06,"Standard","UniqueFlask",1,10,1,5,0.29,20,0.48,1,5,5,0.67535,2,29.27,0.29,1,2,8,2.94505,10,1,90,0.66,6837.9931,4.31505,58.14,4282.22788,0
2019-09-07,"Standard","UniqueFlask",1,10,1,3,0.3,20,0.6,1,5,5,1,2,30,0.3,1,2,8,2.10505,15,1,90,0.66505,7054.9863,4.39515,55,4258.44121,0
2019-09-08,"Standard","UniqueFlask",1,11.18,1,2,0.31,20,0.5302,1,4.41,5,1,2,30,0.31,1,1.67,8,2.1,15,1,90,0.63,7041.35652,4,54.12061,4230.24485,0
2019-09-09,"Standard","UniqueFlask",1,17.28338,1,2,0.31,20,0.44,1,4,6,0.41,2.90025,37.76,0.31,1,2,8,2.97015,18.16,1,90,0.95025,6641.74583,4,53.37328,4174.80242,0
2019-09-10,"Standard","UniqueFlask",1,20,1,2,0.31,20,0.31,1,4.06,8.23,0.34,3,40,0.31,1,2,8.69,3.2501,18.75,1,90,1,6599.08,4,50,4164.72,0
2019-09-11,"Standard","UniqueFlask",1,26.51,1,2,0.32,30,0.32,1,4,9,0.65,2.60505,40,0.32,1,2,8.71,3.94,20,1,90,1,6576.02667,4.33,48.13,4143.67,0
2019-09-12,"Standard","UniqueFlask",1,28.00131,1,2,0.32,30,0.32,1,2.64,9,0.64,3,40,0.32,1,2,8.16,4.59,20,1,90,1,6053.94,5,41.72015,4125.84242,0
2019-09-13,"Standard","UniqueFlask",1,26.85,1,2.00106,0.33,27.64505,0.71,1,4,6.74,1,3,40,0.66,1,2,8.16,4.33,20,1,90,1,5905.11,5,48.84,4113.60364,0
2019-09-14,"Standard","UniqueFlask",1,28.13,1,1.87,0.33,25,1,1,4.03,5,0.33005,3,40,0.66005,1,2,8.28,4,20,1,90,1,5871.78,4.19045,42.54,4032.24,0
2019-09-15,"Standard","UniqueFlask",1,30,1,1.87,0.34,20,0.5,1,5,5,0.46,3,40,0.35,1,2,9.21745,2.04,20,1,90,1,5630.49545,5,44.03015,3989.28485,0
2019-09-16,"Standard","UniqueFlask",0.7,28.23005,1,2,0.34,20,0.59,1,5,5,0.34,3,40,0.34,1,2,9.28,2.58015,20,1,90,0.78005,4905.59348,5,45.52,3929.44045,0
2019-09-17,"Standard","UniqueFlask",1,24.76242,1,3,0.34,20.21212,0.73505,1,5,5,0.71,3,40,0.33,1,3,9.10628,3,15.55,1,93.72,0.69,4578.97476,5,49.57091,3910.55,0
2019-09-18,"Standard","UniqueFlask",1,20,1,3,0.35,23.12,0.37,1,5,5,0.84005,3,38.27217,0.35,1,2.55,9.85,3,20,1,99.04,0.68,4103.73026,5,50,3857.04,0
2019-09-19,"Standard","UniqueFlask",0.67,19.55,1,3,0.35,20,0.56,1,5,7.5004,1,3,35.33758,0.35,1,3,10,3,22.26022,1,99.42,1,4108.83333,5,44.77,3795.8625,0
2019-09-20,"Standard","UniqueFlask",0.52,19.27,1,3,0.35,20,0.83,1,5,7.03,1,3,35,0.37,1,3,14.62,2.08586,25,1,100,1,4254.50133,3.92768,50,3891.60561,0
2019-09-21,"Standard","UniqueFlask",1,20,1,2,0.35,20,0.71,1,5,7,0.8001,3,35,0.35,1,3,11.8,2,27.66,1,100,1,4865.37,5,48.70657,3927.63812,0
2019-09-22,"Standard","UniqueFlask",1,25,1,1,0.33,22.55586,0.96535,1,5,5.5301,1,3,35,0.33,1,3,13.96,2,28.32,1,96.43596,1,4885.62167,5,46.97556,3860.36,0
2019-09-23,"Standard","UniqueFlask",1,20,1,1.19,0.32,23.91,0.94,0.93,5,5.90515,0.63,2,38.88606,0.32,1,1.82,14.29,2,28.17,1,100,1,4968.70917,4.64,49.36,3842.38,0
2019-09-24,"Standard","UniqueFlask",1,20,1,1,0.33,20,1,0.99,4,5.16096,0.6,2,40,0.33,1,1.57015,10.88485,1.75,29.36,1,100,0.99,4972.64042,4.11,50,3860.4125,0
2019-09-25,"Standard","UniqueFlask",1,18,1,1,0.29,20,1,1,4,6.50121,0.59,2,40,0.29,1,1.95,12.46,1.76,25.02,1,100,0.73,5057.12,5,55,3936.96,0
2019-09-26,"Standard","UniqueFlask",1,17.86,1,1,0.31,22.37778,0.87,1,4,6.87,0.71,2,39.26,0.31,0.91,1,13.35,2,25,1,97.97,0.89505,5176.35,5,50,3978.92741,0
2019-09-27,"Standard","UniqueFlask",1,17.73768,1,1.29,0.31,25,0.68,1,3.66,5.95,0.50505,2.05505,35,0.31,1,2,14.39,2,25,1,101.88,0.61,5073.35364,5,47.41505,3911.31253,0
2019-09-28,"Standard","UniqueFlask",1,20,1,2,0.31,25,0.54,1,3,5.96,0.58,2,30,0.31,1,2,10.31,2,25,1,101.38,0.83505,5067.6,5,44.58,3925.73,0
2019-09-29,"Standard","UniqueFlask",1,25,1,2,0.3,20,0.57,1,3,6,0.93,2,30,0.3,1,2,10,2,20.38,1,100,0.59,4950.94682,5,50,4026.22884,0
2019-09-30,"Standard","UniqueFlask",1,28.1601,1,1.61,0.31,20,0.62,0.98,3,5.4899,0.95,2.62,30,0.31,1,1.99,12.95,2,20.43,1,106.67,1,5011.79,5,53.44,4033.51807,0
2019-10-01,"Standard","UniqueFlask",1,22.47,1,2,0.31,25,0.62,1,2.9601,6,0.95,2.95,30,0.31,1,2.11,13.08,2,25,1,98.99,1,5356.67,5.08586,56.02596,4030.1295,0
2019-10-02,"Standard","UniqueFlask",0.82,25,1,2,0.32,25,0.62,1,2,6.71,0.91,3,32.88,0.33,1,3,10.61,2,25,1,95.95,0.84515,5525.06,5,51.91,4023.29,0
2019-10-03,"Standard","UniqueFlask",1,25,1,1.62,0.32,20,0.62,1,2,7.56076,0.35,3.36,36.94318,0.59,1,2.94,10,2,23.55,1,90,1,5465.25864,5,55.89268,3861.89,0
2019-10-04,"Standard","UniqueFlask",1,20,1,2,0.34,20,0.34,1,2.07,7.2,0.69525,4,40,0.68,1,3,10,2,21.27,1,89.09,1,5052.71,5,50,3853.88,0
2019-10-05,"Standard","UniqueFlask",1,24.1,1,1,0.34,20,0.34,1,3,7,0.92,3.9102,40,0.59,1,2,10,2,22.76,1,90,1,5189.8,6,49.58606,3861.48778,0
2019-10-06,"Standard","UniqueFlask",1,25,1,1.05,0.34,21.28,0.34,1,3,7,0.35,4,40,0.68005,1,1,8.37,2,18.81,1,90,1,5218.57821,6.22,49.0403,4022.89319,0
2019-10-07,"Standard","UniqueFlask",1,24.09949,1,1,0.33,21.55,0.33,1,3,7,0.34,2.8,40,0.6,1,1,8.64,2,18.39,1,89.52,1,5420.46,7,55.39,4031.28,0
2019-10-08,"Standard","UniqueFlask",1,20.37,1,1,0.33,20,0.33,1,3,8,0.33,2.12091,40.25394,0.72,1,1.21,7.42,2,19.29,1,85,1,5864.6,6.43056,53.79253,4021.44,0
2019-10-09,"Standard","UniqueFlask",1,20,1,1.37,0.33,20,0.35,1,3.31,7.63525,0.34,2,40,0.62505,1,1.34,8.9,2,20,1,85,1,5783.24,6,55,3870.37,0
2019-10-10,"Standard","UniqueFlask",1,20,1,2,0.35,19.76015,0.35,1,3.35,5.88338,0.36,3,31.97,0.61,1,1,9.38,2,20,1,85,1,5348.5,5.78,55,3985.07,0
2019-10-11,"Standard","UniqueFlask",1,20,1,3,0.34,25,0.34,1,3,5.8104,0.45,3,30,0.64,1,1.9602,10,2,20,1,85,1,5414.01,5,60,4021.44,0
2019-10-12,"Standard","UniqueFlask",1,20,1,3,0.34,25,0.34,1,3,6.94505,0.73,3.84,38.30081,0.58,1,2.23,17.06,2,25,1,90,1,5884.55,5,51.55596,4044.65,0
2019-10-13,"Standard","UniqueFlask",1,20,1,3,0.35,21.43061,0.35,1,3,5,0.74,2.96,39.16,0.46,1,3,11.24,1.97,25,1,85,0.7,5890.85,5,66.46737,3924.10961,0
2019-10-14,"Standard","UniqueFlask",1,20,1,3,0.35,20,0.39,1,3,6,0.44,3,40,0.35,1,3,10,2,25,1,85,0.79015,5898.98,5,70,3871.13,0
2019-10-15,"Standard","UniqueFlask",1,20,1,3,0.34,20,0.55,1,4,5.17,1,3,40,0.34,1,3.58,10,2,23.6,1,85,1,5955.16,5.33061,50,3865.37,0
2019-10-16,"Standard","UniqueFlask",1,20,1,3,0.35,24.50025,0.61,1,3.64,5,0.65,3,35,0.4,1,3.84,10,2,22.66,1,85,1,5975.56,5.3101,50,3887.69,0
2019-10-17,"Standard","UniqueFlask",1,20,1,3.24,0.34,25,0.66,1,4,5,0.7,3.00015,34.3604,0.89,1,3.86,10,2,24.63831,1,80.88,1,6428.84,5.67035,54.96,4041.29,0
2019-10-18,"Standard","UniqueFlask",1,25,1,4.72,0.34,24.82,1,1,4,5,0.62,3,30,1,1,4,10,2,25,1,85,1,6424.8425,5,50,3925.15,0
2019-10-19,"Standard","UniqueFlask",1,26.96096,1,4,0.33,23.69,1,1,3,5,0.63,3,30,1,1,3.34,10,2,25,1,77.78,1,6434.59846,5,47.76,3900.73,0
2019-10-20,"Standard","UniqueFlask",1,20,1,3.8701,0.32,24.11343,1,1,3,5,0.64,3,30,0.8901,1,4,10,2,25,1,79.8,1,6435.71563,5,50,4079.04,0
2019-10-21,"Standard","UniqueFlask",1,20,1,3.40005,0.33,20,1,1,3,5.53,0.66,3,30,0.33,1,3.71146,10,2,20.84012,1,79.91,1,6558.72,5,50,4103.63821,0
2019-10-22,"Standard","UniqueFlask",0.7,20.64,1,3.12,0.33,20,0.99505,1,3,6.2601,0.99,3,30,0.33,1,3.74,10,2,21.82,1,88.76,1,6003.55,5,50,4116.72,0
2019-10-23,"Standard","UniqueFlask",1,20,1,4,0.33,20,1,1,3,6.62758,0.66,3,33.16,0.59,1,3,10,2,24.52,1,89.69,1,6085.15286,5,50,4272.08,0
2019-10-24,"Standard","UniqueFlask",1,22.0003,1,4.24,0.33,20,0.83,1,3,6.7,0.98,3,32.04253,0.33,1,3,10.21,2,24.72,1,90,1,6119.964,5,50,4286.28507,0
2019-10-25,"Standard","UniqueFlask",1,24.11,1,2,0.33,14.63,0.63,1,3.08071,6.14061,0.6903,2,30,0.6101,1,3,10,2,23.58,1,75.68111,1,6133.954,5,50,4300.75,0
2019-10-26,"Standard","UniqueFlask",1,22.7,1,2,0.32,20,0.6401,1,3,5.03,0.64,2,30,0.33,1.17,1.97,10,2,24.43,1,80,1,6154.85,6.02,48.90056,4463.36893,0
2019-10-27,"Standard","UniqueFlask",0.84,20,1,2,0.33,20,0.64,1,3.17,5.42,0.66,2.56515,31.85111,0.60636,1,2,10,2,20,1,80.36636,0.9,6189.17607,5,50,4472.90188,0
2019-10-28,"Standard","UniqueFlask",1,20,1,2,0.33,20,0.66,1,3.87,5.06,0.66,3,30.1,0.33,1.33,1.98,10,2,19.78,1,87,1,6266.58,5,40.63207,4469.57469,0
2019-10-29,"Standard","UniqueFlask",1,21.58,1,2,0.33,20,0.7,1,4,5.87505,0.56515,3,36.53,0.33,1.78,2.56,10,2,23.79,1,87.11,1,6155.89,5,45.05556,4361.97,0
2019-10-30,"Standard","UniqueFlask",1,21.88657,1,2.49,0.33,24.39687,0.77,1,4,6,0.33,3.49,35.68,0.33,1.77,2.35,10,2,30,1,87,1,6080.87231,4.64,45,4468.62,0
2019-10-31,"Standard","UniqueFlask",1,20.57232,1,2,0.33,24.41126,0.93035,0.98,4,5,0.33,4,36.30056,0.33,1.63,2,10,2,30,1,76.74,1,6154.28308,5,45,4445.34381,0
2019-11-01,"Standard","UniqueFlask",1,26.1,1,2,0.31,24.3704,1,0.9,4,5,0.33,4,35,0.75,1,2,10,2,26.4,1,82.26,1,6253.44464,5,50,4332.41486,0
2019-11-02,"Standard","UniqueFlask",0.97,25,1,2.14081,0.33,25,1,1,3.53,7,0.34,3.3,35,0.43,1,2,10,2,27.99,1,76.67,1,6172.25538,5,48.64657,4166.279,0
2019-11-03,"Standard","UniqueFlask",1,20,1,3,0.34,24.89,0.8,1,3,6.59525,0.34,3,35,0.34,1.13505,2,10,3,28.21,1,82.26586,1,6122.19893,6,50,4290,0
2019-11-04,"Standard","UniqueFlask",0.92,20,1,3,0.34,25,0.63,1,3,5,0.35505,3,35,0.34,1,2,10,2,20.97,1,85.4,1,6132.27923,6.6702,60,4368.95,0
2019-11-05,"Standard","UniqueFlask",1,20,1,3,0.34,25,0.66,1,3,7.00051,0.57,3,35,0.34,1,2,10,2,22.04,1,78.03,1,6531.7925,5,60.17172,4450.966,0
2019-11-06,"Standard","UniqueFlask",1,20,1,3,0.36,25,0.67,1,3.07,7.08,1,2.81005,34.86,0.57,1.00429,2.86,10,2,30,1,64.13889,1,6504.41,5,50,4446.26,0
2019-11-07,"Standard","UniqueFlask",1,20,1,3,0.36,25,0.66,1,4,7,0.91,3,34,0.53,2,2.89,10,2,22.08,1,59.59,1,6267.068,5,60,4457.22333,0
2019-11-08,"Standard","UniqueFlask",1,20,1,3,0.36,24.57,0.38,1,4,6,0.75005,3,30,0.41,3.13,2.95,10,2,25.78,1,65.82,1,6352.575,7.18,60,4261.99,0
2019-11-09,"Standard","UniqueFlask",1,20,1,1.91,0.21,25,0.36,1,4,6,0.85,3.1303,29.5001,0.72,2.48,2,10,2,20.61,1,67.08,1,6326.72,5.21126,65.49,4255.5,0
2019-11-10,"Standard","UniqueFlask",1,20,1,2,0.19,21.83,0.43,1,3.89056,5,1,4,30,0.9102,2,2,10,2,19.37,1,73.49,0.57,6445.18,5,70,4240.25,0
2019-11-11,"Standard","UniqueFlask",1,20,1,2,0.19,25,0.37,1,4,5,1,5,27.16,0.61,1,2,10,2,25.38,1,67.21,0.59005,6458.1,5,70,4248.52,0
2019-11-12,"Standard","UniqueFlask",0.76,20,1,2.49,0.31,25,0.36,1,4,5,1,4.47253,28.5403,0.62,1,2,10,2,25.71879,1,69.18,0.93005,6441.38,5,71.49242,4237.75,0
2019-11-13,"Standard","UniqueFlask",0.98005,15,1,2.40025,0.36,20,0.37,1,4,6,1,4,29,0.64,1,2,10,2,24.89,1,69.23,1,6423.14,5,76.61,4231.985,0
2019-11-14,"Standard","UniqueFlask",1,15,1,2,0.36,20,0.36,1,4,6.66,1,3.48005,29.38005,0.36,1,2,10,2.2,26.1,1,73.88,1,6442.14,5,65.43,4238.25,0
2019-11-15,"Standard","UniqueFlask",1,15,1,1.9403,0.36,25,0.36,1,4,7.26,1,4,30,0.36,1,2,10,3,26.32,1,65.74,1,6423.14,5,69.59,4409.98,0
2019-11-16,"Standard","UniqueFlask",1,20,1,2,0.37,27.78,0.37,1,5,6,1,4,29.16,0.37,1,2,10,2.03,28.08784,1,53.36,1,6417.88,5.44,64.5204,4308.32119,0
2019-11-17,"Standard","UniqueFlask",1,20,1,3,0.37,26.28146,0.37,1,3,5.4401,1,3.88,29,0.37,0.37,2,10,2,28.86143,1,69.04015,1,6325.50438,6,60,4133.62014,0
2019-11-18,"Standard","UniqueFlask",1,20,1,2,0.37,25.80086,0.37,1,2,5.0102,1,4,34.06005,0.37,0.58,2,10,2,27.77,1,69.69,1,5849.88,6,70,4257.25,0
2019-11-19,"Standard","UniqueFlask",1,20,1,2,0.37,25,0.37,1,2,5.60045,0.46,4,30,0.37,0.8,2,10,2,26.96,1,55.46,1,5849.88,6,74.94,4261.5,0
2019-11-20,"Standard","UniqueFlask",1,18.3,1,3,0.37,30,0.55,1,2,6.56005,0.55,3,39.73045,0.56,0.64,2,10,2,28.33,1,69.07,1,5113.8,6.01,80,4275.75,0
2019-11-21,"Standard","UniqueFlask",1,19,1,3,0.37,35,0.55,1,2.13,8,0.96,3,36.24116,0.56,0.83,1,10,2,27.72,1,80,1,5169.6,5,80,4295.5,0
2019-11-22,"Standard","UniqueFlask",1,20,1,3,0.36,38.29,0.55,1,3,6.3304,0.55,3,37.60505,0.58,0.91,1.07,10,2,30,1,83.45,1,5169.9,7,80,4308.25,0
2019-11-23,"Standard","UniqueFlask",1,19,1,2.18,0.36,45,0.36,1,3,5.66,0.8501,3,40,0.36,1,1.04,10,2,30,1,75,1,5167.26923,5,76.1,4308.56707,0
2019-11-24,"Standard","UniqueFlask",1,16.5,1,3.53,0.36,40,0.36,1,3,5,0.91,3,40,0.43,1,1.24,10,3,30,1,75,1,5195.78727,5,75,4324.25,0
2019-11-25,"Standard","UniqueFlask",1,20,1,4.33,0.36,44.71566,0.36,1,3,7.78,0.9701,3,33.82,0.59,1,1,10,3,25,1,84.64,1,6068.65,5,73.4903,4337.67188,0
2019-11-26,"Standard","UniqueFlask",1,20,1,3.53,0.36,40,0.36,1,2.9901,6,0.71,2.82505,33,0.57,1,1,10,2,26.13,1,90,0.73,6074.6,5,75,4339,0
2019-11-27,"Standard","UniqueFlask",1,20.38,1,5,0.36,46.75,0.36,1,3.13,5,0.37,1.88505,32.5202,0.37,1,1,10,2,25,1,90,0.36,6074.6,5,74.92727,4339,0
2019-11-28,"Standard","UniqueFlask",1,20,1,3.12515,0.37,50,0.37,1,4,5,0.37,3,33,0.37,1,1,10,2,25,1,90,1,6074.6,5,74.73879,4368.28325,0
2019-11-29,"Standard","UniqueFlask",1,21.74061,1,5,0.37,40,0.37,1,4,6.01,0.8301,3,32.11505,0.37,1,1,10,2,25,1,80,1,5602.184,5,84.34778,4429.5616,0
2019-11-30,"Standard","UniqueFlask",1,20,1,12,0.37,40,0.37,1,3,7,0.43,3,35,0.38,1,5.00399,10,2,25.47761,1,80,1,5254.752,5,81.31056,4484.87373,0
